date, pm10, o3, no2
2018/10/6,26,18,6
2018/10/7,22,20,7
2018/10/8,27,21,8
2018/10/9,36,25,10
2018/10/10,32,14,10
2018/10/11,22,14,7
2018/10/12,21,29,7
2018/10/13,23,17,9
2018/10/14,22,21,9
2018/10/15,23,13,8
2018/10/16,21,11,6
2018/10/17,19,17,7
2018/10/18,29,26,11
2018/10/19,20,9,9
2018/10/20,14,8,6
2018/10/21,19,14,7
2018/10/22,26,13,9
2018/10/23,28,14,10
2018/10/24,32,14,11
2018/10/25,22,12,8
2018/10/26,28,17,10
2018/10/27,23,13,8
2018/10/28,30,19,10
2018/10/29,33,19,9
2018/10/30,41,23,9
2018/10/31,41,27,10
2018/11/1,43,31,11
2018/11/2,40,29,11
2018/11/3,43,26,14
2018/11/4,43,25,15
2018/11/5,38,18,13
2018/11/6,31,13,11
2018/11/7,24,8,8
2018/11/8,19,5,8
2018/11/9,26,6,10
2018/11/10,24,11,8
2018/11/11,41,24,14
2018/11/12,41,33,12
2018/11/13,43,39,13
2018/11/14,40,32,11
2018/11/15,28,20,7
2018/11/16,23,18,6
2018/11/17,28,14,9
2018/11/18,32,34,9
2018/11/19,24,14,10
2018/11/20,33,29,11
2018/11/21,35,29,12
2018/11/22,27,20,10
2018/11/23,27,23,11
2018/11/24,29,19,11
2018/11/25,31,22,10
2018/11/26,25,15,6
2018/11/27,23,17,8
2018/11/28,31,19,11
2018/11/29,33,14,11
2018/11/30,37,19,14
2018/12/1,36,18,10
2018/12/2,44,20,15
2018/12/3,40,14,12
2018/12/4,31,18,9
2018/12/5,35,15,10
2018/12/6,36,14,13
2018/12/7,26,8,8
2018/12/8,27,12,9
2018/12/9,24,20,8
2018/12/10,31,18,11
2018/12/11,27,11,10
2018/12/12,26,18,8
2018/12/13,28,20,10
2018/12/14,31,21,10
2018/12/15,31,16,10
2018/12/16,28,19,8
2018/12/17,35,19,10
2018/12/18,41,24,13
2018/12/19,60,39,21
2018/12/20,46,30,13
2018/12/21,45,37,10
2018/12/22,46,20,14
2018/12/23,40,19,11
2018/12/24,46,31,16
2018/12/25,60,48,27
2018/12/26,63,43,27
2018/12/27,63,40,22
2018/12/28,26,15,7
2018/12/29,19,19,5
2018/12/30, , , 
2018/7/1,13,9,4
2018/7/2,13,8,4
2018/7/3,11,9,2
2018/7/4,14,10,3
2018/7/5,17,9,3
2018/7/6,17,9,2
2018/7/7,30,7,3
2018/7/8,27,7,3
2018/7/9,21,8,4
2018/7/10,13,10,2
2018/7/11,13,9,2
2018/7/12,12,9,2
2018/7/13,21,9,3
2018/7/14,20,9,2
2018/7/15,27,8,3
2018/7/16,16,6,3
2018/7/17,12,10,2
2018/7/18,21,10,4
2018/7/19,30,8,4
2018/7/20,29,8,3
2018/7/21,25,9,2
2018/7/22,29,8,3
2018/7/23,33,7,3
2018/7/24,27,6,3
2018/7/25,29,7,3
2018/7/26,31,6,3
2018/7/27,30,7,2
2018/7/28,25,7,2
2018/7/29,19,7,3
2018/7/30,23,7,4
2018/7/31,24,10,4
2018/8/1,15,9,2
2018/8/2,16,8,2
2018/8/3,18,9,3
2018/8/4,19,8,4
2018/8/5,22,8,6
2018/8/6,32,8,4
2018/8/7,28,12,4
2018/8/8,17,11,2
2018/8/9,17,11,3
2018/8/10,16,10,2
2018/8/11,19,9,2
2018/8/12,26,7,3
2018/8/13,23,8,3
2018/8/14,21,8,3
2018/8/15,16,7,3
2018/8/16,12,9,2
2018/8/17,15,9,3
2018/8/18,17,8,4
2018/8/19,26,11,5
2018/8/20,37,7,5
2018/8/21,42,9,4
2018/8/22,44,10,4
2018/8/23,22,9,3
2018/8/24,17,7,3
2018/8/25,17,7,3
2018/8/26,24,7,3
2018/8/27,28,8,4
2018/8/28,27,7,3
2018/8/29,17,7,2
2018/8/30,18,9,3
2018/8/31,25,9,4
2018/9/1,23,14,3
2018/9/2,15,8,4
2018/9/3,22,10,6
2018/9/4,14,10,4
2018/9/5,27,15,4
2018/9/6,30,24,5
2018/9/7,36,28,6
2018/9/8,39,17,9
2018/9/9,35,21,8
2018/9/10,24,13,5
2018/9/11,22,9,7
2018/9/12,20,14,4
2018/9/13,15,12,3
2018/9/14,15,21,5
2018/9/15,26,22,6
2018/9/16,15,11,4
2018/9/17,16,14,4
2018/9/18,20,8,6
2018/9/19,33,30,9
2018/9/20,38,26,9
2018/9/21,31,21,10
2018/9/22,24,12,7
2018/9/23,27,7,9
2018/9/24,21,10,5
2018/9/25,28,14,6
2018/9/26,22,18,6
2018/9/27,19,15,7
2018/9/28,26,24,8
2018/9/29,13,22,5
2018/9/30,15,19,6
2018/5/15,37,14,13
2018/5/16,25,14,7
2018/5/17,23,13,7
2018/5/18,36,10,10
2018/5/19,32,11,8
2018/5/20,26,19,8
2018/5/21,32,14,9
2018/5/22,30,13,8
2018/5/23,23,25,8
2018/5/24,23,12,8
2018/5/25,18,15,7
2018/5/26,22,7,7
2018/5/27,23,15,5
2018/5/28,22,17,7
2018/5/29,21,14,6
2018/5/30,32,8,9
2018/5/31,22,13,7
2018/6/1,31,19,7
2018/6/2,27,15,8
2018/6/3,21,12,4
2018/6/4,24,12,5
2018/6/5,17,11,4
2018/6/6,19,10,4
2018/6/7,12,8,4
2018/6/8,11,8,2
2018/6/9,21,6,5
2018/6/10,23,7,3
2018/6/11,19,8,3
2018/6/12,16,8,3
2018/6/13,22,8,4
2018/6/14,19,7,2
2018/6/15,20,8,3
2018/6/16,18,12,2
2018/6/17,16,15,1
2018/6/18,24,12,3
2018/6/19,31,11,4
2018/6/20,17,12,3
2018/6/21,25,9,4
2018/6/22,32,8,5
2018/6/23,38,10,3
2018/6/24,33,8,2
2018/6/25,19,9,3
2018/6/26,26,7,6
2018/6/27,24,5,7
2018/6/28,25,8,7
2018/6/29,20,8,6
2018/6/30,18,10,4
2020/11/12,38,23,6
2020/3/31,29,16,4
2019/12/31,33,15,5
2018/12/31,19,21,6
2018/4/1,46,21,8
2018/4/2,42,26,8
2018/4/3,42,36,10
2018/4/4,36,18,5
2018/4/5,42,20,8
2018/4/6,47,32,8
2018/4/7,19,15,4
2018/4/8,26,24,5
2018/4/9,50,27,11
2018/4/10,56,54,13
2018/4/11,40,22,7
2018/4/12,28,15,3
2018/4/13,28,17,3
2018/4/14,24,15,3
2018/4/15,22,17,4
2018/4/16,29,24,4
2018/4/17,21,14,7
2018/4/18,24,28,7
2018/4/19,28,20,5
2018/4/20,25,17,4
2018/4/21,28,17,5
2018/4/22,24,12,4
2018/4/23,27,16,5
2018/4/24,24,16,5
2018/4/25,29,12,6
2018/4/26,24,15,5
2018/4/27,27,18,9
2018/4/28,19,6,10
2018/4/29,25,16,7
2018/4/30,27,9,7
2018/5/1,19,12,6
2018/5/2,22,12,7
2018/5/3,27,15,7
2018/5/4,32,13,9
2018/5/5,34,12,10
2018/5/6,24,13,6
2018/5/7,22,10,5
2018/5/8,24,12,7
2018/5/9,23,14,6
2018/5/10,24,11,8
2018/5/11,34,7,12
2018/5/12,40,18,14
2018/5/13,31,16,10
2018/5/14,30,19,9
2018/1/1,29,16,6
2018/1/2,36,19,7
2018/1/3,43,23,10
2018/1/4,49,36,17
2018/1/5,62,31,14
2018/1/6,66,13,6
2018/1/7,23,11,7
2018/1/8,23,12,8
2018/1/9,29,6,9
2018/1/10,21,13,8
2018/1/11,34,16,8
2018/1/12,35,20,9
2018/1/13,43,21,13
2018/1/14,49,19,14
2018/1/15,50,31,19
2018/1/16,57,36,22
2018/1/17,78,20,20
2018/1/18,62,19,18
2018/1/19,54,17,12
2018/1/20,55,26,14
2018/1/21,68,31,14
2018/1/22,75,30,13
2018/1/23,63,18,13
2018/1/24,59,11,11
2018/1/25,44,9,8
2018/1/26,27,9,7
2018/1/27,27,10,6
2018/1/28,28,11,6
2018/1/29,30,11,6
2018/1/30,29,12,6
2018/1/31,32,18,7
2018/2/1,42,19,8
2018/2/2,50,16,8
2018/2/3,51,21,7
2018/2/4,59,21,10
2018/2/5,61,21,11
2018/2/6,58,39,15
2018/2/7,74,28,18
2018/2/8,64,26,7
2018/2/9,51,24,6
2018/2/10,52,22,6
2018/2/11,51,20,11
2018/2/12,62,23,13
2018/2/13,58,39,13
2018/2/14,61,37,12
2018/2/15,58,25,13
2018/2/16,59,21,10
2018/2/17,60,23,5
2018/2/18,56,16,8
2018/2/19,65,11,5
2018/2/20,29,13,3
2018/2/21,28,15,5
2018/2/22,34,14,9
2018/2/23,39,28,8
2018/2/24,45,21,7
2018/2/25,40,26,7
2018/2/26,38,12,6
2018/2/27,36,24,9
2018/2/28,42,16,6
2018/3/1,35,18,5
2018/3/2,34,15,5
2018/3/3,25,11,5
2018/3/4,19,12,5
2018/3/5,26,13,6
2018/3/6,28,12,10
2018/3/7,38,14,7
2018/3/8,36,8,8
2018/3/9,34,21,9
2018/3/10,46,26,12
2018/3/11,61,38,13
2018/3/12,69,23,7
2018/3/13,47,17,5
2018/3/14,37,17,5
2018/3/15,36,18,6
2018/3/16,37,13,6
2018/3/17,29,18,5
2018/3/18,24,14,5
2018/3/19,24,13,4
2018/3/20,29,14,7
2018/3/21,33,21,8
2018/3/22,40,25,10
2018/3/23,49,32,7
2018/3/24,56,26,6
2018/3/25,51,19,5
2018/3/26,45,26,10
2018/3/27,53,20,6
2018/3/28,40,20,4
2018/3/29,37,19,7
2018/3/30,39,19,8
2018/3/31,41,21,8
2017/10/1,25,9,7
2017/10/2,26,9,6
2017/10/3,18,8,5
2017/10/4,16,11,6
2017/10/5,28,7,5
2017/10/6,31, , 
2017/10/8,29,15,8
2017/10/9,27,16,11
2017/10/10,35,9,8
2017/10/11,32,23,7
2017/10/12,31,10,11
2017/10/13,34,20,3
2017/10/14,17,8,3
2017/10/15,13,8,3
2017/10/16,16,8,4
2017/10/17,20,16,7
2017/10/18,19,20,8
2017/10/19,28,31,8
2017/10/20,30,26,10
2017/10/21,39,24,4
2017/10/22,22,14,6
2017/10/23,22,13,8
2017/10/24,24,15,9
2017/10/25,29,16,7
2017/10/26,32,20,10
2017/10/27,37,17,7
2017/10/28,45,18,5
2017/10/29,52,22,5
2017/10/30,52,25,6
2017/10/31,46,21,8
2017/11/1,42,21,9
2017/11/2,43,25,7
2017/11/3,51,23,7
2017/11/4,55,20,5
2017/11/5,33,21,6
2017/11/6,42,21,10
2017/11/7,49,15,7
2017/11/8,35,14,9
2017/11/9,34,10,9
2017/11/10,32,4,8
2017/11/11,29,17,8
2017/11/12,34,18,8
2017/11/13,34,26,12
2017/11/14,51,21,10
2017/11/15,42,8,10
2017/11/16,34,26,11
2017/11/17,41,21,10
2017/11/18,38,26,9
2017/11/19,43,8,7
2017/11/20,17,7,6
2017/11/21,21,14,7
2017/11/22,26,10,7
2017/11/23,19,15,6
2017/11/24,19,19,8
2017/11/25,25,20,6
2017/11/26,27,20,12
2017/11/27,35,19,15
2017/11/28,44,18,11
2017/11/29,38,16,10
2017/11/30,35,13,9
2017/12/1,32,18,9
2017/12/2,32,17,7
2017/12/3,26,18,7
2017/12/4,29,13,5
2017/12/5,28,16,7
2017/12/6,36,19,8
2017/12/7,39,18,13
2017/12/8,43,18,7
2017/12/9,34,26,12
2017/12/10,50,35,12
2017/12/11,56,21,11
2017/12/12,49,16,9
2017/12/13,42,16,8
2017/12/14,38,24,8
2017/12/15,43,16,9
2017/12/16,38,17,4
2017/12/17,29,19,6
2017/12/18,50,20,6
2017/12/19,51,22,7
2017/12/20,55,24,8
2017/12/21,47,26,15
2017/12/22,65,38,17
2017/12/23,68,21,12
2017/12/24,84,19,6
2017/12/25,37,16,11
2017/12/26,56,8,10
2017/12/27,37,16,10
2017/12/28,62,24,7
2017/12/29,31,17,6
2017/12/30,28,13,6
2017/12/31,22,15,5
2017/7/1,25,7,4
2017/7/2,19,7,4
2017/7/3,23,6,5
2017/7/4,24,7,4
2017/7/5,22,8,3
2017/7/6,21,8,4
2017/7/7,17,8,5
2017/7/8,20,9,3
2017/7/9,18,11,4
2017/7/10,16,8,5
2017/7/11,25,9,5
2017/7/12,19,7,4
2017/7/13,22,8,3
2017/7/14,15,9,3
2017/7/15,19,8,1
2017/7/16,16,9,1
2017/7/17,18,8,3
2017/7/18,24,7,4
2017/7/19,23,8,3
2017/7/20,16,10,6
2017/7/21,24,9,3
2017/7/22,16,9,3
2017/7/23,17,7,3
2017/7/24,14,6,4
2017/7/25,13,8,2
2017/7/26,13,7,3
2017/7/27,14,9,2
2017/7/28,18,7,2
2017/7/29,22,9,2
2017/7/30,31,7,3
2017/7/31,36,8,3
2017/8/1,35,8,3
2017/8/2,31,6,3
2017/8/3,27,6,3
2017/8/4,30,6,3
2017/8/5,24,6,4
2017/8/6,22,8,5
2017/8/7,25,8,4
2017/8/8,18,13,4
2017/8/9,16,10,4
2017/8/10,18,13,5
2017/8/11,20,18,3
2017/8/12,18,14,3
2017/8/13,20,8,6
2017/8/14,29,7,4
2017/8/15,22,6,4
2017/8/16,16,7,4
2017/8/17,17,8,5
2017/8/18,18,12,3
2017/8/19,22,7,3
2017/8/20,14,8,3
2017/8/21,14,9,3
2017/8/22,15,7,3
2017/8/23,12,7,3
2017/8/24,16,7,4
2017/8/25,15,9,3
2017/8/26,15,9,3
2017/8/27,13,8,4
2017/8/28,6,3,2
2017/9/9,21,8,5
2017/9/10,22,11,6
2017/9/11,29,19,6
2017/9/12,32,20,7
2017/9/13,31,38,4
2017/9/14,30,11,5
2017/9/15,21,7,4
2017/9/16,18,5,3
2017/9/17,13,14,4
2017/9/18,16,14,6
2017/9/19,23,8,8
2017/9/20,27,22,9
2017/9/21,35,14,7
2017/9/22,23,8,8
2017/9/23,26,12,4
2017/9/24,15,8,3
2017/9/25,15,8,4
2017/9/26,16,11,5
2017/9/27,22,20,5
2017/9/28,23,25,9
2017/9/29,30,18,7
2017/9/30,23,12,7
2017/4/1,26,23,3
2017/4/2,31,26,9
2017/4/3,41,32,9
2017/4/4,41,28,12
2017/4/5,39,18,7
2017/4/6,30,9,9
2017/4/7,31,11,9
2017/4/8,34,12,4
2017/4/9,22,12,3
2017/4/10,20,13,3
2017/4/11,14,11,3
2017/4/12,14,14,5
2017/4/13,15,19,4
2017/4/14,21,19,3
2017/4/15,22,17,3
2017/4/16,22,17,3
2017/4/17,26,17,4
2017/4/18,22,12,3
2017/4/19,18,11,4
2017/4/20,29,20,5
2017/4/21,40,26,5
2017/4/22,52,28,4
2017/4/23,54,19,4
2017/4/24,47,35,5
2017/4/25,47,19,7
2017/4/26,47,17,8
2017/4/27,45,11,10
2017/4/28,45,21,8
2017/4/29,36,19,7
2017/4/30,34,12,4
2017/5/1,17,16,5
2017/5/2,24,17,5
2017/5/3,24,16,5
2017/5/4,30,21,5
2017/5/5,22,36,9
2017/5/6,36,27,4
2017/5/7,23,18,7
2017/5/8,30,19,9
2017/5/9,30,17,8
2017/5/10,28,13,7
2017/5/11,23,10,9
2017/5/12,27,11,9
2017/5/13,30,14,6
2017/5/14,24,13,6
2017/5/15,21,12,8
2017/5/16,20,7,7
2017/5/17,17,16,4
2017/5/18,27,14,7
2017/5/19,31,13,8
2017/5/20,37,15,5
2017/5/21,31,14,5
2017/5/22,36,8,7
2017/5/23,38,10,6
2017/5/24,26,21,7
2017/5/25,16,11,8
2017/5/26,21,14,6
2017/5/27,18,11,4
2017/5/28,13,9,7
2017/5/29,21,10,6
2017/5/30,25,12,8
2017/5/31,33,10,5
2017/6/1,21,9,4
2017/6/2,20,10,3
2017/6/3,21,8,4
2017/6/4,16,9,4
2017/6/5,18,11,5
2017/6/6,20,10,4
2017/6/7,18,12,5
2017/6/8,13,9,4
2017/6/9,25,10,4
2017/6/10,34,9,4
2017/6/11,41,9,3
2017/6/12,36,11,5
2017/6/13,33,15,5
2017/6/14,28,13,6
2017/6/15,42,21,11
2017/6/16,49,12,8
2017/6/17,41,8,3
2017/6/18,25,11,4
2017/6/19,23,11,5
2017/6/20,21,8,3
2017/6/21,15,8,6
2017/6/22,19,10,6
2017/6/23,22,9,2
2017/6/24,13,8,1
2017/6/25,13,9,2
2017/6/26,18,9,3
2017/6/27,19,16,2
2017/6/28,18,9,4
2017/6/29,23,7,4
2017/6/30,25,9,3
2017/1/2,29,15,7
2017/1/3,32,12,9
2017/1/4,41,14,8
2017/1/5,46,14,10
2017/1/6,47,17,13
2017/1/7,58,9,9
2017/1/8,33,8,9
2017/1/9,35,4,11
2017/1/10,28,8,9
2017/1/11,32,12,7
2017/1/12,27,16,9
2017/1/13,36,48,12
2017/1/14,52,31,11
2017/1/15,47,20,11
2017/1/16,41,12,12
2017/1/17,41,13,11
2017/1/18,40,23,14
2017/1/19,48,17,12
2017/1/20,44,17,9
2017/1/21,44,17,8
2017/1/22,35,19,7
2017/1/23,37,26,10
2017/1/24,43,25,14
2017/1/25,50,17,11
2017/1/26,37,17,11
2017/1/27,39,22,12
2017/1/28,43,34,14
2017/1/29,54,30,16
2017/1/30,58,19,18
2017/1/31,57,25,16
2017/2/1,54,18,13
2017/2/2,50,10,9
2017/2/3,34,46,9
2017/2/4,46,56,14
2017/2/5,61,35,20
2017/2/6,68,41,14
2017/2/7,59,29,9
2017/2/8,36,24,16
2017/2/9,52,23,17
2017/2/10,62,23,8
2017/2/11,57,23,7
2017/2/12,46,23,11
2017/2/13,63,22,13
2017/2/14,63,19,12
2017/2/15,59,26,9
2017/2/16,55,28,15
2017/2/17,67,32,17
2017/2/18,74,33,15
2017/2/19,71,21,10
2017/2/20,61,21,6
2017/2/21,43,13,6
2017/2/22,37,10,5
2017/2/23,22,6,8
2017/2/24,35,11,8
2017/2/25,37,15,7
2017/2/26,34,18,10
2017/2/27,45,28,9
2017/2/28,60,31,15
2017/3/1,67,25,12
2017/3/2,66,35,13
2017/3/3,69,20,5
2017/3/4,55,20,4
2017/3/5,43,21,5
2017/3/6,43,18,4
2017/3/7,45,17,4
2017/3/8,45,17,4
2017/3/9,37,16,5
2017/3/10,35,18,4
2017/3/11,38,16,4
2017/3/12,34,17,5
2017/3/13,37,17,6
2017/3/14,37,16,7
2017/3/15,39,18,7
2017/3/16,39,15,6
2017/3/17,35,12,4
2017/3/18,27,11,3
2017/3/19,23,11,4
2017/3/20,22,15,4
2017/3/21,27,15,3
2017/3/22,28,11,4
2017/3/23,24,14,7
2017/3/24,32,12,9
2017/3/25,39,17,7
2017/3/26,33,11,7
2017/3/27,26,23,5
2017/3/28,34,12,10
2017/3/29,41,15,7
2017/3/30,34,11,4
2017/3/31,22,19,7
2016/10/1,27,12,7
2016/10/2,22,20,7
2016/10/3,25,19,8
2016/10/4,28,20,9
2016/10/5,26,24,8
2016/10/6,26,18,5
2016/10/7,22,14,5
2016/10/8,20,20,6
2016/10/9,18,28,7
2016/10/10,32,31,7
2016/10/11,30,24,9
2016/10/12,44,22,12
2016/10/13,44,24,10
2016/10/14,38,27,10
2016/10/15,36,14,8
2016/10/16,31,11,7
2016/10/17,29,27,7
2016/10/18,40,20,7
2016/10/19,36,11,5
2016/10/20,19,12,5
2016/10/21,26,12,2
2016/10/22,13,16,4
2016/10/23,21,15,7
2016/10/24,36,15,10
2016/10/25,46,8,7
2016/10/26,29,9,7
2016/10/27,28,20,9
2016/10/28,36,8,10
2016/10/29,28,9,5
2016/10/30,16,10,6
2016/10/31,26,7,6
2016/11/1,21,13,6
2016/11/2,26,15,9
2016/11/3,25,18,11
2016/11/4,33,32,15
2016/11/5,47,36,15
2016/11/6,63,21,12
2016/11/7,51,14,11
2016/11/8,36,12,8
2016/11/9,33,9,9
2016/11/10,27,15,8
2016/11/11,31,16,9
2016/11/12,32,13,9
2016/11/13,34,17,9
2016/11/14,35,16,13
2016/11/15,43,15,9
2016/11/16,35,28,9
2016/11/17,37,18,12
2016/11/18,40,10,12
2016/11/19,41,34,10
2016/11/20,39,30,13
2016/11/21,50,26,9
2016/11/22,46,10,7
2016/11/23,39,13,6
2016/11/24,30,23,6
2016/11/25,37,16,7
2016/11/26,31,16,4
2016/11/27,24,16,3
2016/11/28,27,20,5
2016/11/29,36,23,7
2016/11/30,35,20,6
2016/12/1,34,19,7
2016/12/2,35,20,6
2016/12/3,34,15,4
2016/12/4,30,15,4
2016/12/5,35,14,6
2016/12/6,36,17,10
2016/12/7,52,26,14
2016/12/8,62,22,14
2016/12/9,55,23,11
2016/12/10,54,29,11
2016/12/11,63,27,16
2016/12/12,68,38,21
2016/12/13,71,16,15
2016/12/14,54,14,7
2016/12/15,27,13,6
2016/12/16,21,22,9
2016/12/17,32,25,12
2016/12/18,44,39,17
2016/12/19,56,25,19
2016/12/20,57,21,17
2016/12/21,54,9,12
2016/12/22,43,11,10
2016/12/23,36,20,11
2016/12/24,41,23,14
2016/12/25,47,22,14
2016/12/26,54,16,12
2016/12/27,48,17,7
2016/12/28,40,21,7
2016/12/29,44,24,6
2016/12/30,49,22,6
2016/12/31,44, , 
2016/7/1,26,17,9
2016/7/2,31,18,6
2016/7/3,36,20,9
2016/7/4,40,18,10
2016/7/5,46,13,6
2016/7/6,16,17,9
2016/7/7,21,19,7
2016/7/8,17,17,9
2016/7/9,24,17,7
2016/7/10,17,13,9
2016/7/11,30,20,8
2016/7/12,33,15,11
2016/7/13,36,15,11
2016/7/14,31,17,11
2016/7/15,38,23,7
2016/7/16,25,33,8
2016/7/17,22,27,7
2016/7/18,23,31,11
2016/7/19,20,28,10
2016/7/20,23,29,10
2016/7/21,25,27,13
2016/7/22,28,30,15
2016/7/23,29,30,10
2016/7/24,25,36,12
2016/7/25,25,24,8
2016/7/26,20,22,7
2016/7/27,16,21,10
2016/7/28,21,18,9
2016/7/29,17,17,10
2016/7/30,21,30,9
2016/7/31,21,19,6
2016/8/1,18,17,5
2016/8/2,18,17,6
2016/8/3,22,22,6
2016/8/4,13,16,8
2016/8/5,29,23,11
2016/8/6,19,11,6
2016/8/7,18, , 
2016/8/9,22,20,8
2016/8/10,28,20,7
2016/8/11,31,19,5
2016/8/12,23,18,4
2016/8/13,22,17,4
2016/8/14,22,17,9
2016/8/15,26,18,7
2016/8/16,30,18,7
2016/8/17,38,17,5
2016/8/18,33,18,7
2016/8/19,34,22,6
2016/8/20,39,27,7
2016/8/21,37,30,8
2016/8/22,34,32,8
2016/8/23,34,26,12
2016/8/24,36,41,10
2016/8/25,31,28,11
2016/8/26,29,25,8
2016/8/27,21,33,9
2016/8/28,17,13,8
2016/8/29,21,10,8
2016/8/30,26,8,6
2016/8/31,18,9,6
2016/9/1,21,8,3
2016/9/2,14,10,4
2016/9/3,13,8,4
2016/9/4,15,10,4
2016/9/5,17,10,5
2016/9/6,20,9,5
2016/9/7,21,12,5
2016/9/8,23,12,5
2016/9/9,26,13,4
2016/9/10,24,12,3
2016/9/11,19,9,6
2016/9/12,18,9,6
2016/9/13,18,8,4
2016/9/14,12,9,5
2016/9/15,27,10,4
2016/9/16,20,12,5
2016/9/17,17,15,5
2016/9/18,15,15,6
2016/9/19,17,14,10
2016/9/20,28,20,8
2016/9/21,22,17,6
2016/9/22,30,18, 
2016/9/23,17,16,11
2016/9/24,21,15,6
2016/9/25,18,10,6
2016/9/26,24,13,8
2016/9/27,26,11,5
2016/9/28,20,10,5
2016/9/29,18,13,6
2016/9/30,22,25,7
2016/4/1,49,45,11
2016/4/2,40,34,6
2016/4/3,30,33,8
2016/4/4,33,29,9
2016/4/5,33,32,8
2016/4/6,32,36,8
2016/4/7,35,34,9
2016/4/8,31,33,7
2016/4/9,29,40,7
2016/4/10,31,49,6
2016/4/11,37,44,8
2016/4/12,47,39,7
2016/4/13,53,35,5
2016/4/14,52,36,5
2016/4/15,47,36,6
2016/4/16,43,34,5
2016/4/17,40,33,8
2016/4/18,37,24,10
2016/4/19,39,20,7
2016/4/20,29,31,9
2016/4/21,29,33,6
2016/4/22,34,35,6
2016/4/23,37,32,5
2016/4/24,29,40,9
2016/4/25,37,44,9
2016/4/26,33,42,8
2016/4/27,38,39,8
2016/4/28,41,35,11
2016/4/29,35,33,14
2016/4/30,26,48,13
2016/5/1,30,33,7
2016/5/2,20,30,8
2016/5/3,25,25,8
2016/5/4,22,26,7
2016/5/5,22,23,6
2016/5/6,22,32,7
2016/5/7,24,26,5
2016/5/8,16,23,5
2016/5/9,16,25,7
2016/5/10,18,34,7
2016/5/11,25,40,6
2016/5/12,29,40,6
2016/5/13,28,50,8
2016/5/14,25,44,6
2016/5/15,20,35,15
2016/5/16,39,59,15
2016/5/17,33,49,11
2016/5/18,22,33,7
2016/5/19,20,33,5
2016/5/20,19,47,7
2016/5/21,24,22,3
2016/5/22,13,31,6
2016/5/23,37,33,9
2016/5/24,33,32,5
2016/5/25,29,33,4
2016/5/26,26,31,7
2016/5/27,29,29,5
2016/5/28,28,31,6
2016/5/29,34,28,14
2016/5/30,35,19,13
2016/5/31,32,19,10
2016/6/1,33,23,9
2016/6/2,29,27,10
2016/6/3,31,27,9
2016/6/4,29,24,4
2016/6/5,23,19,9
2016/6/6,21,21,6
2016/6/7,25,29,9
2016/6/8,24,26,5
2016/6/9,25,21,6
2016/6/10,23,20,7
2016/6/11,26,17,4
2016/6/12,21,22,4
2016/6/13,23,21,6
2016/6/14,25,45,11
2016/6/15,67,15,11
2016/6/16,19,16,10
2016/6/17,26,27,11
2016/6/18,22,34,10
2016/6/19,22,31,8
2016/6/20,24,30,14
2016/6/21,26,35,9
2016/6/22,20,24,7
2016/6/23,26,22,6
2016/6/24,21,25,6
2016/6/25,27,23,4
2016/6/26,18,24,6
2016/6/27,21,21,5
2016/6/28,19,22,4
2016/6/29,17,21,8
2016/6/30,19,15,7
2016/1/4,66,126,28
2016/1/5,63,60,24
2016/1/6,56,69,22
2016/1/7,61,37,21
2016/1/8,47,25,18
2016/1/9,41,26,10
2016/1/10,29,34,13
2016/1/11,33,44,18
2016/1/12,39,38,16
2016/1/13,38,37,15
2016/1/14,38,19,13
2016/1/15,30,19,12
2016/1/16,28,17,7
2016/1/17,20,30,10
2016/1/18,25,22,12
2016/1/19,28,28,12
2016/1/20,33,31,14
2016/1/21,41,40,13
2016/1/22,40,33,9
2016/1/23,35,32,7
2016/1/24,37,32,11
2016/1/25,33,57,16
2016/1/26,46,68,17
2016/1/27,49,107,31
2016/1/28,62,75,41
2016/1/29,80,61,18
2016/1/30,56,24,12
2016/1/31,30,29,12
2016/2/1,32,39,17
2016/2/2,51,45,18
2016/2/3,48,48,18
2016/2/4,54,45,24
2016/2/5,59,40,13
2016/2/6,51,55,8
2016/2/7,65,53,17
2016/2/8,67,64,31
2016/2/9,71,77,44
2016/2/10,97,48,31
2016/2/11,79,45,20
2016/2/12,58,38,14
2016/2/13,44,44,12
2016/2/14,42,31,11
2016/2/15,38,33,17
2016/2/16,38,57,14
2016/2/17,53,74,16
2016/2/18,56,46,19
2016/2/19,54,55,14
2016/2/20,52,50,12
2016/2/21,47,43,8
2016/2/22,44,39,10
2016/2/23,41,46,16
2016/2/24,48,43,16
2016/2/25,51,44,15
2016/2/26,50,61,13
2016/2/27,48,58,17
2016/2/28,56,51,18
2016/2/29,61,59,21
2016/3/1,63,66,21
2016/3/2,71,100,29
2016/3/3,81,42,12
2016/3/4,55,28,8
2016/3/5,37,29,7
2016/3/6,36,37,9
2016/3/7,43,40,10
2016/3/8,45,40,11
2016/3/9,44,42,14
2016/3/10,46,40,16
2016/3/11,44,31,8
2016/3/12,36,25,8
2016/3/13,25,27,11
2016/3/14,34,33,11
2016/3/15,36,34,10
2016/3/16,44,35,12
2016/3/17,42,32,11
2016/3/18,47,39,11
2016/3/19,46,39,8
2016/3/20,43,33,12
2016/3/21,39,34,10
2016/3/22,42,38,9
2016/3/23,49,43,11
2016/3/24,56,36,9
2016/3/25,46,61,10
2016/3/26,51,43,12
2016/3/27,44,68,14
2016/3/28,57,54,17
2016/3/29,55,43,14
2016/3/30,49,48,10
