STATION,NAME,DATE,rain,temp
TH000048459,"CHON BURI, TH",2015/4/13,0,29.9
TH000048459,"CHON BURI, TH",2015/4/14,,29.5
TH000048459,"CHON BURI, TH",2015/4/15,,30.8
TH000048459,"CHON BURI, TH",2015/4/16,,30.7
TH000048459,"CHON BURI, TH",2015/4/17,,31
TH000048459,"CHON BURI, TH",2015/4/18,,30.8
TH000048459,"CHON BURI, TH",2015/4/19,,30.9
TH000048459,"CHON BURI, TH",2015/4/20,,31.4
TH000048459,"CHON BURI, TH",2015/4/21,,32.8
TH000048459,"CHON BURI, TH",2015/4/22,,32.4
TH000048459,"CHON BURI, TH",2015/4/23,0.3,27.9
TH000048459,"CHON BURI, TH",2015/4/24,,30.3
TH000048459,"CHON BURI, TH",2015/4/25,8.6,27.9
TH000048459,"CHON BURI, TH",2015/4/26,0.5,29.3
TH000048459,"CHON BURI, TH",2015/4/27,0,30.4
TH000048459,"CHON BURI, TH",2015/4/28,,31
TH000048459,"CHON BURI, TH",2015/4/29,,31.3
TH000048459,"CHON BURI, TH",2015/4/30,,30.9
TH000048459,"CHON BURI, TH",2015/5/1,,32.3
TH000048459,"CHON BURI, TH",2015/5/2,,31.8
TH000048459,"CHON BURI, TH",2015/5/3,,31.9
TH000048459,"CHON BURI, TH",2015/5/4,0.5,30.5
TH000048459,"CHON BURI, TH",2015/5/5,,30.9
TH000048459,"CHON BURI, TH",2015/5/6,,32.2
TH000048459,"CHON BURI, TH",2015/5/7,,32
TH000048459,"CHON BURI, TH",2015/5/8,0.5,31.1
TH000048459,"CHON BURI, TH",2015/5/9,2.3,31.1
TH000048459,"CHON BURI, TH",2015/5/10,3.8,31.1
TH000048459,"CHON BURI, TH",2015/5/11,0.3,31.8
TH000048459,"CHON BURI, TH",2015/5/12,0,32.3
TH000048459,"CHON BURI, TH",2015/5/13,0,29.3
TH000048459,"CHON BURI, TH",2015/5/14,0.5,29.5
TH000048459,"CHON BURI, TH",2015/5/15,,31.3
TH000048459,"CHON BURI, TH",2015/5/16,,31.6
TH000048459,"CHON BURI, TH",2015/5/17,,31.6
TH000048459,"CHON BURI, TH",2015/5/18,,32.2
TH000048459,"CHON BURI, TH",2015/5/19,5.1,32.1
TH000048459,"CHON BURI, TH",2015/5/20,0,31.4
TH000048459,"CHON BURI, TH",2015/5/21,0.5,31.1
TH000048459,"CHON BURI, TH",2015/5/22,0,31.4
TH000048459,"CHON BURI, TH",2015/5/23,0,31.1
TH000048459,"CHON BURI, TH",2015/5/24,,31.7
TH000048459,"CHON BURI, TH",2015/5/25,,31.3
TH000048459,"CHON BURI, TH",2015/5/26,,30.8
TH000048459,"CHON BURI, TH",2015/5/27,,30.8
TH000048459,"CHON BURI, TH",2015/5/28,,31.6
TH000048459,"CHON BURI, TH",2015/5/29,,31.9
TH000048459,"CHON BURI, TH",2015/5/30,,32.2
TH000048459,"CHON BURI, TH",2015/5/31,,32.5
TH000048459,"CHON BURI, TH",2015/6/1,,32.8
TH000048459,"CHON BURI, TH",2015/6/2,,32
TH000048459,"CHON BURI, TH",2015/6/3,2.3,30.7
TH000048459,"CHON BURI, TH",2015/6/4,,31.3
TH000048459,"CHON BURI, TH",2015/6/5,,32.2
TH000048459,"CHON BURI, TH",2015/6/6,,32.9
TH000048459,"CHON BURI, TH",2015/6/7,,33.1
TH000048459,"CHON BURI, TH",2015/6/8,0.3,29.1
TH000048459,"CHON BURI, TH",2015/6/9,0.3,30.9
TH000048459,"CHON BURI, TH",2015/6/10,6.1,31.8
TH000048459,"CHON BURI, TH",2015/6/11,0,32.2
TH000048459,"CHON BURI, TH",2015/6/12,0,30.7
TH000048459,"CHON BURI, TH",2015/6/13,2,30.3
TH000048459,"CHON BURI, TH",2015/6/14,0,29.7
TH000048459,"CHON BURI, TH",2015/6/15,0.8,29.8
TH000048459,"CHON BURI, TH",2015/6/16,3.3,28.6
TH000048459,"CHON BURI, TH",2015/6/17,41.7,28.4
TH000048459,"CHON BURI, TH",2015/6/18,1.8,28.6
TH000048459,"CHON BURI, TH",2015/6/19,0.5,29.4
TH000048459,"CHON BURI, TH",2015/6/20,0.5,30
TH000048459,"CHON BURI, TH",2015/6/21,,31.1
TH000048459,"CHON BURI, TH",2015/6/22,13.7,29.9
TH000048459,"CHON BURI, TH",2015/6/23,,30
TH000048459,"CHON BURI, TH",2015/6/24,,29.8
TH000048459,"CHON BURI, TH",2015/6/25,,29.4
TH000048459,"CHON BURI, TH",2015/6/26,24.9,28.9
TH000048459,"CHON BURI, TH",2015/6/27,10.4,28.7
TH000048459,"CHON BURI, TH",2015/6/28,2.5,29.7
TH000048459,"CHON BURI, TH",2015/6/29,0,30.2
TH000048459,"CHON BURI, TH",2015/6/30,,30.4
TH000048459,"CHON BURI, TH",2015/7/1,,30.9
TH000048459,"CHON BURI, TH",2015/7/2,,30.5
TH000048459,"CHON BURI, TH",2015/7/3,,31.3
TH000048459,"CHON BURI, TH",2015/7/4,,31.8
TH000048459,"CHON BURI, TH",2015/7/5,,30.6
TH000048459,"CHON BURI, TH",2015/7/6,,30.2
TH000048459,"CHON BURI, TH",2015/7/7,,31.2
TH000048459,"CHON BURI, TH",2015/7/8,,30.7
TH000048459,"CHON BURI, TH",2015/7/9,0,30.3
TH000048459,"CHON BURI, TH",2015/7/10,0,30.7
TH000048459,"CHON BURI, TH",2015/7/11,,31.1
TH000048459,"CHON BURI, TH",2015/7/12,0.5,30.6
TH000048459,"CHON BURI, TH",2015/7/13,,31.2
TH000048459,"CHON BURI, TH",2015/7/14,,30.7
TH000048459,"CHON BURI, TH",2015/7/15,1.3,30.7
TH000048459,"CHON BURI, TH",2015/7/16,8.9,29.9
TH000048459,"CHON BURI, TH",2015/7/17,3.3,29.6
TH000048459,"CHON BURI, TH",2015/7/18,12.2,29.7
TH000048459,"CHON BURI, TH",2015/7/19,2.8,28.8
TH000048459,"CHON BURI, TH",2015/7/20,23.6,28.1
TH000048459,"CHON BURI, TH",2015/7/21,1.5,29.1
TH000048459,"CHON BURI, TH",2015/7/22,0,29.6
TH000048459,"CHON BURI, TH",2015/7/23,,30.1
TH000048459,"CHON BURI, TH",2015/7/24,,30.8
TH000048459,"CHON BURI, TH",2015/7/25,,30.8
TH000048459,"CHON BURI, TH",2015/7/26,,30.6
TH000048459,"CHON BURI, TH",2015/7/27,,28.1
TH000048459,"CHON BURI, TH",2015/7/28,0,28.3
TH000048459,"CHON BURI, TH",2015/7/29,1.3,28.2
TH000048459,"CHON BURI, TH",2015/7/30,27.7,26.6
TH000048459,"CHON BURI, TH",2015/7/31,3.3,27.3
TH000048459,"CHON BURI, TH",2015/8/1,1.3,27.9
TH000048459,"CHON BURI, TH",2015/8/2,23.4,27.7
TH000048459,"CHON BURI, TH",2015/8/3,0.5,27.6
TH000048459,"CHON BURI, TH",2015/8/4,0,28.8
TH000048459,"CHON BURI, TH",2015/8/5,,29.3
TH000048459,"CHON BURI, TH",2015/8/6,,29.6
TH000048459,"CHON BURI, TH",2015/8/7,,29.8
TH000048459,"CHON BURI, TH",2015/8/8,0,29.9
TH000048459,"CHON BURI, TH",2015/8/9,0,30.2
TH000048459,"CHON BURI, TH",2015/8/10,,30.4
TH000048459,"CHON BURI, TH",2015/8/11,,29.6
TH000048459,"CHON BURI, TH",2015/8/12,32.3,29.7
TH000048459,"CHON BURI, TH",2015/8/13,7.1,28.3
TH000048459,"CHON BURI, TH",2015/8/14,0,30.4
TH000048459,"CHON BURI, TH",2015/8/15,3.3,29.9
TH000048459,"CHON BURI, TH",2015/8/16,19.6,30.4
TH000048459,"CHON BURI, TH",2015/8/17,27.4,30.3
TH000048459,"CHON BURI, TH",2015/8/18,2.8,32
TH000048459,"CHON BURI, TH",2015/8/19,5.6,31.3
TH000048459,"CHON BURI, TH",2015/8/20,,30.6
TH000048459,"CHON BURI, TH",2015/8/21,,30.5
TH000048459,"CHON BURI, TH",2015/8/22,,30.3
TH000048459,"CHON BURI, TH",2015/8/23,,30.6
TH000048459,"CHON BURI, TH",2015/8/24,,31.2
TH000048459,"CHON BURI, TH",2015/8/25,,30.8
TH000048459,"CHON BURI, TH",2015/8/26,0.5,29.7
TH000048459,"CHON BURI, TH",2015/8/27,1,28.9
TH000048459,"CHON BURI, TH",2015/8/28,6.6,29
TH000048459,"CHON BURI, TH",2015/8/29,1.5,30.1
TH000048459,"CHON BURI, TH",2015/8/30,0,30.8
TH000048459,"CHON BURI, TH",2015/8/31,0,29.6
TH000048459,"CHON BURI, TH",2015/9/1,23.1,28.7
TH000048459,"CHON BURI, TH",2015/9/2,0.3,29.7
TH000048459,"CHON BURI, TH",2015/9/3,2,28.8
TH000048459,"CHON BURI, TH",2015/9/4,0,29.3
TH000048459,"CHON BURI, TH",2015/9/5,,29.3
TH000048459,"CHON BURI, TH",2015/9/6,,30.3
TH000048459,"CHON BURI, TH",2015/9/7,1.5,31.5
TH000048459,"CHON BURI, TH",2015/9/8,,31.2
TH000048459,"CHON BURI, TH",2015/9/9,0.8,30.7
TH000048459,"CHON BURI, TH",2015/9/10,33.5,26.9
TH000048459,"CHON BURI, TH",2015/9/11,17,27.2
TH000048459,"CHON BURI, TH",2015/9/12,10.4,29.2
TH000048459,"CHON BURI, TH",2015/9/13,25.7,29.1
TH000048459,"CHON BURI, TH",2015/9/14,8.1,28.2
TH000048459,"CHON BURI, TH",2015/9/15,26.4,27.1
TH000048459,"CHON BURI, TH",2015/9/16,68.1,27.2
TH000048459,"CHON BURI, TH",2015/9/17,46,26.8
TH000048459,"CHON BURI, TH",2015/9/18,25.9,27.8
TH000048459,"CHON BURI, TH",2015/9/19,9.4,29.1
TH000048459,"CHON BURI, TH",2015/9/20,0,30.6
TH000048459,"CHON BURI, TH",2015/9/21,,31.8
TH000048459,"CHON BURI, TH",2015/9/22,0.5,28.7
TH000048459,"CHON BURI, TH",2015/9/23,16,27.3
TH000048459,"CHON BURI, TH",2015/9/24,15.5,29.2
TH000048459,"CHON BURI, TH",2015/9/25,0,29.4
TH000048459,"CHON BURI, TH",2015/9/26,,30.2
TH000048459,"CHON BURI, TH",2015/9/27,,30.7
TH000048459,"CHON BURI, TH",2015/9/28,1,28.1
TH000048459,"CHON BURI, TH",2015/9/29,11.9,28.9
TH000048459,"CHON BURI, TH",2015/9/30,0.3,28.8
TH000048459,"CHON BURI, TH",2015/10/1,0.5,28.7
TH000048459,"CHON BURI, TH",2015/10/2,13,28.3
TH000048459,"CHON BURI, TH",2015/10/3,42.9,26.3
TH000048459,"CHON BURI, TH",2015/10/4,14.5,26.7
TH000048459,"CHON BURI, TH",2015/10/5,1.8,27.7
TH000048459,"CHON BURI, TH",2015/10/6,0.8,27.8
TH000048459,"CHON BURI, TH",2015/10/7,0,28.6
TH000048459,"CHON BURI, TH",2015/10/8,0,29.8
TH000048459,"CHON BURI, TH",2015/10/9,46.7,26.9
TH000048459,"CHON BURI, TH",2015/10/10,16.5,27.9
TH000048459,"CHON BURI, TH",2015/10/11,1.5,28.2
TH000048459,"CHON BURI, TH",2015/10/12,0,27.3
TH000048459,"CHON BURI, TH",2015/10/13,0,27.8
TH000048459,"CHON BURI, TH",2015/10/14,0,28.9
TH000048459,"CHON BURI, TH",2015/10/15,,29.3
TH000048459,"CHON BURI, TH",2015/10/16,,30.1
TH000048459,"CHON BURI, TH",2015/10/17,15.5,30.2
TH000048459,"CHON BURI, TH",2015/10/18,0.8,29.9
TH000048459,"CHON BURI, TH",2015/10/19,0,28.7
TH000048459,"CHON BURI, TH",2015/10/20,0.3,29.1
TH000048459,"CHON BURI, TH",2015/10/21,,29.9
TH000048459,"CHON BURI, TH",2015/10/22,,27.9
TH000048459,"CHON BURI, TH",2015/10/23,,30.4
TH000048459,"CHON BURI, TH",2015/10/24,,30.1
TH000048459,"CHON BURI, TH",2015/10/25,,29.9
TH000048459,"CHON BURI, TH",2015/10/26,,29.9
TH000048459,"CHON BURI, TH",2015/10/27,0,28.5
TH000048459,"CHON BURI, TH",2015/10/28,5.1,29.1
TH000048459,"CHON BURI, TH",2015/10/29,,29.9
TH000048459,"CHON BURI, TH",2015/10/30,,30.9
TH000048459,"CHON BURI, TH",2015/10/31,,30
TH000048459,"CHON BURI, TH",2015/11/1,,29.7
TH000048459,"CHON BURI, TH",2015/11/2,,28.2
TH000048459,"CHON BURI, TH",2015/11/3,0,28.1
TH000048459,"CHON BURI, TH",2015/11/4,0,29.7
TH000048459,"CHON BURI, TH",2015/11/5,,29.7
TH000048459,"CHON BURI, TH",2015/11/6,0,29.8
TH000048459,"CHON BURI, TH",2015/11/7,0,28.4
TH000048459,"CHON BURI, TH",2015/11/8,1.8,28.6
TH000048459,"CHON BURI, TH",2015/11/9,0.3,28.9
TH000048459,"CHON BURI, TH",2015/11/10,0.8,29.3
TH000048459,"CHON BURI, TH",2015/11/11,,29.3
TH000048459,"CHON BURI, TH",2015/11/12,6.6,30
TH000048459,"CHON BURI, TH",2015/11/13,,29.4
TH000048459,"CHON BURI, TH",2015/11/14,0,29.6
TH000048459,"CHON BURI, TH",2015/11/15,0.8,28.8
TH000048459,"CHON BURI, TH",2015/11/16,2.5,29.7
TH000048459,"CHON BURI, TH",2015/11/17,,30.3
TH000048459,"CHON BURI, TH",2015/11/18,,31.2
TH000048459,"CHON BURI, TH",2015/11/19,,30.1
TH000048459,"CHON BURI, TH",2015/11/20,,29.2
TH000048459,"CHON BURI, TH",2015/11/21,,30.1
TH000048459,"CHON BURI, TH",2015/11/22,,29.8
TH000048459,"CHON BURI, TH",2015/11/23,0.3,29.9
TH000048459,"CHON BURI, TH",2015/11/24,,30.7
TH000048459,"CHON BURI, TH",2015/11/25,6.6,30.1
TH000048459,"CHON BURI, TH",2015/11/26,,29.7
TH000048459,"CHON BURI, TH",2015/11/27,,28.4
TH000048459,"CHON BURI, TH",2015/11/28,,27.9
TH000048459,"CHON BURI, TH",2015/11/29,,29.9
TH000048459,"CHON BURI, TH",2015/11/30,,30.3
TH000048459,"CHON BURI, TH",2015/12/1,,31
TH000048459,"CHON BURI, TH",2015/12/2,13,29.9
TH000048459,"CHON BURI, TH",2015/12/3,31.8,28.7
TH000048459,"CHON BURI, TH",2015/12/4,,29.1
TH000048459,"CHON BURI, TH",2015/12/5,6.1,27.3
TH000048459,"CHON BURI, TH",2015/12/6,1.5,27.9
TH000048459,"CHON BURI, TH",2015/12/7,0,27.4
TH000048459,"CHON BURI, TH",2015/12/8,,27.9
TH000048459,"CHON BURI, TH",2015/12/9,,28.6
TH000048459,"CHON BURI, TH",2015/12/10,,29.2
TH000048459,"CHON BURI, TH",2015/12/11,,29.4
TH000048459,"CHON BURI, TH",2015/12/12,,29.3
TH000048459,"CHON BURI, TH",2015/12/13,,29.6
TH000048459,"CHON BURI, TH",2015/12/14,,30.4
TH000048459,"CHON BURI, TH",2015/12/15,,30
TH000048459,"CHON BURI, TH",2015/12/16,,29.5
TH000048459,"CHON BURI, TH",2015/12/17,,25.9
TH000048459,"CHON BURI, TH",2015/12/18,,24.4
TH000048459,"CHON BURI, TH",2015/12/19,,25.5
TH000048459,"CHON BURI, TH",2015/12/20,,25.9
TH000048459,"CHON BURI, TH",2015/12/21,,28.4
TH000048459,"CHON BURI, TH",2015/12/22,,28
TH000048459,"CHON BURI, TH",2015/12/23,,28.1
TH000048459,"CHON BURI, TH",2015/12/24,,29.2
TH000048459,"CHON BURI, TH",2015/12/25,0,29.1
TH000048459,"CHON BURI, TH",2015/12/26,0,29
TH000048459,"CHON BURI, TH",2015/12/27,,29.3
TH000048459,"CHON BURI, TH",2015/12/28,,29.1
TH000048459,"CHON BURI, TH",2015/12/29,,28.6
TH000048459,"CHON BURI, TH",2015/12/30,,28.2
TH000048459,"CHON BURI, TH",2015/12/31,,27.8
TH000048459,"CHON BURI, TH",2016/1/1,,26
TH000048459,"CHON BURI, TH",2016/1/2,,26.8
TH000048459,"CHON BURI, TH",2016/1/3,,27.9
TH000048459,"CHON BURI, TH",2016/1/4,,28.8
TH000048459,"CHON BURI, TH",2016/1/5,,28.3
TH000048459,"CHON BURI, TH",2016/1/6,,28.2
TH000048459,"CHON BURI, TH",2016/1/7,,28.6
TH000048459,"CHON BURI, TH",2016/1/8,,26.9
TH000048459,"CHON BURI, TH",2016/1/9,,27.8
TH000048459,"CHON BURI, TH",2016/1/10,12.2,28.4
TH000048459,"CHON BURI, TH",2016/1/11,5.3,28
TH000048459,"CHON BURI, TH",2016/1/12,,28.1
TH000048459,"CHON BURI, TH",2016/1/13,,28.4
TH000048459,"CHON BURI, TH",2016/1/14,,29.3
TH000048459,"CHON BURI, TH",2016/1/15,,29.3
TH000048459,"CHON BURI, TH",2016/1/16,10.2,28.5
TH000048459,"CHON BURI, TH",2016/1/17,,29.6
TH000048459,"CHON BURI, TH",2016/1/18,,29.5
TH000048459,"CHON BURI, TH",2016/1/19,,29.3
TH000048459,"CHON BURI, TH",2016/1/20,0.3,29.3
TH000048459,"CHON BURI, TH",2016/1/21,73.9,28.9
TH000048459,"CHON BURI, TH",2016/1/22,64.5,29.3
TH000048459,"CHON BURI, TH",2016/1/23,0,29.4
TH000048459,"CHON BURI, TH",2016/1/24,1,22.2
TH000048459,"CHON BURI, TH",2016/1/25,0.8,17.9
TH000048459,"CHON BURI, TH",2016/1/26,0,19.8
TH000048459,"CHON BURI, TH",2016/1/27,,22.4
TH000048459,"CHON BURI, TH",2016/1/28,,25.4
TH000048459,"CHON BURI, TH",2016/1/29,,28.4
TH000048459,"CHON BURI, TH",2016/1/30,,28.6
TH000048459,"CHON BURI, TH",2016/1/31,0,28.7
TH000048459,"CHON BURI, TH",2016/2/1,0,29.3
TH000048459,"CHON BURI, TH",2016/2/2,,27.7
TH000048459,"CHON BURI, TH",2016/2/3,,27.6
TH000048459,"CHON BURI, TH",2016/2/4,,28.1
TH000048459,"CHON BURI, TH",2016/2/5,,28.7
TH000048459,"CHON BURI, TH",2016/2/6,,25.4
TH000048459,"CHON BURI, TH",2016/2/7,,21.3
TH000048459,"CHON BURI, TH",2016/2/8,,20.8
TH000048459,"CHON BURI, TH",2016/2/9,,23.6
TH000048459,"CHON BURI, TH",2016/2/10,,25.7
TH000048459,"CHON BURI, TH",2016/2/11,,26.7
TH000048459,"CHON BURI, TH",2016/2/12,,28.1
TH000048459,"CHON BURI, TH",2016/2/13,,28.4
TH000048459,"CHON BURI, TH",2016/2/14,,29
TH000048459,"CHON BURI, TH",2016/2/15,,29.6
TH000048459,"CHON BURI, TH",2016/2/16,,28.9
TH000048459,"CHON BURI, TH",2016/2/17,,29.3
TH000048459,"CHON BURI, TH",2016/2/18,,29.2
TH000048459,"CHON BURI, TH",2016/2/19,,29.1
TH000048459,"CHON BURI, TH",2016/2/20,,29.2
TH000048459,"CHON BURI, TH",2016/2/21,,28.8
TH000048459,"CHON BURI, TH",2016/2/22,,28.7
TH000048459,"CHON BURI, TH",2016/2/23,,29.3
TH000048459,"CHON BURI, TH",2016/2/24,0,29.2
TH000048459,"CHON BURI, TH",2016/2/25,0,28.2
TH000048459,"CHON BURI, TH",2016/2/26,,28.6
TH000048459,"CHON BURI, TH",2016/2/27,,28.3
TH000048459,"CHON BURI, TH",2016/2/28,,28.9
TH000048459,"CHON BURI, TH",2016/2/29,,28.3
TH000048459,"CHON BURI, TH",2016/3/1,,28.1
TH000048459,"CHON BURI, TH",2016/3/2,,28.4
TH000048459,"CHON BURI, TH",2016/3/3,,28.9
TH000048459,"CHON BURI, TH",2016/3/4,,29.2
TH000048459,"CHON BURI, TH",2016/3/5,,29.4
TH000048459,"CHON BURI, TH",2016/3/6,,29.6
TH000048459,"CHON BURI, TH",2016/3/7,,30.2
TH000048459,"CHON BURI, TH",2016/3/8,,30
TH000048459,"CHON BURI, TH",2016/3/9,,29.6
TH000048459,"CHON BURI, TH",2016/3/10,,29.8
TH000048459,"CHON BURI, TH",2016/3/11,,30.2
TH000048459,"CHON BURI, TH",2016/3/12,,29.8
TH000048459,"CHON BURI, TH",2016/3/13,,29.9
TH000048459,"CHON BURI, TH",2016/3/14,,30.2
TH000048459,"CHON BURI, TH",2016/3/15,,30.4
TH000048459,"CHON BURI, TH",2016/3/16,,30.2
TH000048459,"CHON BURI, TH",2016/3/17,,30.8
TH000048459,"CHON BURI, TH",2016/3/18,,30.5
TH000048459,"CHON BURI, TH",2016/3/19,,30.5
TH000048459,"CHON BURI, TH",2016/3/20,,30.6
TH000048459,"CHON BURI, TH",2016/3/21,,30.2
TH000048459,"CHON BURI, TH",2016/3/22,,30.6
TH000048459,"CHON BURI, TH",2016/3/23,,31.1
TH000048459,"CHON BURI, TH",2016/3/24,,31.3
TH000048459,"CHON BURI, TH",2016/3/25,,30.6
TH000048459,"CHON BURI, TH",2016/3/26,,30.1
TH000048459,"CHON BURI, TH",2016/3/27,,29.1
TH000048459,"CHON BURI, TH",2016/3/28,,29.6
TH000048459,"CHON BURI, TH",2016/3/29,,29.6
TH000048459,"CHON BURI, TH",2016/3/30,1.5,30.2
TH000048459,"CHON BURI, TH",2016/3/31,,30.1
TH000048459,"CHON BURI, TH",2016/4/1,,30.2
TH000048459,"CHON BURI, TH",2016/4/2,,30.6
TH000048459,"CHON BURI, TH",2016/4/3,,30.9
TH000048459,"CHON BURI, TH",2016/4/4,,31.1
TH000048459,"CHON BURI, TH",2016/4/5,,31.1
TH000048459,"CHON BURI, TH",2016/4/6,,31.4
TH000048459,"CHON BURI, TH",2016/4/7,,31.1
TH000048459,"CHON BURI, TH",2016/4/8,,31.2
TH000048459,"CHON BURI, TH",2016/4/9,,31.2
TH000048459,"CHON BURI, TH",2016/4/10,,31.5
TH000048459,"CHON BURI, TH",2016/4/11,,31.7
TH000048459,"CHON BURI, TH",2016/4/12,,32.4
TH000048459,"CHON BURI, TH",2016/4/13,,32.4
TH000048459,"CHON BURI, TH",2016/4/14,,32.6
TH000048459,"CHON BURI, TH",2016/4/15,,32.6
TH000048459,"CHON BURI, TH",2016/4/16,,32.1
TH000048459,"CHON BURI, TH",2016/4/17,,32.1
TH000048459,"CHON BURI, TH",2016/4/18,,32.1
TH000048459,"CHON BURI, TH",2016/4/19,,32.1
TH000048459,"CHON BURI, TH",2016/4/20,0.5,31.7
TH000048459,"CHON BURI, TH",2016/4/21,,31.9
TH000048459,"CHON BURI, TH",2016/4/22,,32.3
TH000048459,"CHON BURI, TH",2016/4/23,,32.2
TH000048459,"CHON BURI, TH",2016/4/24,,31.5
TH000048459,"CHON BURI, TH",2016/4/25,,32
TH000048459,"CHON BURI, TH",2016/4/26,,32.2
TH000048459,"CHON BURI, TH",2016/4/27,,32.4
TH000048459,"CHON BURI, TH",2016/4/28,,32.7
TH000048459,"CHON BURI, TH",2016/4/29,8.4,32.4
TH000048459,"CHON BURI, TH",2016/4/30,0,28.3
TH000048459,"CHON BURI, TH",2016/5/1,0,31.4
TH000048459,"CHON BURI, TH",2016/5/2,,32.3
TH000048459,"CHON BURI, TH",2016/5/3,,32.4
TH000048459,"CHON BURI, TH",2016/5/4,,32.3
TH000048459,"CHON BURI, TH",2016/5/5,,32.7
TH000048459,"CHON BURI, TH",2016/5/6,,33.1
TH000048459,"CHON BURI, TH",2016/5/7,,33.3
TH000048459,"CHON BURI, TH",2016/5/8,,32.6
TH000048459,"CHON BURI, TH",2016/5/9,,33
TH000048459,"CHON BURI, TH",2016/5/10,,33
TH000048459,"CHON BURI, TH",2016/5/11,,32.9
TH000048459,"CHON BURI, TH",2016/5/12,,33.4
TH000048459,"CHON BURI, TH",2016/5/13,,32.7
TH000048459,"CHON BURI, TH",2016/5/14,,32.4
TH000048459,"CHON BURI, TH",2016/5/15,,31.9
TH000048459,"CHON BURI, TH",2016/5/16,35.8,29.4
TH000048459,"CHON BURI, TH",2016/5/17,1.5,31.2
TH000048459,"CHON BURI, TH",2016/5/18,5.1,30.9
TH000048459,"CHON BURI, TH",2016/5/19,1.5,31.5
TH000048459,"CHON BURI, TH",2016/5/20,1.5,31.1
TH000048459,"CHON BURI, TH",2016/5/21,,32.6
TH000048459,"CHON BURI, TH",2016/5/22,0,31.1
TH000048459,"CHON BURI, TH",2016/5/23,10.9,31.4
TH000048459,"CHON BURI, TH",2016/5/24,0,31.8
TH000048459,"CHON BURI, TH",2016/5/25,,31.5
TH000048459,"CHON BURI, TH",2016/5/26,,31.8
TH000048459,"CHON BURI, TH",2016/5/27,,32.6
TH000048459,"CHON BURI, TH",2016/5/28,,32.2
TH000048459,"CHON BURI, TH",2016/5/29,,31.7
TH000048459,"CHON BURI, TH",2016/5/30,10.9,29.7
TH000048459,"CHON BURI, TH",2016/5/31,2.8,29.7
TH000048459,"CHON BURI, TH",2016/6/1,1.8,28.7
TH000048459,"CHON BURI, TH",2016/6/2,1.3,30.6
TH000048459,"CHON BURI, TH",2016/6/3,,29.8
TH000048459,"CHON BURI, TH",2016/6/4,,30.3
TH000048459,"CHON BURI, TH",2016/6/5,2.5,30.6
TH000048459,"CHON BURI, TH",2016/6/6,,31.1
TH000048459,"CHON BURI, TH",2016/6/7,5.1,30.3
TH000048459,"CHON BURI, TH",2016/6/8,1.5,31.1
TH000048459,"CHON BURI, TH",2016/6/9,0,31.4
TH000048459,"CHON BURI, TH",2016/6/10,,30.3
TH000048459,"CHON BURI, TH",2016/6/11,,30.3
TH000048459,"CHON BURI, TH",2016/6/12,,30.8
TH000048459,"CHON BURI, TH",2016/6/13,,30.9
TH000048459,"CHON BURI, TH",2016/6/14,,31.3
TH000048459,"CHON BURI, TH",2016/6/15,2.3,30.1
TH000048459,"CHON BURI, TH",2016/6/16,0.3,28.8
TH000048459,"CHON BURI, TH",2016/6/17,23.6,27.6
TH000048459,"CHON BURI, TH",2016/6/18,16,28
TH000048459,"CHON BURI, TH",2016/6/19,0.5,30.6
TH000048459,"CHON BURI, TH",2016/6/20,25.4,28.6
TH000048459,"CHON BURI, TH",2016/6/21,15.7,27.8
TH000048459,"CHON BURI, TH",2016/6/22,0,29.3
TH000048459,"CHON BURI, TH",2016/6/23,1.8,28.6
TH000048459,"CHON BURI, TH",2016/6/24,0,29.7
TH000048459,"CHON BURI, TH",2016/6/25,3.6,29.1
TH000048459,"CHON BURI, TH",2016/6/26,55.6,28.7
TH000048459,"CHON BURI, TH",2016/6/27,10.4,28.4
TH000048459,"CHON BURI, TH",2016/6/28,0,29.3
TH000048459,"CHON BURI, TH",2016/6/29,,29.6
TH000048459,"CHON BURI, TH",2016/6/30,0,29.4
TH000048459,"CHON BURI, TH",2016/7/1,3.6,29.2
TH000048459,"CHON BURI, TH",2016/7/2,3.6,28.3
TH000048459,"CHON BURI, TH",2016/7/3,1,29.3
TH000048459,"CHON BURI, TH",2016/7/4,0,29.7
TH000048459,"CHON BURI, TH",2016/7/5,,28.2
TH000048459,"CHON BURI, TH",2016/7/6,,28.1
TH000048459,"CHON BURI, TH",2016/7/7,70.4,28.9
TH000048459,"CHON BURI, TH",2016/7/8,11.2,29.7
TH000048459,"CHON BURI, TH",2016/7/9,5.8,29.4
TH000048459,"CHON BURI, TH",2016/7/10,1,28.9
TH000048459,"CHON BURI, TH",2016/7/11,0,30.1
TH000048459,"CHON BURI, TH",2016/7/12,,28.8
TH000048459,"CHON BURI, TH",2016/7/13,,27.7
TH000048459,"CHON BURI, TH",2016/7/14,,29.3
TH000048459,"CHON BURI, TH",2016/7/15,,30.4
TH000048459,"CHON BURI, TH",2016/7/16,,29.8
TH000048459,"CHON BURI, TH",2016/7/17,,30.7
TH000048459,"CHON BURI, TH",2016/7/18,,30.6
TH000048459,"CHON BURI, TH",2016/7/19,1,29.6
TH000048459,"CHON BURI, TH",2016/7/20,8.9,29
TH000048459,"CHON BURI, TH",2016/7/21,0.3,29.6
TH000048459,"CHON BURI, TH",2016/7/22,0,29.6
