STATION,NAME,DATE,rain,temp
TH000048455,"BANGKOK METROPOLIS, TH",2015/1/13,,24.9
TH000048455,"BANGKOK METROPOLIS, TH",2015/1/14,,24.6
TH000048455,"BANGKOK METROPOLIS, TH",2015/1/15,,24.4
TH000048455,"BANGKOK METROPOLIS, TH",2015/1/16,,25.8
TH000048455,"BANGKOK METROPOLIS, TH",2015/1/17,,24.8
TH000048455,"BANGKOK METROPOLIS, TH",2015/1/18,,25.6
TH000048455,"BANGKOK METROPOLIS, TH",2015/1/19,,25.9
TH000048455,"BANGKOK METROPOLIS, TH",2015/1/20,,26.2
TH000048455,"BANGKOK METROPOLIS, TH",2015/1/21,,26.7
TH000048455,"BANGKOK METROPOLIS, TH",2015/1/22,,27.5
TH000048455,"BANGKOK METROPOLIS, TH",2015/1/23,,27
TH000048455,"BANGKOK METROPOLIS, TH",2015/1/24,,27.4
TH000048455,"BANGKOK METROPOLIS, TH",2015/1/25,,27.7
TH000048455,"BANGKOK METROPOLIS, TH",2015/1/26,,27.7
TH000048455,"BANGKOK METROPOLIS, TH",2015/1/27,,28.2
TH000048455,"BANGKOK METROPOLIS, TH",2015/1/28,,28.3
TH000048455,"BANGKOK METROPOLIS, TH",2015/1/29,,28.4
TH000048455,"BANGKOK METROPOLIS, TH",2015/1/30,,28.7
TH000048455,"BANGKOK METROPOLIS, TH",2015/1/31,2.3,27.6
TH000048455,"BANGKOK METROPOLIS, TH",2015/2/1,0,27.1
TH000048455,"BANGKOK METROPOLIS, TH",2015/2/2,0,27.8
TH000048455,"BANGKOK METROPOLIS, TH",2015/2/3,,28.3
TH000048455,"BANGKOK METROPOLIS, TH",2015/2/4,,28.7
TH000048455,"BANGKOK METROPOLIS, TH",2015/2/5,,28.4
TH000048455,"BANGKOK METROPOLIS, TH",2015/2/6,,27.3
TH000048455,"BANGKOK METROPOLIS, TH",2015/2/7,,27.5
TH000048455,"BANGKOK METROPOLIS, TH",2015/2/8,,27.8
TH000048455,"BANGKOK METROPOLIS, TH",2015/2/9,,27.5
TH000048455,"BANGKOK METROPOLIS, TH",2015/2/10,,27.4
TH000048455,"BANGKOK METROPOLIS, TH",2015/2/11,,28.4
TH000048455,"BANGKOK METROPOLIS, TH",2015/2/12,,28.1
TH000048455,"BANGKOK METROPOLIS, TH",2015/2/13,,28.5
TH000048455,"BANGKOK METROPOLIS, TH",2015/2/14,,28.3
TH000048455,"BANGKOK METROPOLIS, TH",2015/2/15,10.9,27.5
TH000048455,"BANGKOK METROPOLIS, TH",2015/2/16,,28.1
TH000048455,"BANGKOK METROPOLIS, TH",2015/2/17,,28.3
TH000048455,"BANGKOK METROPOLIS, TH",2015/2/18,,28.9
TH000048455,"BANGKOK METROPOLIS, TH",2015/2/19,,28.4
TH000048455,"BANGKOK METROPOLIS, TH",2015/2/20,,28.6
TH000048455,"BANGKOK METROPOLIS, TH",2015/2/21,6.1,27.8
TH000048455,"BANGKOK METROPOLIS, TH",2015/2/22,2.8,28.3
TH000048455,"BANGKOK METROPOLIS, TH",2015/2/23,0,28.8
TH000048455,"BANGKOK METROPOLIS, TH",2015/2/24,,29.4
TH000048455,"BANGKOK METROPOLIS, TH",2015/2/25,,29.4
TH000048455,"BANGKOK METROPOLIS, TH",2015/2/26,,29.4
TH000048455,"BANGKOK METROPOLIS, TH",2015/2/27,,30.3
TH000048455,"BANGKOK METROPOLIS, TH",2015/2/28,,29
TH000048455,"BANGKOK METROPOLIS, TH",2015/3/1,,30.2
TH000048455,"BANGKOK METROPOLIS, TH",2015/3/2,0.5,27.9
TH000048455,"BANGKOK METROPOLIS, TH",2015/3/3,,29.2
TH000048455,"BANGKOK METROPOLIS, TH",2015/3/4,,30
TH000048455,"BANGKOK METROPOLIS, TH",2015/3/5,,30.1
TH000048455,"BANGKOK METROPOLIS, TH",2015/3/6,,30
TH000048455,"BANGKOK METROPOLIS, TH",2015/3/7,,29.8
TH000048455,"BANGKOK METROPOLIS, TH",2015/3/8,,29.9
TH000048455,"BANGKOK METROPOLIS, TH",2015/3/9,,30.1
TH000048455,"BANGKOK METROPOLIS, TH",2015/3/10,,29.7
TH000048455,"BANGKOK METROPOLIS, TH",2015/3/11,,29.7
TH000048455,"BANGKOK METROPOLIS, TH",2015/3/12,,29.9
TH000048455,"BANGKOK METROPOLIS, TH",2015/3/13,,29.9
TH000048455,"BANGKOK METROPOLIS, TH",2015/3/14,,30.1
TH000048455,"BANGKOK METROPOLIS, TH",2015/3/15,,30.1
TH000048455,"BANGKOK METROPOLIS, TH",2015/3/16,,30.1
TH000048455,"BANGKOK METROPOLIS, TH",2015/3/19,,29.8
TH000048455,"BANGKOK METROPOLIS, TH",2015/3/20,,30
TH000048455,"BANGKOK METROPOLIS, TH",2015/3/21,,29.4
TH000048455,"BANGKOK METROPOLIS, TH",2015/3/22,47.5,28.7
TH000048455,"BANGKOK METROPOLIS, TH",2015/3/23,0,29.3
TH000048455,"BANGKOK METROPOLIS, TH",2015/3/24,65,26.7
TH000048455,"BANGKOK METROPOLIS, TH",2015/3/25,4.6,27.7
TH000048455,"BANGKOK METROPOLIS, TH",2015/3/26,,29.1
TH000048455,"BANGKOK METROPOLIS, TH",2015/3/27,,29.7
TH000048455,"BANGKOK METROPOLIS, TH",2015/3/28,,29.5
TH000048455,"BANGKOK METROPOLIS, TH",2015/3/29,66.3,28.3
TH000048455,"BANGKOK METROPOLIS, TH",2015/3/30,0.5,30.2
TH000048455,"BANGKOK METROPOLIS, TH",2015/3/31,0,30.8
TH000048455,"BANGKOK METROPOLIS, TH",2015/4/1,,31.1
TH000048455,"BANGKOK METROPOLIS, TH",2015/4/2,,31.3
TH000048455,"BANGKOK METROPOLIS, TH",2015/4/3,,30.7
TH000048455,"BANGKOK METROPOLIS, TH",2015/4/4,,30.9
TH000048455,"BANGKOK METROPOLIS, TH",2015/4/5,,30.7
TH000048455,"BANGKOK METROPOLIS, TH",2015/4/6,,30.8
TH000048455,"BANGKOK METROPOLIS, TH",2015/4/7,,31.1
TH000048455,"BANGKOK METROPOLIS, TH",2015/4/8,56.1,26.7
TH000048455,"BANGKOK METROPOLIS, TH",2015/4/9,,29.6
TH000048455,"BANGKOK METROPOLIS, TH",2015/4/10,,30.7
TH000048455,"BANGKOK METROPOLIS, TH",2015/4/11,,30.6
TH000048455,"BANGKOK METROPOLIS, TH",2015/4/12,40.4,28
TH000048455,"BANGKOK METROPOLIS, TH",2015/4/13,37.8,29.2
TH000048455,"BANGKOK METROPOLIS, TH",2015/4/14,0,29.2
TH000048455,"BANGKOK METROPOLIS, TH",2015/4/15,,30.5
TH000048455,"BANGKOK METROPOLIS, TH",2015/4/16,,30.7
TH000048455,"BANGKOK METROPOLIS, TH",2015/4/17,,30.7
TH000048455,"BANGKOK METROPOLIS, TH",2015/4/18,,30.8
TH000048455,"BANGKOK METROPOLIS, TH",2015/4/19,,30.9
TH000048455,"BANGKOK METROPOLIS, TH",2015/4/20,,31.4
TH000048455,"BANGKOK METROPOLIS, TH",2015/4/21,,33
TH000048455,"BANGKOK METROPOLIS, TH",2015/4/22,,32.3
TH000048455,"BANGKOK METROPOLIS, TH",2015/4/23,1,28.2
TH000048455,"BANGKOK METROPOLIS, TH",2015/4/24,5.1,29.6
TH000048455,"BANGKOK METROPOLIS, TH",2015/4/25,14,27
TH000048455,"BANGKOK METROPOLIS, TH",2015/4/26,6.9,28.9
TH000048455,"BANGKOK METROPOLIS, TH",2015/4/27,1,29.1
TH000048455,"BANGKOK METROPOLIS, TH",2015/4/28,,30.9
TH000048455,"BANGKOK METROPOLIS, TH",2015/4/29,,31.2
TH000048455,"BANGKOK METROPOLIS, TH",2015/4/30,4.1,30.1
TH000048455,"BANGKOK METROPOLIS, TH",2015/5/1,,32.1
TH000048455,"BANGKOK METROPOLIS, TH",2015/5/2,,31.7
TH000048455,"BANGKOK METROPOLIS, TH",2015/5/3,,31.4
TH000048455,"BANGKOK METROPOLIS, TH",2015/5/4,,31
TH000048455,"BANGKOK METROPOLIS, TH",2015/5/5,39.6,29.3
TH000048455,"BANGKOK METROPOLIS, TH",2015/5/6,0.5,31.7
TH000048455,"BANGKOK METROPOLIS, TH",2015/5/7,0,31.9
TH000048455,"BANGKOK METROPOLIS, TH",2015/5/8,6.6,30.6
TH000048455,"BANGKOK METROPOLIS, TH",2015/5/9,,31.2
TH000048455,"BANGKOK METROPOLIS, TH",2015/5/10,,31.4
TH000048455,"BANGKOK METROPOLIS, TH",2015/5/11,,31.4
TH000048455,"BANGKOK METROPOLIS, TH",2015/5/12,,31.9
TH000048455,"BANGKOK METROPOLIS, TH",2015/5/13,20.6,29.6
TH000048455,"BANGKOK METROPOLIS, TH",2015/5/14,0.5,29.1
TH000048455,"BANGKOK METROPOLIS, TH",2015/5/15,0,31.1
TH000048455,"BANGKOK METROPOLIS, TH",2015/5/16,,31.3
TH000048455,"BANGKOK METROPOLIS, TH",2015/5/17,,31.2
TH000048455,"BANGKOK METROPOLIS, TH",2015/5/18,,31.6
TH000048455,"BANGKOK METROPOLIS, TH",2015/5/19,1.3,31.1
TH000048455,"BANGKOK METROPOLIS, TH",2015/5/20,,31.1
TH000048455,"BANGKOK METROPOLIS, TH",2015/5/21,5.3,30.8
TH000048455,"BANGKOK METROPOLIS, TH",2015/5/22,,31.2
TH000048455,"BANGKOK METROPOLIS, TH",2015/5/23,,31.2
TH000048455,"BANGKOK METROPOLIS, TH",2015/5/24,,31.1
TH000048455,"BANGKOK METROPOLIS, TH",2015/5/25,8.4,30.2
TH000048455,"BANGKOK METROPOLIS, TH",2015/5/26,3.3,30.9
TH000048455,"BANGKOK METROPOLIS, TH",2015/5/27,0,30.7
TH000048455,"BANGKOK METROPOLIS, TH",2015/5/28,,31.4
TH000048455,"BANGKOK METROPOLIS, TH",2015/5/29,,31.6
TH000048455,"BANGKOK METROPOLIS, TH",2015/5/30,,31.6
TH000048455,"BANGKOK METROPOLIS, TH",2015/5/31,,31.9
TH000048455,"BANGKOK METROPOLIS, TH",2015/6/1,,32.6
TH000048455,"BANGKOK METROPOLIS, TH",2015/6/2,,31.8
TH000048455,"BANGKOK METROPOLIS, TH",2015/6/3,0.3,30.3
TH000048455,"BANGKOK METROPOLIS, TH",2015/6/4,4.1,30.8
TH000048455,"BANGKOK METROPOLIS, TH",2015/6/5,0.3,31.7
TH000048455,"BANGKOK METROPOLIS, TH",2015/6/6,0,32.8
TH000048455,"BANGKOK METROPOLIS, TH",2015/6/7,,32.3
TH000048455,"BANGKOK METROPOLIS, TH",2015/6/8,175,29.1
TH000048455,"BANGKOK METROPOLIS, TH",2015/6/9,67.3,30.9
TH000048455,"BANGKOK METROPOLIS, TH",2015/6/10,0,32.1
TH000048455,"BANGKOK METROPOLIS, TH",2015/6/11,,32.1
TH000048455,"BANGKOK METROPOLIS, TH",2015/6/12,,30.7
TH000048455,"BANGKOK METROPOLIS, TH",2015/6/13,76.5,30.3
TH000048455,"BANGKOK METROPOLIS, TH",2015/6/14,2.8,29.3
TH000048455,"BANGKOK METROPOLIS, TH",2015/6/15,0,29.5
TH000048455,"BANGKOK METROPOLIS, TH",2015/6/16,36.3,28.4
TH000048455,"BANGKOK METROPOLIS, TH",2015/6/17,80.5,28.3
TH000048455,"BANGKOK METROPOLIS, TH",2015/6/18,21.8,28.8
TH000048455,"BANGKOK METROPOLIS, TH",2015/6/19,9.1,29.1
TH000048455,"BANGKOK METROPOLIS, TH",2015/6/20,4.3,29
TH000048455,"BANGKOK METROPOLIS, TH",2015/6/21,,30.7
TH000048455,"BANGKOK METROPOLIS, TH",2015/6/22,1.3,29.7
TH000048455,"BANGKOK METROPOLIS, TH",2015/6/23,,29.6
TH000048455,"BANGKOK METROPOLIS, TH",2015/6/24,0,29.3
TH000048455,"BANGKOK METROPOLIS, TH",2015/6/25,0,29.4
TH000048455,"BANGKOK METROPOLIS, TH",2015/6/26,,29.2
TH000048455,"BANGKOK METROPOLIS, TH",2015/6/27,,28.7
TH000048455,"BANGKOK METROPOLIS, TH",2015/6/28,1.8,30
TH000048455,"BANGKOK METROPOLIS, TH",2015/6/29,,30.3
TH000048455,"BANGKOK METROPOLIS, TH",2015/6/30,,30.4
TH000048455,"BANGKOK METROPOLIS, TH",2015/7/1,,31
TH000048455,"BANGKOK METROPOLIS, TH",2015/7/2,2,30.1
TH000048455,"BANGKOK METROPOLIS, TH",2015/7/3,1.5,30.9
TH000048455,"BANGKOK METROPOLIS, TH",2015/7/4,0,31.7
TH000048455,"BANGKOK METROPOLIS, TH",2015/7/5,,30.7
TH000048455,"BANGKOK METROPOLIS, TH",2015/7/6,5.1,29.8
TH000048455,"BANGKOK METROPOLIS, TH",2015/7/7,8.6,30.7
TH000048455,"BANGKOK METROPOLIS, TH",2015/7/8,,30.8
TH000048455,"BANGKOK METROPOLIS, TH",2015/7/9,,29.9
TH000048455,"BANGKOK METROPOLIS, TH",2015/7/10,,30.8
TH000048455,"BANGKOK METROPOLIS, TH",2015/7/11,,30.9
TH000048455,"BANGKOK METROPOLIS, TH",2015/7/12,,30.4
TH000048455,"BANGKOK METROPOLIS, TH",2015/7/13,,31.2
TH000048455,"BANGKOK METROPOLIS, TH",2015/7/14,29.5,30.2
TH000048455,"BANGKOK METROPOLIS, TH",2015/7/15,0,30.3
TH000048455,"BANGKOK METROPOLIS, TH",2015/7/16,0,29.8
TH000048455,"BANGKOK METROPOLIS, TH",2015/7/17,6.6,29.1
TH000048455,"BANGKOK METROPOLIS, TH",2015/7/18,0,29.7
TH000048455,"BANGKOK METROPOLIS, TH",2015/7/19,24.1,28.3
TH000048455,"BANGKOK METROPOLIS, TH",2015/7/20,8.1,27.9
TH000048455,"BANGKOK METROPOLIS, TH",2015/7/21,6.4,28.9
TH000048455,"BANGKOK METROPOLIS, TH",2015/7/22,0,29.7
TH000048455,"BANGKOK METROPOLIS, TH",2015/7/23,,30.7
TH000048455,"BANGKOK METROPOLIS, TH",2015/7/24,,31.1
TH000048455,"BANGKOK METROPOLIS, TH",2015/7/25,,30.7
TH000048455,"BANGKOK METROPOLIS, TH",2015/7/26,2,30.5
TH000048455,"BANGKOK METROPOLIS, TH",2015/7/27,16,27.8
TH000048455,"BANGKOK METROPOLIS, TH",2015/7/28,51.3,27.8
TH000048455,"BANGKOK METROPOLIS, TH",2015/7/29,50,28.4
TH000048455,"BANGKOK METROPOLIS, TH",2015/7/30,7.6,26.2
TH000048455,"BANGKOK METROPOLIS, TH",2015/7/31,9.7,27.8
TH000048455,"BANGKOK METROPOLIS, TH",2015/8/1,7.9,27.7
TH000048455,"BANGKOK METROPOLIS, TH",2015/8/2,15.5,26.2
TH000048455,"BANGKOK METROPOLIS, TH",2015/8/3,0.5,28
TH000048455,"BANGKOK METROPOLIS, TH",2015/8/4,,28.6
TH000048455,"BANGKOK METROPOLIS, TH",2015/8/5,,29.2
TH000048455,"BANGKOK METROPOLIS, TH",2015/8/6,,29.8
TH000048455,"BANGKOK METROPOLIS, TH",2015/8/7,,30.1
TH000048455,"BANGKOK METROPOLIS, TH",2015/8/8,,29.6
TH000048455,"BANGKOK METROPOLIS, TH",2015/8/9,,30.1
TH000048455,"BANGKOK METROPOLIS, TH",2015/8/10,,30.4
TH000048455,"BANGKOK METROPOLIS, TH",2015/8/11,,30.2
TH000048455,"BANGKOK METROPOLIS, TH",2015/8/12,0.3,29.8
TH000048455,"BANGKOK METROPOLIS, TH",2015/8/13,0,28.9
TH000048455,"BANGKOK METROPOLIS, TH",2015/8/14,,30.8
TH000048455,"BANGKOK METROPOLIS, TH",2015/8/15,,30.7
TH000048455,"BANGKOK METROPOLIS, TH",2015/8/16,,30.4
TH000048455,"BANGKOK METROPOLIS, TH",2015/8/17,,30.6
TH000048455,"BANGKOK METROPOLIS, TH",2015/8/18,,31.6
TH000048455,"BANGKOK METROPOLIS, TH",2015/8/19,,30.9
TH000048455,"BANGKOK METROPOLIS, TH",2015/8/20,,30.6
TH000048455,"BANGKOK METROPOLIS, TH",2015/8/21,2.3,29.6
TH000048455,"BANGKOK METROPOLIS, TH",2015/8/22,,29.9
TH000048455,"BANGKOK METROPOLIS, TH",2015/8/23,,29.1
TH000048455,"BANGKOK METROPOLIS, TH",2015/8/24,7.1,30.4
TH000048455,"BANGKOK METROPOLIS, TH",2015/8/25,0,30.6
TH000048455,"BANGKOK METROPOLIS, TH",2015/8/26,,29.8
TH000048455,"BANGKOK METROPOLIS, TH",2015/8/27,7.6,28.4
TH000048455,"BANGKOK METROPOLIS, TH",2015/8/28,9.4,28.2
TH000048455,"BANGKOK METROPOLIS, TH",2015/8/29,6.9,29.9
TH000048455,"BANGKOK METROPOLIS, TH",2015/8/30,0,29.7
TH000048455,"BANGKOK METROPOLIS, TH",2015/8/31,7.1,29.3
TH000048455,"BANGKOK METROPOLIS, TH",2015/9/1,6.6,28.3
TH000048455,"BANGKOK METROPOLIS, TH",2015/9/2,1.8,29.6
TH000048455,"BANGKOK METROPOLIS, TH",2015/9/3,29,29.2
TH000048455,"BANGKOK METROPOLIS, TH",2015/9/4,,29.2
TH000048455,"BANGKOK METROPOLIS, TH",2015/9/5,3.8,29.4
TH000048455,"BANGKOK METROPOLIS, TH",2015/9/6,,30.2
TH000048455,"BANGKOK METROPOLIS, TH",2015/9/7,,31.1
TH000048455,"BANGKOK METROPOLIS, TH",2015/9/8,,30.9
TH000048455,"BANGKOK METROPOLIS, TH",2015/9/9,6.1,30.6
TH000048455,"BANGKOK METROPOLIS, TH",2015/9/10,11.7,27.4
TH000048455,"BANGKOK METROPOLIS, TH",2015/9/11,7.6,27.4
TH000048455,"BANGKOK METROPOLIS, TH",2015/9/12,15,28.8
TH000048455,"BANGKOK METROPOLIS, TH",2015/9/13,28.2,28.1
TH000048455,"BANGKOK METROPOLIS, TH",2015/9/14,4.8,27.9
TH000048455,"BANGKOK METROPOLIS, TH",2015/9/15,26.7,27.6
TH000048455,"BANGKOK METROPOLIS, TH",2015/9/16,36.3,26.8
TH000048455,"BANGKOK METROPOLIS, TH",2015/9/17,21.6,26.6
TH000048455,"BANGKOK METROPOLIS, TH",2015/9/18,37.1,27.1
TH000048455,"BANGKOK METROPOLIS, TH",2015/9/19,36.3,29.2
TH000048455,"BANGKOK METROPOLIS, TH",2015/9/20,0,30.9
TH000048455,"BANGKOK METROPOLIS, TH",2015/9/21,,31.6
TH000048455,"BANGKOK METROPOLIS, TH",2015/9/22,3,28.6
TH000048455,"BANGKOK METROPOLIS, TH",2015/9/23,17,27.2
TH000048455,"BANGKOK METROPOLIS, TH",2015/9/24,0,28.9
TH000048455,"BANGKOK METROPOLIS, TH",2015/9/25,2.3,29.7
TH000048455,"BANGKOK METROPOLIS, TH",2015/9/26,,30.3
TH000048455,"BANGKOK METROPOLIS, TH",2015/9/27,9.7,29.3
TH000048455,"BANGKOK METROPOLIS, TH",2015/9/28,49.8,28.2
TH000048455,"BANGKOK METROPOLIS, TH",2015/9/29,16,28.1
TH000048455,"BANGKOK METROPOLIS, TH",2015/9/30,19.8,28.7
TH000048455,"BANGKOK METROPOLIS, TH",2015/10/1,17.5,28.2
TH000048455,"BANGKOK METROPOLIS, TH",2015/10/2,10.2,27.3
TH000048455,"BANGKOK METROPOLIS, TH",2015/10/3,22.4,26.2
TH000048455,"BANGKOK METROPOLIS, TH",2015/10/4,27.2,25.9
TH000048455,"BANGKOK METROPOLIS, TH",2015/10/5,7.1,27.5
TH000048455,"BANGKOK METROPOLIS, TH",2015/10/6,13,27.7
TH000048455,"BANGKOK METROPOLIS, TH",2015/10/7,62.2,27.9
TH000048455,"BANGKOK METROPOLIS, TH",2015/10/8,0.5,29.1
TH000048455,"BANGKOK METROPOLIS, TH",2015/10/9,9.4,26.8
TH000048455,"BANGKOK METROPOLIS, TH",2015/10/10,7.9,27.9
TH000048455,"BANGKOK METROPOLIS, TH",2015/10/11,1.3,27.7
TH000048455,"BANGKOK METROPOLIS, TH",2015/10/12,64.3,26.8
TH000048455,"BANGKOK METROPOLIS, TH",2015/10/13,2.3,27.3
TH000048455,"BANGKOK METROPOLIS, TH",2015/10/14,0,28.3
TH000048455,"BANGKOK METROPOLIS, TH",2015/10/15,,29.1
TH000048455,"BANGKOK METROPOLIS, TH",2015/10/16,,30.1
TH000048455,"BANGKOK METROPOLIS, TH",2015/10/17,,29.7
TH000048455,"BANGKOK METROPOLIS, TH",2015/10/18,1.8,29.3
TH000048455,"BANGKOK METROPOLIS, TH",2015/10/19,0.3,28.5
TH000048455,"BANGKOK METROPOLIS, TH",2015/10/20,3.8,29.1
TH000048455,"BANGKOK METROPOLIS, TH",2015/10/21,1,30.1
TH000048455,"BANGKOK METROPOLIS, TH",2015/10/22,48.3,27.3
TH000048455,"BANGKOK METROPOLIS, TH",2015/10/23,8.4,29.4
TH000048455,"BANGKOK METROPOLIS, TH",2015/10/24,0,30.1
TH000048455,"BANGKOK METROPOLIS, TH",2015/10/25,,29.3
TH000048455,"BANGKOK METROPOLIS, TH",2015/10/26,,30
TH000048455,"BANGKOK METROPOLIS, TH",2015/10/27,0.3,28.8
TH000048455,"BANGKOK METROPOLIS, TH",2015/10/28,2.8,28.9
TH000048455,"BANGKOK METROPOLIS, TH",2015/10/29,,29.5
TH000048455,"BANGKOK METROPOLIS, TH",2015/10/30,0.5,30.7
TH000048455,"BANGKOK METROPOLIS, TH",2015/10/31,33.3,29.6
TH000048455,"BANGKOK METROPOLIS, TH",2015/11/1,31,29.7
TH000048455,"BANGKOK METROPOLIS, TH",2015/11/2,0,29.1
TH000048455,"BANGKOK METROPOLIS, TH",2015/11/3,0.3,28.1
TH000048455,"BANGKOK METROPOLIS, TH",2015/11/4,,29
TH000048455,"BANGKOK METROPOLIS, TH",2015/11/5,,29.4
TH000048455,"BANGKOK METROPOLIS, TH",2015/11/6,,29.8
TH000048455,"BANGKOK METROPOLIS, TH",2015/11/7,,28.8
TH000048455,"BANGKOK METROPOLIS, TH",2015/11/8,7.6,28.2
TH000048455,"BANGKOK METROPOLIS, TH",2015/11/9,0.3,29.1
TH000048455,"BANGKOK METROPOLIS, TH",2015/11/10,0,29.5
TH000048455,"BANGKOK METROPOLIS, TH",2015/11/11,,29.9
TH000048455,"BANGKOK METROPOLIS, TH",2015/11/12,,30.4
TH000048455,"BANGKOK METROPOLIS, TH",2015/11/13,2.5,28.8
TH000048455,"BANGKOK METROPOLIS, TH",2015/11/14,,28.9
TH000048455,"BANGKOK METROPOLIS, TH",2015/11/15,19.3,28.2
TH000048455,"BANGKOK METROPOLIS, TH",2015/11/16,1,29.1
TH000048455,"BANGKOK METROPOLIS, TH",2015/11/17,,30.1
TH000048455,"BANGKOK METROPOLIS, TH",2015/11/18,,31.1
TH000048455,"BANGKOK METROPOLIS, TH",2015/11/19,,30.3
TH000048455,"BANGKOK METROPOLIS, TH",2015/11/20,0.3,29.1
TH000048455,"BANGKOK METROPOLIS, TH",2015/11/21,,29.8
TH000048455,"BANGKOK METROPOLIS, TH",2015/11/22,,30.4
TH000048455,"BANGKOK METROPOLIS, TH",2015/11/23,,30.2
TH000048455,"BANGKOK METROPOLIS, TH",2015/11/24,,30.2
TH000048455,"BANGKOK METROPOLIS, TH",2015/11/25,3.8,30.4
TH000048455,"BANGKOK METROPOLIS, TH",2015/11/26,,30.2
TH000048455,"BANGKOK METROPOLIS, TH",2015/11/27,,29.2
TH000048455,"BANGKOK METROPOLIS, TH",2015/11/28,,28.5
TH000048455,"BANGKOK METROPOLIS, TH",2015/11/29,,30.2
TH000048455,"BANGKOK METROPOLIS, TH",2015/11/30,,30.1
TH000048455,"BANGKOK METROPOLIS, TH",2015/12/1,,31.1
TH000048455,"BANGKOK METROPOLIS, TH",2015/12/2,,30.2
TH000048455,"BANGKOK METROPOLIS, TH",2015/12/3,25.4,28.5
TH000048455,"BANGKOK METROPOLIS, TH",2015/12/4,5.6,28.7
TH000048455,"BANGKOK METROPOLIS, TH",2015/12/5,17.3,27.1
TH000048455,"BANGKOK METROPOLIS, TH",2015/12/6,16.5,27.9
TH000048455,"BANGKOK METROPOLIS, TH",2015/12/7,0,27.3
TH000048455,"BANGKOK METROPOLIS, TH",2015/12/8,,28.3
TH000048455,"BANGKOK METROPOLIS, TH",2015/12/9,,29
TH000048455,"BANGKOK METROPOLIS, TH",2015/12/10,,29.1
TH000048455,"BANGKOK METROPOLIS, TH",2015/12/11,,29.7
TH000048455,"BANGKOK METROPOLIS, TH",2015/12/12,,29.6
TH000048455,"BANGKOK METROPOLIS, TH",2015/12/13,,29.3
TH000048455,"BANGKOK METROPOLIS, TH",2015/12/14,,29.8
TH000048455,"BANGKOK METROPOLIS, TH",2015/12/15,,29.1
TH000048455,"BANGKOK METROPOLIS, TH",2015/12/16,,29.8
TH000048455,"BANGKOK METROPOLIS, TH",2015/12/17,,26.5
TH000048455,"BANGKOK METROPOLIS, TH",2015/12/18,,25.4
TH000048455,"BANGKOK METROPOLIS, TH",2015/12/19,,26.2
TH000048455,"BANGKOK METROPOLIS, TH",2015/12/20,,26.4
TH000048455,"BANGKOK METROPOLIS, TH",2015/12/21,,28.1
TH000048455,"BANGKOK METROPOLIS, TH",2015/12/22,,28.1
TH000048455,"BANGKOK METROPOLIS, TH",2015/12/23,,28.2
TH000048455,"BANGKOK METROPOLIS, TH",2015/12/24,,28.7
TH000048455,"BANGKOK METROPOLIS, TH",2015/12/25,,29.6
TH000048455,"BANGKOK METROPOLIS, TH",2015/12/26,,29.8
TH000048455,"BANGKOK METROPOLIS, TH",2015/12/27,,29.5
TH000048455,"BANGKOK METROPOLIS, TH",2015/12/28,,29.6
TH000048455,"BANGKOK METROPOLIS, TH",2015/12/29,,29
TH000048455,"BANGKOK METROPOLIS, TH",2015/12/30,,29.2
TH000048455,"BANGKOK METROPOLIS, TH",2015/12/31,,28.4
TH000048455,"BANGKOK METROPOLIS, TH",2016/1/1,,27.1
TH000048455,"BANGKOK METROPOLIS, TH",2016/1/2,,27.4
TH000048455,"BANGKOK METROPOLIS, TH",2016/1/3,,27.9
TH000048455,"BANGKOK METROPOLIS, TH",2016/1/4,,28.9
TH000048455,"BANGKOK METROPOLIS, TH",2016/1/5,,28.9
TH000048455,"BANGKOK METROPOLIS, TH",2016/1/6,,28.9
TH000048455,"BANGKOK METROPOLIS, TH",2016/1/7,,29
TH000048455,"BANGKOK METROPOLIS, TH",2016/1/8,0.3,27.4
TH000048455,"BANGKOK METROPOLIS, TH",2016/1/9,6.1,28.2
TH000048455,"BANGKOK METROPOLIS, TH",2016/1/10,1.5,28.9
TH000048455,"BANGKOK METROPOLIS, TH",2016/1/11,6.1,28.3
TH000048455,"BANGKOK METROPOLIS, TH",2016/1/12,0,28.4
TH000048455,"BANGKOK METROPOLIS, TH",2016/1/13,,28.8
TH000048455,"BANGKOK METROPOLIS, TH",2016/1/14,,29.4
TH000048455,"BANGKOK METROPOLIS, TH",2016/1/15,,29.6
TH000048455,"BANGKOK METROPOLIS, TH",2016/1/16,1.8,28.4
TH000048455,"BANGKOK METROPOLIS, TH",2016/1/17,0,29.9
TH000048455,"BANGKOK METROPOLIS, TH",2016/1/18,,30.1
TH000048455,"BANGKOK METROPOLIS, TH",2016/1/19,,29.4
TH000048455,"BANGKOK METROPOLIS, TH",2016/1/20,32,29.1
TH000048455,"BANGKOK METROPOLIS, TH",2016/1/21,5.3,29.3
TH000048455,"BANGKOK METROPOLIS, TH",2016/1/22,0.3,29.6
TH000048455,"BANGKOK METROPOLIS, TH",2016/1/23,0,29.8
TH000048455,"BANGKOK METROPOLIS, TH",2016/1/24,21.1,22.4
TH000048455,"BANGKOK METROPOLIS, TH",2016/1/25,3.3,18
TH000048455,"BANGKOK METROPOLIS, TH",2016/1/26,0,19.9
TH000048455,"BANGKOK METROPOLIS, TH",2016/1/27,,22.2
