STATION,NAME,DATE,rain,temp
TH000048400,"NAKHON SAWAN, TH",2015/2/16,,29.3
TH000048400,"NAKHON SAWAN, TH",2015/2/17,,29.6
TH000048400,"NAKHON SAWAN, TH",2015/2/18,,30.2
TH000048400,"NAKHON SAWAN, TH",2015/2/19,5.6,26.9
TH000048400,"NAKHON SAWAN, TH",2015/2/20,0.5,27.9
TH000048400,"NAKHON SAWAN, TH",2015/2/21,0,28.5
TH000048400,"NAKHON SAWAN, TH",2015/2/22,0,27.9
TH000048400,"NAKHON SAWAN, TH",2015/2/23,0,28.3
TH000048400,"NAKHON SAWAN, TH",2015/2/24,0,29.8
TH000048400,"NAKHON SAWAN, TH",2015/2/25,,30.8
TH000048400,"NAKHON SAWAN, TH",2015/2/26,,30.3
TH000048400,"NAKHON SAWAN, TH",2015/2/27,,31.1
TH000048400,"NAKHON SAWAN, TH",2015/2/28,,31.4
TH000048400,"NAKHON SAWAN, TH",2015/3/1,,31.8
TH000048400,"NAKHON SAWAN, TH",2015/3/2,0,28.4
TH000048400,"NAKHON SAWAN, TH",2015/3/3,0,31.1
TH000048400,"NAKHON SAWAN, TH",2015/3/4,,31.4
TH000048400,"NAKHON SAWAN, TH",2015/3/5,,31.8
TH000048400,"NAKHON SAWAN, TH",2015/3/6,,31.3
TH000048400,"NAKHON SAWAN, TH",2015/3/7,,30.8
TH000048400,"NAKHON SAWAN, TH",2015/3/8,,31.5
TH000048400,"NAKHON SAWAN, TH",2015/3/9,,32.1
TH000048400,"NAKHON SAWAN, TH",2015/3/10,,32.2
TH000048400,"NAKHON SAWAN, TH",2015/3/11,,32.1
TH000048400,"NAKHON SAWAN, TH",2015/3/12,,32.1
TH000048400,"NAKHON SAWAN, TH",2015/3/13,,31.7
TH000048400,"NAKHON SAWAN, TH",2015/3/14,,31.9
TH000048400,"NAKHON SAWAN, TH",2015/3/15,,31.9
TH000048400,"NAKHON SAWAN, TH",2015/3/16,,31.6
TH000048400,"NAKHON SAWAN, TH",2015/3/19,,32
TH000048400,"NAKHON SAWAN, TH",2015/3/20,,32
TH000048400,"NAKHON SAWAN, TH",2015/3/21,3.3,29.2
TH000048400,"NAKHON SAWAN, TH",2015/3/22,2.8,29.6
TH000048400,"NAKHON SAWAN, TH",2015/3/23,19.8,28.7
TH000048400,"NAKHON SAWAN, TH",2015/3/24,4.3,24.4
TH000048400,"NAKHON SAWAN, TH",2015/3/25,3.8,27.2
TH000048400,"NAKHON SAWAN, TH",2015/3/26,0,27.6
TH000048400,"NAKHON SAWAN, TH",2015/3/27,,29.2
TH000048400,"NAKHON SAWAN, TH",2015/3/28,18,30.1
TH000048400,"NAKHON SAWAN, TH",2015/3/29,8.9,28
TH000048400,"NAKHON SAWAN, TH",2015/3/30,0.3,31
TH000048400,"NAKHON SAWAN, TH",2015/3/31,1.3,31.8
TH000048400,"NAKHON SAWAN, TH",2015/4/1,0,32.1
TH000048400,"NAKHON SAWAN, TH",2015/4/2,,31.3
TH000048400,"NAKHON SAWAN, TH",2015/4/3,,31
TH000048400,"NAKHON SAWAN, TH",2015/4/4,,32.3
TH000048400,"NAKHON SAWAN, TH",2015/4/5,,32.2
TH000048400,"NAKHON SAWAN, TH",2015/4/6,,32.6
TH000048400,"NAKHON SAWAN, TH",2015/4/7,,32.8
TH000048400,"NAKHON SAWAN, TH",2015/4/8,,30.2
TH000048400,"NAKHON SAWAN, TH",2015/4/9,,31.4
TH000048400,"NAKHON SAWAN, TH",2015/4/10,,32.9
TH000048400,"NAKHON SAWAN, TH",2015/4/11,0.3,29.8
TH000048400,"NAKHON SAWAN, TH",2015/4/12,0.3,29.9
TH000048400,"NAKHON SAWAN, TH",2015/4/13,0,29.1
TH000048400,"NAKHON SAWAN, TH",2015/4/14,,28
TH000048400,"NAKHON SAWAN, TH",2015/4/15,,30.6
TH000048400,"NAKHON SAWAN, TH",2015/4/16,,32.7
TH000048400,"NAKHON SAWAN, TH",2015/4/17,,32.8
TH000048400,"NAKHON SAWAN, TH",2015/4/18,,33.1
TH000048400,"NAKHON SAWAN, TH",2015/4/19,,33.8
TH000048400,"NAKHON SAWAN, TH",2015/4/20,,34.4
TH000048400,"NAKHON SAWAN, TH",2015/4/21,,34.6
TH000048400,"NAKHON SAWAN, TH",2015/4/22,8.4,32
TH000048400,"NAKHON SAWAN, TH",2015/4/23,11.9,28.3
TH000048400,"NAKHON SAWAN, TH",2015/4/24,0,30.1
TH000048400,"NAKHON SAWAN, TH",2015/4/25,7.1,28.7
TH000048400,"NAKHON SAWAN, TH",2015/4/26,1.5,28.1
TH000048400,"NAKHON SAWAN, TH",2015/4/27,,29.8
TH000048400,"NAKHON SAWAN, TH",2015/4/28,1.5,30.1
TH000048400,"NAKHON SAWAN, TH",2015/4/29,,31.8
TH000048400,"NAKHON SAWAN, TH",2015/4/30,,32.5
TH000048400,"NAKHON SAWAN, TH",2015/5/1,,33.3
TH000048400,"NAKHON SAWAN, TH",2015/5/2,,33.3
TH000048400,"NAKHON SAWAN, TH",2015/5/3,,33.6
TH000048400,"NAKHON SAWAN, TH",2015/5/4,,33.8
TH000048400,"NAKHON SAWAN, TH",2015/5/5,0,32.5
TH000048400,"NAKHON SAWAN, TH",2015/5/6,0,33
TH000048400,"NAKHON SAWAN, TH",2015/5/7,,33.3
TH000048400,"NAKHON SAWAN, TH",2015/5/8,,34.1
TH000048400,"NAKHON SAWAN, TH",2015/5/9,1,33.8
TH000048400,"NAKHON SAWAN, TH",2015/5/10,,32.6
TH000048400,"NAKHON SAWAN, TH",2015/5/11,,33.6
TH000048400,"NAKHON SAWAN, TH",2015/5/12,,34.6
TH000048400,"NAKHON SAWAN, TH",2015/5/13,1.8,30.6
TH000048400,"NAKHON SAWAN, TH",2015/5/14,0.3,30.3
TH000048400,"NAKHON SAWAN, TH",2015/5/15,,31.5
TH000048400,"NAKHON SAWAN, TH",2015/5/16,,33.4
TH000048400,"NAKHON SAWAN, TH",2015/5/17,3.8,31.9
TH000048400,"NAKHON SAWAN, TH",2015/5/18,,33.3
TH000048400,"NAKHON SAWAN, TH",2015/5/19,4.3,32.4
TH000048400,"NAKHON SAWAN, TH",2015/5/20,0.3,31.1
TH000048400,"NAKHON SAWAN, TH",2015/5/21,,32.2
TH000048400,"NAKHON SAWAN, TH",2015/5/22,,31.7
TH000048400,"NAKHON SAWAN, TH",2015/5/23,4.6,31
TH000048400,"NAKHON SAWAN, TH",2015/5/24,,30.7
TH000048400,"NAKHON SAWAN, TH",2015/5/25,0.5,30.9
TH000048400,"NAKHON SAWAN, TH",2015/5/26,19.3,31.9
TH000048400,"NAKHON SAWAN, TH",2015/5/27,,31.6
TH000048400,"NAKHON SAWAN, TH",2015/5/28,,32.6
TH000048400,"NAKHON SAWAN, TH",2015/5/29,,33.1
TH000048400,"NAKHON SAWAN, TH",2015/5/30,,33.2
TH000048400,"NAKHON SAWAN, TH",2015/5/31,,33.2
TH000048400,"NAKHON SAWAN, TH",2015/6/1,22.6,31.3
TH000048400,"NAKHON SAWAN, TH",2015/6/2,2.3,31.1
TH000048400,"NAKHON SAWAN, TH",2015/6/3,,31.2
TH000048400,"NAKHON SAWAN, TH",2015/6/4,,32.9
TH000048400,"NAKHON SAWAN, TH",2015/6/5,,33.4
TH000048400,"NAKHON SAWAN, TH",2015/6/6,,33.8
TH000048400,"NAKHON SAWAN, TH",2015/6/7,,34.6
TH000048400,"NAKHON SAWAN, TH",2015/6/8,1,30.7
TH000048400,"NAKHON SAWAN, TH",2015/6/9,0,31.6
TH000048400,"NAKHON SAWAN, TH",2015/6/10,0,33.2
TH000048400,"NAKHON SAWAN, TH",2015/6/11,,32.8
TH000048400,"NAKHON SAWAN, TH",2015/6/12,,34
TH000048400,"NAKHON SAWAN, TH",2015/6/13,,31.7
TH000048400,"NAKHON SAWAN, TH",2015/6/14,1.3,30.2
TH000048400,"NAKHON SAWAN, TH",2015/6/15,3.3,28.3
TH000048400,"NAKHON SAWAN, TH",2015/6/16,0.5,29.6
TH000048400,"NAKHON SAWAN, TH",2015/6/17,0,30.3
TH000048400,"NAKHON SAWAN, TH",2015/6/18,,30.5
TH000048400,"NAKHON SAWAN, TH",2015/6/19,,31.9
TH000048400,"NAKHON SAWAN, TH",2015/6/20,,32.6
TH000048400,"NAKHON SAWAN, TH",2015/6/21,4.1,30.6
TH000048400,"NAKHON SAWAN, TH",2015/6/22,0,31.5
TH000048400,"NAKHON SAWAN, TH",2015/6/23,0,31.8
TH000048400,"NAKHON SAWAN, TH",2015/6/24,,31.2
TH000048400,"NAKHON SAWAN, TH",2015/6/25,,29.8
TH000048400,"NAKHON SAWAN, TH",2015/6/26,,30.2
TH000048400,"NAKHON SAWAN, TH",2015/6/27,0,30.2
TH000048400,"NAKHON SAWAN, TH",2015/6/28,0.3,30.3
TH000048400,"NAKHON SAWAN, TH",2015/6/29,0.5,30.6
TH000048400,"NAKHON SAWAN, TH",2015/6/30,,31.5
TH000048400,"NAKHON SAWAN, TH",2015/7/1,4.3,31.1
TH000048400,"NAKHON SAWAN, TH",2015/7/2,,32.5
TH000048400,"NAKHON SAWAN, TH",2015/7/3,0,31.8
TH000048400,"NAKHON SAWAN, TH",2015/7/4,0,32.2
TH000048400,"NAKHON SAWAN, TH",2015/7/5,,32.4
TH000048400,"NAKHON SAWAN, TH",2015/7/6,,31.7
TH000048400,"NAKHON SAWAN, TH",2015/7/7,,33
TH000048400,"NAKHON SAWAN, TH",2015/7/8,,32.4
TH000048400,"NAKHON SAWAN, TH",2015/7/9,1.5,28.4
TH000048400,"NAKHON SAWAN, TH",2015/7/10,0.3,31.7
TH000048400,"NAKHON SAWAN, TH",2015/7/11,0,33.3
TH000048400,"NAKHON SAWAN, TH",2015/7/12,,33.6
TH000048400,"NAKHON SAWAN, TH",2015/7/13,0.8,30.8
TH000048400,"NAKHON SAWAN, TH",2015/7/14,0,30.3
TH000048400,"NAKHON SAWAN, TH",2015/7/15,0.5,31.2
TH000048400,"NAKHON SAWAN, TH",2015/7/16,0.5,29.8
TH000048400,"NAKHON SAWAN, TH",2015/7/17,17,28.9
TH000048400,"NAKHON SAWAN, TH",2015/7/18,0,31
TH000048400,"NAKHON SAWAN, TH",2015/7/19,0.3,30.8
TH000048400,"NAKHON SAWAN, TH",2015/7/20,0,30
TH000048400,"NAKHON SAWAN, TH",2015/7/21,30.2,27.9
TH000048400,"NAKHON SAWAN, TH",2015/7/22,0,29.3
TH000048400,"NAKHON SAWAN, TH",2015/7/23,0.5,29.8
TH000048400,"NAKHON SAWAN, TH",2015/7/24,2.3,28.2
TH000048400,"NAKHON SAWAN, TH",2015/7/25,0,30.6
TH000048400,"NAKHON SAWAN, TH",2015/7/26,0.5,29.2
TH000048400,"NAKHON SAWAN, TH",2015/7/27,0,29.5
TH000048400,"NAKHON SAWAN, TH",2015/7/28,2.3,28.3
TH000048400,"NAKHON SAWAN, TH",2015/7/29,2,27.1
TH000048400,"NAKHON SAWAN, TH",2015/7/30,8.4,27.2
TH000048400,"NAKHON SAWAN, TH",2015/7/31,5.3,28.3
TH000048400,"NAKHON SAWAN, TH",2015/8/1,1.3,28.8
TH000048400,"NAKHON SAWAN, TH",2015/8/2,6.1,28.5
TH000048400,"NAKHON SAWAN, TH",2015/8/3,1.8,28.2
TH000048400,"NAKHON SAWAN, TH",2015/8/4,0.5,28.9
TH000048400,"NAKHON SAWAN, TH",2015/8/5,35.8,28.7
TH000048400,"NAKHON SAWAN, TH",2015/8/6,0.3,28.3
TH000048400,"NAKHON SAWAN, TH",2015/8/7,7.9,28.5
TH000048400,"NAKHON SAWAN, TH",2015/8/8,0.3,27.9
TH000048400,"NAKHON SAWAN, TH",2015/8/9,1.8,28.5
TH000048400,"NAKHON SAWAN, TH",2015/8/10,,30.3
TH000048400,"NAKHON SAWAN, TH",2015/8/11,5.1,29.9
TH000048400,"NAKHON SAWAN, TH",2015/8/12,,28.8
TH000048400,"NAKHON SAWAN, TH",2015/8/13,0,28.5
TH000048400,"NAKHON SAWAN, TH",2015/8/14,0.8,29.3
TH000048400,"NAKHON SAWAN, TH",2015/8/15,3.3,29.2
TH000048400,"NAKHON SAWAN, TH",2015/8/16,1.3,29.3
TH000048400,"NAKHON SAWAN, TH",2015/8/17,0,29.9
TH000048400,"NAKHON SAWAN, TH",2015/8/18,,31
TH000048400,"NAKHON SAWAN, TH",2015/8/19,,31.4
TH000048400,"NAKHON SAWAN, TH",2015/8/20,,31.6
TH000048400,"NAKHON SAWAN, TH",2015/8/21,0,30.1
TH000048400,"NAKHON SAWAN, TH",2015/8/22,14.7,28.1
TH000048400,"NAKHON SAWAN, TH",2015/8/23,,30
TH000048400,"NAKHON SAWAN, TH",2015/8/24,0.5,29.8
TH000048400,"NAKHON SAWAN, TH",2015/8/25,2.5,28.9
TH000048400,"NAKHON SAWAN, TH",2015/8/26,5.6,27.9
TH000048400,"NAKHON SAWAN, TH",2015/8/27,14,26.9
TH000048400,"NAKHON SAWAN, TH",2015/8/28,,29.4
TH000048400,"NAKHON SAWAN, TH",2015/8/29,0,29.7
TH000048400,"NAKHON SAWAN, TH",2015/8/30,0,29.7
TH000048400,"NAKHON SAWAN, TH",2015/8/31,0,29.3
TH000048400,"NAKHON SAWAN, TH",2015/9/1,0.3,28.5
TH000048400,"NAKHON SAWAN, TH",2015/9/2,31,28.2
TH000048400,"NAKHON SAWAN, TH",2015/9/3,9.7,28.2
TH000048400,"NAKHON SAWAN, TH",2015/9/4,,28.2
TH000048400,"NAKHON SAWAN, TH",2015/9/5,13.5,28.4
TH000048400,"NAKHON SAWAN, TH",2015/9/6,0,29
TH000048400,"NAKHON SAWAN, TH",2015/9/7,0,30.2
TH000048400,"NAKHON SAWAN, TH",2015/9/8,,30.1
TH000048400,"NAKHON SAWAN, TH",2015/9/9,,30.9
TH000048400,"NAKHON SAWAN, TH",2015/9/10,29.5,27.3
TH000048400,"NAKHON SAWAN, TH",2015/9/11,8.9,27.2
TH000048400,"NAKHON SAWAN, TH",2015/9/12,0.5,27.9
TH000048400,"NAKHON SAWAN, TH",2015/9/13,23.1,27
TH000048400,"NAKHON SAWAN, TH",2015/9/14,14.5,27.8
TH000048400,"NAKHON SAWAN, TH",2015/9/15,37.1,26.9
TH000048400,"NAKHON SAWAN, TH",2015/9/16,7.1,28.5
TH000048400,"NAKHON SAWAN, TH",2015/9/17,48.8,27.7
TH000048400,"NAKHON SAWAN, TH",2015/9/18,2,27.4
TH000048400,"NAKHON SAWAN, TH",2015/9/19,0.3,28.1
TH000048400,"NAKHON SAWAN, TH",2015/9/20,0,29.8
TH000048400,"NAKHON SAWAN, TH",2015/9/21,,30.7
TH000048400,"NAKHON SAWAN, TH",2015/9/22,10.7,27.9
TH000048400,"NAKHON SAWAN, TH",2015/9/23,9.1,27.6
TH000048400,"NAKHON SAWAN, TH",2015/9/24,,28.9
TH000048400,"NAKHON SAWAN, TH",2015/9/25,,30.1
TH000048400,"NAKHON SAWAN, TH",2015/9/26,,30.4
TH000048400,"NAKHON SAWAN, TH",2015/9/27,,30
TH000048400,"NAKHON SAWAN, TH",2015/9/28,0,28.8
TH000048400,"NAKHON SAWAN, TH",2015/9/29,0,29.4
TH000048400,"NAKHON SAWAN, TH",2015/9/30,,29.8
TH000048400,"NAKHON SAWAN, TH",2015/10/1,15.2,27.7
TH000048400,"NAKHON SAWAN, TH",2015/10/2,3,28.6
TH000048400,"NAKHON SAWAN, TH",2015/10/3,13.7,27.7
TH000048400,"NAKHON SAWAN, TH",2015/10/4,3.3,27.9
TH000048400,"NAKHON SAWAN, TH",2015/10/5,2.8,28.2
TH000048400,"NAKHON SAWAN, TH",2015/10/6,0,28.6
TH000048400,"NAKHON SAWAN, TH",2015/10/7,,27.9
TH000048400,"NAKHON SAWAN, TH",2015/10/8,,28.8
TH000048400,"NAKHON SAWAN, TH",2015/10/9,17.3,26.9
TH000048400,"NAKHON SAWAN, TH",2015/10/10,2.8,28.9
TH000048400,"NAKHON SAWAN, TH",2015/10/11,51.8,26
TH000048400,"NAKHON SAWAN, TH",2015/10/12,10.9,24.4
TH000048400,"NAKHON SAWAN, TH",2015/10/13,0,25.1
TH000048400,"NAKHON SAWAN, TH",2015/10/14,0.8,26.8
TH000048400,"NAKHON SAWAN, TH",2015/10/15,,28
TH000048400,"NAKHON SAWAN, TH",2015/10/16,,28.9
TH000048400,"NAKHON SAWAN, TH",2015/10/17,,29.4
TH000048400,"NAKHON SAWAN, TH",2015/10/18,,29.1
TH000048400,"NAKHON SAWAN, TH",2015/10/19,,29.3
TH000048400,"NAKHON SAWAN, TH",2015/10/20,,29.6
TH000048400,"NAKHON SAWAN, TH",2015/10/21,1.5,27.7
TH000048400,"NAKHON SAWAN, TH",2015/10/22,21.1,26.8
TH000048400,"NAKHON SAWAN, TH",2015/10/23,0,28.7
TH000048400,"NAKHON SAWAN, TH",2015/10/24,0,28.9
TH000048400,"NAKHON SAWAN, TH",2015/10/25,,27.7
TH000048400,"NAKHON SAWAN, TH",2015/10/26,,28.2
TH000048400,"NAKHON SAWAN, TH",2015/10/27,9.4,27.9
TH000048400,"NAKHON SAWAN, TH",2015/10/28,,28.4
TH000048400,"NAKHON SAWAN, TH",2015/10/29,,29.2
TH000048400,"NAKHON SAWAN, TH",2015/10/30,11.7,28.8
TH000048400,"NAKHON SAWAN, TH",2015/10/31,0.5,28.7
TH000048400,"NAKHON SAWAN, TH",2015/11/1,0,28.6
TH000048400,"NAKHON SAWAN, TH",2015/11/2,,27.9
TH000048400,"NAKHON SAWAN, TH",2015/11/3,,28.2
TH000048400,"NAKHON SAWAN, TH",2015/11/4,,28.8
TH000048400,"NAKHON SAWAN, TH",2015/11/5,,29.3
TH000048400,"NAKHON SAWAN, TH",2015/11/6,,28.9
TH000048400,"NAKHON SAWAN, TH",2015/11/7,0,28.1
TH000048400,"NAKHON SAWAN, TH",2015/11/8,1.5,27.8
TH000048400,"NAKHON SAWAN, TH",2015/11/9,6.9,29.3
TH000048400,"NAKHON SAWAN, TH",2015/11/10,4.8,27.9
TH000048400,"NAKHON SAWAN, TH",2015/11/11,0,28.6
TH000048400,"NAKHON SAWAN, TH",2015/11/12,,29.2
TH000048400,"NAKHON SAWAN, TH",2015/11/13,0,28.8
TH000048400,"NAKHON SAWAN, TH",2015/11/14,,28.7
TH000048400,"NAKHON SAWAN, TH",2015/11/15,,29.9
TH000048400,"NAKHON SAWAN, TH",2015/11/16,15.5,28.2
TH000048400,"NAKHON SAWAN, TH",2015/11/17,,29.7
TH000048400,"NAKHON SAWAN, TH",2015/11/18,2.3,29.5
TH000048400,"NAKHON SAWAN, TH",2015/11/19,,28.8
TH000048400,"NAKHON SAWAN, TH",2015/11/20,,28.7
TH000048400,"NAKHON SAWAN, TH",2015/11/21,,28.9
TH000048400,"NAKHON SAWAN, TH",2015/11/22,,28.6
TH000048400,"NAKHON SAWAN, TH",2015/11/23,,28.3
TH000048400,"NAKHON SAWAN, TH",2015/11/24,,29
TH000048400,"NAKHON SAWAN, TH",2015/11/25,,28.9
TH000048400,"NAKHON SAWAN, TH",2015/11/26,,28.3
TH000048400,"NAKHON SAWAN, TH",2015/11/27,,27.2
TH000048400,"NAKHON SAWAN, TH",2015/11/28,,27.4
TH000048400,"NAKHON SAWAN, TH",2015/11/29,,28.6
TH000048400,"NAKHON SAWAN, TH",2015/11/30,,28.8
TH000048400,"NAKHON SAWAN, TH",2015/12/1,,29.4
TH000048400,"NAKHON SAWAN, TH",2015/12/2,,29.8
TH000048400,"NAKHON SAWAN, TH",2015/12/3,,28.4
TH000048400,"NAKHON SAWAN, TH",2015/12/4,5.1,27.3
TH000048400,"NAKHON SAWAN, TH",2015/12/5,0,25.6
TH000048400,"NAKHON SAWAN, TH",2015/12/6,0.8,23.7
TH000048400,"NAKHON SAWAN, TH",2015/12/7,0,25.4
TH000048400,"NAKHON SAWAN, TH",2015/12/8,,25.7
TH000048400,"NAKHON SAWAN, TH",2015/12/9,,26.9
TH000048400,"NAKHON SAWAN, TH",2015/12/10,,27.4
TH000048400,"NAKHON SAWAN, TH",2015/12/11,,26.7
TH000048400,"NAKHON SAWAN, TH",2015/12/12,,27.6
TH000048400,"NAKHON SAWAN, TH",2015/12/13,,28.1
TH000048400,"NAKHON SAWAN, TH",2015/12/14,,27.7
TH000048400,"NAKHON SAWAN, TH",2015/12/15,,27.8
TH000048400,"NAKHON SAWAN, TH",2015/12/16,,27.8
TH000048400,"NAKHON SAWAN, TH",2015/12/17,,24.9
TH000048400,"NAKHON SAWAN, TH",2015/12/18,,23.4
TH000048400,"NAKHON SAWAN, TH",2015/12/19,,23.6
TH000048400,"NAKHON SAWAN, TH",2015/12/20,,23.6
TH000048400,"NAKHON SAWAN, TH",2015/12/21,,25.3
TH000048400,"NAKHON SAWAN, TH",2015/12/22,,27
TH000048400,"NAKHON SAWAN, TH",2015/12/23,,27.9
TH000048400,"NAKHON SAWAN, TH",2015/12/24,,28.6
TH000048400,"NAKHON SAWAN, TH",2015/12/25,,29.4
TH000048400,"NAKHON SAWAN, TH",2015/12/26,11.7,26.8
TH000048400,"NAKHON SAWAN, TH",2015/12/27,,27.9
TH000048400,"NAKHON SAWAN, TH",2015/12/28,,27.6
TH000048400,"NAKHON SAWAN, TH",2015/12/29,,26.4
TH000048400,"NAKHON SAWAN, TH",2015/12/30,,26.3
TH000048400,"NAKHON SAWAN, TH",2015/12/31,,25.9
TH000048400,"NAKHON SAWAN, TH",2016/1/1,,25.1
TH000048400,"NAKHON SAWAN, TH",2016/1/2,,25.1
TH000048400,"NAKHON SAWAN, TH",2016/1/3,,25.2
TH000048400,"NAKHON SAWAN, TH",2016/1/4,,26.3
TH000048400,"NAKHON SAWAN, TH",2016/1/5,,25.4
TH000048400,"NAKHON SAWAN, TH",2016/1/6,,25.2
TH000048400,"NAKHON SAWAN, TH",2016/1/7,,24.3
TH000048400,"NAKHON SAWAN, TH",2016/1/8,,27.5
TH000048400,"NAKHON SAWAN, TH",2016/1/9,,27.5
TH000048400,"NAKHON SAWAN, TH",2016/1/10,,26
TH000048400,"NAKHON SAWAN, TH",2016/1/11,,24.6
TH000048400,"NAKHON SAWAN, TH",2016/1/12,,25.3
TH000048400,"NAKHON SAWAN, TH",2016/1/13,,26.9
TH000048400,"NAKHON SAWAN, TH",2016/1/14,,29.6
TH000048400,"NAKHON SAWAN, TH",2016/1/15,1,29.1
TH000048400,"NAKHON SAWAN, TH",2016/1/16,,29.3
TH000048400,"NAKHON SAWAN, TH",2016/1/17,,27.1
TH000048400,"NAKHON SAWAN, TH",2016/1/18,,26.4
TH000048400,"NAKHON SAWAN, TH",2016/1/19,,29.4
TH000048400,"NAKHON SAWAN, TH",2016/1/20,,30.4
TH000048400,"NAKHON SAWAN, TH",2016/1/21,,30.4
TH000048400,"NAKHON SAWAN, TH",2016/1/22,,29.6
TH000048400,"NAKHON SAWAN, TH",2016/1/23,,30.7
TH000048400,"NAKHON SAWAN, TH",2016/1/24,,21.1
TH000048400,"NAKHON SAWAN, TH",2016/1/25,5.6,16
TH000048400,"NAKHON SAWAN, TH",2016/1/26,0.3,15.7
TH000048400,"NAKHON SAWAN, TH",2016/1/27,,18.6
TH000048400,"NAKHON SAWAN, TH",2016/1/28,,20.8
TH000048400,"NAKHON SAWAN, TH",2016/1/29,,25.9
TH000048400,"NAKHON SAWAN, TH",2016/1/30,,28.7
TH000048400,"NAKHON SAWAN, TH",2016/1/31,,28.9
TH000048400,"NAKHON SAWAN, TH",2016/2/1,,26.8
TH000048400,"NAKHON SAWAN, TH",2016/2/2,,27.6
TH000048400,"NAKHON SAWAN, TH",2016/2/3,,26.2
TH000048400,"NAKHON SAWAN, TH",2016/2/4,,27.2
TH000048400,"NAKHON SAWAN, TH",2016/2/5,,27.4
TH000048400,"NAKHON SAWAN, TH",2016/2/6,,24.8
TH000048400,"NAKHON SAWAN, TH",2016/2/7,,21.3
TH000048400,"NAKHON SAWAN, TH",2016/2/8,,19.5
TH000048400,"NAKHON SAWAN, TH",2016/2/9,,20.6
TH000048400,"NAKHON SAWAN, TH",2016/2/10,,23
TH000048400,"NAKHON SAWAN, TH",2016/2/11,,25.9
TH000048400,"NAKHON SAWAN, TH",2016/2/12,,27.3
TH000048400,"NAKHON SAWAN, TH",2016/2/13,,28.2
TH000048400,"NAKHON SAWAN, TH",2016/2/14,,29.1
TH000048400,"NAKHON SAWAN, TH",2016/2/15,,29.2
TH000048400,"NAKHON SAWAN, TH",2016/2/16,,29.9
TH000048400,"NAKHON SAWAN, TH",2016/2/17,,29.2
TH000048400,"NAKHON SAWAN, TH",2016/2/18,,30.4
TH000048400,"NAKHON SAWAN, TH",2016/2/19,,30.9
TH000048400,"NAKHON SAWAN, TH",2016/2/20,,30.8
TH000048400,"NAKHON SAWAN, TH",2016/2/21,,29.5
TH000048400,"NAKHON SAWAN, TH",2016/2/22,,30.7
TH000048400,"NAKHON SAWAN, TH",2016/2/23,,30.9
TH000048400,"NAKHON SAWAN, TH",2016/2/24,,30.7
TH000048400,"NAKHON SAWAN, TH",2016/2/25,,26.7
TH000048400,"NAKHON SAWAN, TH",2016/2/26,,27
TH000048400,"NAKHON SAWAN, TH",2016/2/27,,26.3
TH000048400,"NAKHON SAWAN, TH",2016/2/28,,27.8
TH000048400,"NAKHON SAWAN, TH",2016/2/29,,27.8
TH000048400,"NAKHON SAWAN, TH",2016/3/1,,26.3
TH000048400,"NAKHON SAWAN, TH",2016/3/2,,26.7
TH000048400,"NAKHON SAWAN, TH",2016/3/3,,28.7
TH000048400,"NAKHON SAWAN, TH",2016/3/4,,31.1
TH000048400,"NAKHON SAWAN, TH",2016/3/5,,31.4
TH000048400,"NAKHON SAWAN, TH",2016/3/6,,31.8
TH000048400,"NAKHON SAWAN, TH",2016/3/7,,31.9
TH000048400,"NAKHON SAWAN, TH",2016/3/8,,32.3
TH000048400,"NAKHON SAWAN, TH",2016/3/9,,32.3
TH000048400,"NAKHON SAWAN, TH",2016/3/10,,33.1
TH000048400,"NAKHON SAWAN, TH",2016/3/11,,32.1
TH000048400,"NAKHON SAWAN, TH",2016/3/12,,31.1
TH000048400,"NAKHON SAWAN, TH",2016/3/13,,32.1
TH000048400,"NAKHON SAWAN, TH",2016/3/14,,32.2
TH000048400,"NAKHON SAWAN, TH",2016/3/15,,32.4
TH000048400,"NAKHON SAWAN, TH",2016/3/16,,32.3
TH000048400,"NAKHON SAWAN, TH",2016/3/17,,33.1
TH000048400,"NAKHON SAWAN, TH",2016/3/18,,32.9
TH000048400,"NAKHON SAWAN, TH",2016/3/19,,33.2
TH000048400,"NAKHON SAWAN, TH",2016/3/20,,32.4
TH000048400,"NAKHON SAWAN, TH",2016/3/21,,32.5
TH000048400,"NAKHON SAWAN, TH",2016/3/22,,33.1
TH000048400,"NAKHON SAWAN, TH",2016/3/23,,33.8
TH000048400,"NAKHON SAWAN, TH",2016/3/24,,33
TH000048400,"NAKHON SAWAN, TH",2016/3/25,,31.4
TH000048400,"NAKHON SAWAN, TH",2016/3/26,,30.6
TH000048400,"NAKHON SAWAN, TH",2016/3/27,0,32.1
TH000048400,"NAKHON SAWAN, TH",2016/3/28,,28.3
TH000048400,"NAKHON SAWAN, TH",2016/3/29,,31
TH000048400,"NAKHON SAWAN, TH",2016/3/30,,31.4
TH000048400,"NAKHON SAWAN, TH",2016/3/31,,30.4
TH000048400,"NAKHON SAWAN, TH",2016/4/1,,31.2
TH000048400,"NAKHON SAWAN, TH",2016/4/2,,31.6
TH000048400,"NAKHON SAWAN, TH",2016/4/3,,33.3
TH000048400,"NAKHON SAWAN, TH",2016/4/4,,33.4
TH000048400,"NAKHON SAWAN, TH",2016/4/5,,33.8
TH000048400,"NAKHON SAWAN, TH",2016/4/6,,34
