STATION,NAME,DATE,rain,temp
TH000048327,"CHIANG MAI, TH",2015/3/14,,28.3
TH000048327,"CHIANG MAI, TH",2015/3/15,,26.6
TH000048327,"CHIANG MAI, TH",2015/3/16,,27.1
TH000048327,"CHIANG MAI, TH",2015/3/17,,27.6
TH000048327,"CHIANG MAI, TH",2015/3/18,,28.9
TH000048327,"CHIANG MAI, TH",2015/3/19,,29.2
TH000048327,"CHIANG MAI, TH",2015/3/20,,29.2
TH000048327,"CHIANG MAI, TH",2015/3/21,,29.8
TH000048327,"CHIANG MAI, TH",2015/3/22,,30.4
TH000048327,"CHIANG MAI, TH",2015/3/23,3.8,28.8
TH000048327,"CHIANG MAI, TH",2015/3/24,22.4,24.9
TH000048327,"CHIANG MAI, TH",2015/3/25,3.6,25.3
TH000048327,"CHIANG MAI, TH",2015/3/26,1.3,25.2
TH000048327,"CHIANG MAI, TH",2015/3/27,1,25.6
TH000048327,"CHIANG MAI, TH",2015/3/28,0,26.8
TH000048327,"CHIANG MAI, TH",2015/3/29,,25.7
TH000048327,"CHIANG MAI, TH",2015/3/30,,27.6
TH000048327,"CHIANG MAI, TH",2015/3/31,,28.9
TH000048327,"CHIANG MAI, TH",2015/4/1,,29.9
TH000048327,"CHIANG MAI, TH",2015/4/2,,29.3
TH000048327,"CHIANG MAI, TH",2015/4/3,,30
TH000048327,"CHIANG MAI, TH",2015/4/4,,30.2
TH000048327,"CHIANG MAI, TH",2015/4/5,,30.6
TH000048327,"CHIANG MAI, TH",2015/4/6,,31.6
TH000048327,"CHIANG MAI, TH",2015/4/7,,31.8
TH000048327,"CHIANG MAI, TH",2015/4/8,2,28.8
TH000048327,"CHIANG MAI, TH",2015/4/9,17.5,27.3
TH000048327,"CHIANG MAI, TH",2015/4/10,16.8,29.4
TH000048327,"CHIANG MAI, TH",2015/4/11,0,28.9
TH000048327,"CHIANG MAI, TH",2015/4/12,0.3,26.4
TH000048327,"CHIANG MAI, TH",2015/4/13,,27.7
TH000048327,"CHIANG MAI, TH",2015/4/14,,28.2
TH000048327,"CHIANG MAI, TH",2015/4/15,,29.3
TH000048327,"CHIANG MAI, TH",2015/4/16,,30.4
TH000048327,"CHIANG MAI, TH",2015/4/17,,30.6
TH000048327,"CHIANG MAI, TH",2015/4/18,,31
TH000048327,"CHIANG MAI, TH",2015/4/19,,31.7
TH000048327,"CHIANG MAI, TH",2015/4/20,,32.6
TH000048327,"CHIANG MAI, TH",2015/4/21,,32.9
TH000048327,"CHIANG MAI, TH",2015/4/22,1.8,27.1
TH000048327,"CHIANG MAI, TH",2015/4/23,29.5,26.6
TH000048327,"CHIANG MAI, TH",2015/4/24,0,26.7
TH000048327,"CHIANG MAI, TH",2015/4/25,0,28.1
TH000048327,"CHIANG MAI, TH",2015/4/26,2,26.1
TH000048327,"CHIANG MAI, TH",2015/4/27,0.5,27.6
TH000048327,"CHIANG MAI, TH",2015/4/28,0,29
TH000048327,"CHIANG MAI, TH",2015/4/29,0,29.1
TH000048327,"CHIANG MAI, TH",2015/4/30,,30.2
TH000048327,"CHIANG MAI, TH",2015/5/1,,31.1
TH000048327,"CHIANG MAI, TH",2015/5/2,,31.7
TH000048327,"CHIANG MAI, TH",2015/5/3,,32
TH000048327,"CHIANG MAI, TH",2015/5/4,,31.4
TH000048327,"CHIANG MAI, TH",2015/5/5,,30.9
TH000048327,"CHIANG MAI, TH",2015/5/6,0.8,29.7
TH000048327,"CHIANG MAI, TH",2015/5/7,,30.9
TH000048327,"CHIANG MAI, TH",2015/5/8,,30.9
TH000048327,"CHIANG MAI, TH",2015/5/9,2.3,29.2
TH000048327,"CHIANG MAI, TH",2015/5/10,,29.6
TH000048327,"CHIANG MAI, TH",2015/5/11,,31
TH000048327,"CHIANG MAI, TH",2015/5/12,,32.4
TH000048327,"CHIANG MAI, TH",2015/5/13,,32.2
TH000048327,"CHIANG MAI, TH",2015/5/14,,31.7
TH000048327,"CHIANG MAI, TH",2015/5/15,,30.8
TH000048327,"CHIANG MAI, TH",2015/5/16,1.3,30.1
TH000048327,"CHIANG MAI, TH",2015/5/17,,30
TH000048327,"CHIANG MAI, TH",2015/5/18,0.5,29.4
TH000048327,"CHIANG MAI, TH",2015/5/19,,29.2
TH000048327,"CHIANG MAI, TH",2015/5/20,15,27.3
TH000048327,"CHIANG MAI, TH",2015/5/21,14.5,26.7
TH000048327,"CHIANG MAI, TH",2015/5/22,11.9,25.6
TH000048327,"CHIANG MAI, TH",2015/5/23,20.3,25.5
TH000048327,"CHIANG MAI, TH",2015/5/24,0,28.6
TH000048327,"CHIANG MAI, TH",2015/5/25,0,30
TH000048327,"CHIANG MAI, TH",2015/5/26,,30.3
TH000048327,"CHIANG MAI, TH",2015/5/27,,30.4
TH000048327,"CHIANG MAI, TH",2015/5/28,,30.4
TH000048327,"CHIANG MAI, TH",2015/5/29,,30.1
TH000048327,"CHIANG MAI, TH",2015/5/30,,30.3
TH000048327,"CHIANG MAI, TH",2015/5/31,9.9,30.1
TH000048327,"CHIANG MAI, TH",2015/6/1,5.6,29.6
TH000048327,"CHIANG MAI, TH",2015/6/2,3.3,29.8
TH000048327,"CHIANG MAI, TH",2015/6/3,0,28
TH000048327,"CHIANG MAI, TH",2015/6/4,,29.1
TH000048327,"CHIANG MAI, TH",2015/6/5,,31
TH000048327,"CHIANG MAI, TH",2015/6/6,,31.3
TH000048327,"CHIANG MAI, TH",2015/6/7,,31.7
TH000048327,"CHIANG MAI, TH",2015/6/8,0.3,30.4
TH000048327,"CHIANG MAI, TH",2015/6/9,0.8,28.8
TH000048327,"CHIANG MAI, TH",2015/6/10,,30.7
TH000048327,"CHIANG MAI, TH",2015/6/11,0,29.4
TH000048327,"CHIANG MAI, TH",2015/6/12,0,31.8
TH000048327,"CHIANG MAI, TH",2015/6/13,,30.8
TH000048327,"CHIANG MAI, TH",2015/6/14,,30.2
TH000048327,"CHIANG MAI, TH",2015/6/15,1,28.8
TH000048327,"CHIANG MAI, TH",2015/6/16,0.5,29.3
TH000048327,"CHIANG MAI, TH",2015/6/17,0,30.6
TH000048327,"CHIANG MAI, TH",2015/6/18,0.5,30.2
TH000048327,"CHIANG MAI, TH",2015/6/19,,30.3
TH000048327,"CHIANG MAI, TH",2015/6/20,,30.8
TH000048327,"CHIANG MAI, TH",2015/6/21,0,29.3
TH000048327,"CHIANG MAI, TH",2015/6/22,,30.2
TH000048327,"CHIANG MAI, TH",2015/6/23,,29.6
TH000048327,"CHIANG MAI, TH",2015/6/24,,29.6
TH000048327,"CHIANG MAI, TH",2015/6/25,0.3,27.4
TH000048327,"CHIANG MAI, TH",2015/6/26,3.8,27.3
TH000048327,"CHIANG MAI, TH",2015/6/27,2.5,26.2
TH000048327,"CHIANG MAI, TH",2015/6/28,,28.3
TH000048327,"CHIANG MAI, TH",2015/6/29,0.3,27.4
TH000048327,"CHIANG MAI, TH",2015/6/30,,29.4
TH000048327,"CHIANG MAI, TH",2015/7/1,,30.6
TH000048327,"CHIANG MAI, TH",2015/7/2,,30.8
TH000048327,"CHIANG MAI, TH",2015/7/3,0.5,30.1
TH000048327,"CHIANG MAI, TH",2015/7/4,,30.7
TH000048327,"CHIANG MAI, TH",2015/7/5,,29.8
TH000048327,"CHIANG MAI, TH",2015/7/6,1.3,29.2
TH000048327,"CHIANG MAI, TH",2015/7/7,0,29.8
TH000048327,"CHIANG MAI, TH",2015/7/8,16.5,27.3
TH000048327,"CHIANG MAI, TH",2015/7/9,15,24.1
TH000048327,"CHIANG MAI, TH",2015/7/10,0.5,28.4
TH000048327,"CHIANG MAI, TH",2015/7/11,0,30
TH000048327,"CHIANG MAI, TH",2015/7/12,0,28.7
TH000048327,"CHIANG MAI, TH",2015/7/13,,29
TH000048327,"CHIANG MAI, TH",2015/7/14,0,28.5
TH000048327,"CHIANG MAI, TH",2015/7/15,3,28.7
TH000048327,"CHIANG MAI, TH",2015/7/16,0,28.4
TH000048327,"CHIANG MAI, TH",2015/7/17,1,27.7
TH000048327,"CHIANG MAI, TH",2015/7/18,1.8,27.4
TH000048327,"CHIANG MAI, TH",2015/7/19,,28.7
TH000048327,"CHIANG MAI, TH",2015/7/20,2,28.4
TH000048327,"CHIANG MAI, TH",2015/7/21,40.4,26.8
TH000048327,"CHIANG MAI, TH",2015/7/22,8.1,27
TH000048327,"CHIANG MAI, TH",2015/7/23,2.8,26.4
TH000048327,"CHIANG MAI, TH",2015/7/24,,26.4
TH000048327,"CHIANG MAI, TH",2015/7/25,5.3,26.9
TH000048327,"CHIANG MAI, TH",2015/7/26,2.3,25.6
TH000048327,"CHIANG MAI, TH",2015/7/27,5.6,25.4
TH000048327,"CHIANG MAI, TH",2015/7/28,9.4,25.1
TH000048327,"CHIANG MAI, TH",2015/7/29,0.5,25.7
TH000048327,"CHIANG MAI, TH",2015/7/30,1.3,25.4
TH000048327,"CHIANG MAI, TH",2015/7/31,2.8,26.2
TH000048327,"CHIANG MAI, TH",2015/8/1,0.5,26.6
TH000048327,"CHIANG MAI, TH",2015/8/2,9.4,25.3
TH000048327,"CHIANG MAI, TH",2015/8/3,2.5,26.2
TH000048327,"CHIANG MAI, TH",2015/8/4,0.3,27.2
TH000048327,"CHIANG MAI, TH",2015/8/5,0,28.1
TH000048327,"CHIANG MAI, TH",2015/8/6,0.3,28.1
TH000048327,"CHIANG MAI, TH",2015/8/7,5.6,28.1
TH000048327,"CHIANG MAI, TH",2015/8/8,0.8,28.6
TH000048327,"CHIANG MAI, TH",2015/8/9,0,30
TH000048327,"CHIANG MAI, TH",2015/8/10,,30.4
TH000048327,"CHIANG MAI, TH",2015/8/11,32,28.7
TH000048327,"CHIANG MAI, TH",2015/8/12,39.1,26.6
TH000048327,"CHIANG MAI, TH",2015/8/13,6.4,26.6
TH000048327,"CHIANG MAI, TH",2015/8/14,3.6,27.7
TH000048327,"CHIANG MAI, TH",2015/8/15,3.6,27.2
TH000048327,"CHIANG MAI, TH",2015/8/16,3.8,28.1
TH000048327,"CHIANG MAI, TH",2015/8/17,19.8,26.4
TH000048327,"CHIANG MAI, TH",2015/8/18,0.3,26.6
TH000048327,"CHIANG MAI, TH",2015/8/19,4.3,25.7
TH000048327,"CHIANG MAI, TH",2015/8/20,0,27.6
TH000048327,"CHIANG MAI, TH",2015/8/21,3.3,28.1
TH000048327,"CHIANG MAI, TH",2015/8/22,0.8,27.5
TH000048327,"CHIANG MAI, TH",2015/8/23,,28.7
TH000048327,"CHIANG MAI, TH",2015/8/24,,28.2
TH000048327,"CHIANG MAI, TH",2015/8/25,,29.1
TH000048327,"CHIANG MAI, TH",2015/8/26,,28.8
TH000048327,"CHIANG MAI, TH",2015/8/27,0.3,27.9
TH000048327,"CHIANG MAI, TH",2015/8/28,,28.8
TH000048327,"CHIANG MAI, TH",2015/8/29,5.1,28.2
TH000048327,"CHIANG MAI, TH",2015/8/30,,29.7
TH000048327,"CHIANG MAI, TH",2015/8/31,0.3,28.7
TH000048327,"CHIANG MAI, TH",2015/9/1,1.8,28.2
TH000048327,"CHIANG MAI, TH",2015/9/2,0,27.7
TH000048327,"CHIANG MAI, TH",2015/9/3,16.3,27.1
TH000048327,"CHIANG MAI, TH",2015/9/4,6.9,26.3
TH000048327,"CHIANG MAI, TH",2015/9/5,1,26.6
TH000048327,"CHIANG MAI, TH",2015/9/6,5.8,26.3
TH000048327,"CHIANG MAI, TH",2015/9/7,0,27.8
TH000048327,"CHIANG MAI, TH",2015/9/8,1.8,27.2
TH000048327,"CHIANG MAI, TH",2015/9/9,,29.7
TH000048327,"CHIANG MAI, TH",2015/9/10,0,27.3
TH000048327,"CHIANG MAI, TH",2015/9/11,8.6,27.3
TH000048327,"CHIANG MAI, TH",2015/9/12,2.8,27.8
TH000048327,"CHIANG MAI, TH",2015/9/13,1,26.7
TH000048327,"CHIANG MAI, TH",2015/9/14,0,26.8
TH000048327,"CHIANG MAI, TH",2015/9/15,0,28.3
TH000048327,"CHIANG MAI, TH",2015/9/16,4.3,28.2
TH000048327,"CHIANG MAI, TH",2015/9/17,3.8,27.6
TH000048327,"CHIANG MAI, TH",2015/9/18,45,24.7
TH000048327,"CHIANG MAI, TH",2015/9/19,0.5,27.4
TH000048327,"CHIANG MAI, TH",2015/9/20,0.3,28
TH000048327,"CHIANG MAI, TH",2015/9/21,0,28.3
TH000048327,"CHIANG MAI, TH",2015/9/22,,28.7
TH000048327,"CHIANG MAI, TH",2015/9/23,0.5,27.3
TH000048327,"CHIANG MAI, TH",2015/9/24,34.8,28.6
TH000048327,"CHIANG MAI, TH",2015/9/25,,28.3
TH000048327,"CHIANG MAI, TH",2015/9/26,,28.9
TH000048327,"CHIANG MAI, TH",2015/9/27,,29.2
TH000048327,"CHIANG MAI, TH",2015/9/28,5.6,27.6
TH000048327,"CHIANG MAI, TH",2015/9/29,0,29.1
TH000048327,"CHIANG MAI, TH",2015/9/30,,29.2
TH000048327,"CHIANG MAI, TH",2015/10/1,1.3,25.9
TH000048327,"CHIANG MAI, TH",2015/10/2,,26.8
TH000048327,"CHIANG MAI, TH",2015/10/3,,27.4
TH000048327,"CHIANG MAI, TH",2015/10/4,13.5,27.8
TH000048327,"CHIANG MAI, TH",2015/10/5,,28.6
TH000048327,"CHIANG MAI, TH",2015/10/6,,28.1
TH000048327,"CHIANG MAI, TH",2015/10/7,,28.2
TH000048327,"CHIANG MAI, TH",2015/10/8,,28.4
TH000048327,"CHIANG MAI, TH",2015/10/9,0.5,27.2
TH000048327,"CHIANG MAI, TH",2015/10/10,0,25.9
TH000048327,"CHIANG MAI, TH",2015/10/11,45,22.4
TH000048327,"CHIANG MAI, TH",2015/10/12,1.5,21.2
TH000048327,"CHIANG MAI, TH",2015/10/13,1.5,21.4
TH000048327,"CHIANG MAI, TH",2015/10/14,0,25.2
TH000048327,"CHIANG MAI, TH",2015/10/15,,26.5
TH000048327,"CHIANG MAI, TH",2015/10/16,,27.3
TH000048327,"CHIANG MAI, TH",2015/10/17,,28.1
TH000048327,"CHIANG MAI, TH",2015/10/18,,27.9
TH000048327,"CHIANG MAI, TH",2015/10/19,,28.4
TH000048327,"CHIANG MAI, TH",2015/10/20,6.6,27.8
TH000048327,"CHIANG MAI, TH",2015/10/21,,27.8
TH000048327,"CHIANG MAI, TH",2015/10/22,,27.8
TH000048327,"CHIANG MAI, TH",2015/10/23,,27.7
TH000048327,"CHIANG MAI, TH",2015/10/24,24.9,26.8
TH000048327,"CHIANG MAI, TH",2015/10/25,,26.4
TH000048327,"CHIANG MAI, TH",2015/10/26,,26.7
TH000048327,"CHIANG MAI, TH",2015/10/27,,26.7
TH000048327,"CHIANG MAI, TH",2015/10/28,,27.6
TH000048327,"CHIANG MAI, TH",2015/10/29,,27.7
TH000048327,"CHIANG MAI, TH",2015/10/30,,27.9
TH000048327,"CHIANG MAI, TH",2015/10/31,,27.3
TH000048327,"CHIANG MAI, TH",2015/11/1,0.8,26.8
TH000048327,"CHIANG MAI, TH",2015/11/2,,27
TH000048327,"CHIANG MAI, TH",2015/11/3,5.3,24.6
TH000048327,"CHIANG MAI, TH",2015/11/4,0.8,25.8
TH000048327,"CHIANG MAI, TH",2015/11/5,0,26.7
TH000048327,"CHIANG MAI, TH",2015/11/6,,27.3
TH000048327,"CHIANG MAI, TH",2015/11/7,,27.3
TH000048327,"CHIANG MAI, TH",2015/11/8,,27.8
TH000048327,"CHIANG MAI, TH",2015/11/9,,28
TH000048327,"CHIANG MAI, TH",2015/11/10,26.9,25
TH000048327,"CHIANG MAI, TH",2015/11/11,3,26
TH000048327,"CHIANG MAI, TH",2015/11/12,30.5,26.4
TH000048327,"CHIANG MAI, TH",2015/11/13,1.8,26.4
TH000048327,"CHIANG MAI, TH",2015/11/14,0,27.6
TH000048327,"CHIANG MAI, TH",2015/11/15,,27.1
TH000048327,"CHIANG MAI, TH",2015/11/16,,26.6
TH000048327,"CHIANG MAI, TH",2015/11/17,,25.8
TH000048327,"CHIANG MAI, TH",2015/11/18,,26.2
TH000048327,"CHIANG MAI, TH",2015/11/19,,26.9
TH000048327,"CHIANG MAI, TH",2015/11/20,,26.5
TH000048327,"CHIANG MAI, TH",2015/11/21,,26.1
TH000048327,"CHIANG MAI, TH",2015/11/22,,24.9
TH000048327,"CHIANG MAI, TH",2015/11/23,,24.8
TH000048327,"CHIANG MAI, TH",2015/11/24,,25.1
TH000048327,"CHIANG MAI, TH",2015/11/25,,26.2
TH000048327,"CHIANG MAI, TH",2015/11/26,9.9,27.1
TH000048327,"CHIANG MAI, TH",2015/11/27,3.8,25.7
TH000048327,"CHIANG MAI, TH",2015/11/28,1,25.4
TH000048327,"CHIANG MAI, TH",2015/11/29,0,25.5
TH000048327,"CHIANG MAI, TH",2015/11/30,,25
TH000048327,"CHIANG MAI, TH",2015/12/1,,25.4
TH000048327,"CHIANG MAI, TH",2015/12/2,,25.4
TH000048327,"CHIANG MAI, TH",2015/12/3,,26.1
TH000048327,"CHIANG MAI, TH",2015/12/4,0.3,22.5
TH000048327,"CHIANG MAI, TH",2015/12/5,3.3,21.6
TH000048327,"CHIANG MAI, TH",2015/12/6,1.5,23.5
TH000048327,"CHIANG MAI, TH",2015/12/7,0,23.6
TH000048327,"CHIANG MAI, TH",2015/12/8,,24.1
TH000048327,"CHIANG MAI, TH",2015/12/9,,23.6
TH000048327,"CHIANG MAI, TH",2015/12/10,,22
TH000048327,"CHIANG MAI, TH",2015/12/11,,21.7
TH000048327,"CHIANG MAI, TH",2015/12/12,,21.9
TH000048327,"CHIANG MAI, TH",2015/12/13,,22.4
TH000048327,"CHIANG MAI, TH",2015/12/14,,23
TH000048327,"CHIANG MAI, TH",2015/12/15,,24
TH000048327,"CHIANG MAI, TH",2015/12/16,,24.8
TH000048327,"CHIANG MAI, TH",2015/12/17,0.5,24.4
TH000048327,"CHIANG MAI, TH",2015/12/18,0.8,23.1
TH000048327,"CHIANG MAI, TH",2015/12/19,0,23.3
TH000048327,"CHIANG MAI, TH",2015/12/20,,23.3
TH000048327,"CHIANG MAI, TH",2015/12/21,,22.7
TH000048327,"CHIANG MAI, TH",2015/12/22,,24.3
TH000048327,"CHIANG MAI, TH",2015/12/23,,25.4
TH000048327,"CHIANG MAI, TH",2015/12/24,,26.1
TH000048327,"CHIANG MAI, TH",2015/12/25,,25.6
TH000048327,"CHIANG MAI, TH",2015/12/26,,25.8
TH000048327,"CHIANG MAI, TH",2015/12/27,,26.5
TH000048327,"CHIANG MAI, TH",2015/12/28,,25.8
TH000048327,"CHIANG MAI, TH",2015/12/29,,25.8
TH000048327,"CHIANG MAI, TH",2015/12/30,,24.8
TH000048327,"CHIANG MAI, TH",2015/12/31,,24.6
TH000048327,"CHIANG MAI, TH",2016/1/1,,23.6
TH000048327,"CHIANG MAI, TH",2016/1/2,,22.9
TH000048327,"CHIANG MAI, TH",2016/1/3,,23.3
TH000048327,"CHIANG MAI, TH",2016/1/4,,22.3
TH000048327,"CHIANG MAI, TH",2016/1/5,,21.2
TH000048327,"CHIANG MAI, TH",2016/1/6,,21.3
TH000048327,"CHIANG MAI, TH",2016/1/7,,21.6
TH000048327,"CHIANG MAI, TH",2016/1/8,,21.9
TH000048327,"CHIANG MAI, TH",2016/1/9,,20.7
TH000048327,"CHIANG MAI, TH",2016/1/10,,20.4
TH000048327,"CHIANG MAI, TH",2016/1/11,,19.4
TH000048327,"CHIANG MAI, TH",2016/1/12,,19.7
TH000048327,"CHIANG MAI, TH",2016/1/13,,22.1
TH000048327,"CHIANG MAI, TH",2016/1/14,,23.9
TH000048327,"CHIANG MAI, TH",2016/1/15,,22.7
TH000048327,"CHIANG MAI, TH",2016/1/16,,20.8
TH000048327,"CHIANG MAI, TH",2016/1/17,,20.1
TH000048327,"CHIANG MAI, TH",2016/1/18,,20.5
TH000048327,"CHIANG MAI, TH",2016/1/19,,21.3
TH000048327,"CHIANG MAI, TH",2016/1/20,,22.8
TH000048327,"CHIANG MAI, TH",2016/1/21,,25.4
TH000048327,"CHIANG MAI, TH",2016/1/22,,27
TH000048327,"CHIANG MAI, TH",2016/1/23,,27.4
TH000048327,"CHIANG MAI, TH",2016/1/24,12.2,23.1
TH000048327,"CHIANG MAI, TH",2016/1/25,0.8,12.8
TH000048327,"CHIANG MAI, TH",2016/1/26,21.1,11.5
TH000048327,"CHIANG MAI, TH",2016/1/27,0,15.4
TH000048327,"CHIANG MAI, TH",2016/1/28,,18.2
TH000048327,"CHIANG MAI, TH",2016/1/29,,20.7
TH000048327,"CHIANG MAI, TH",2016/1/30,,21.4
TH000048327,"CHIANG MAI, TH",2016/1/31,,21.3
TH000048327,"CHIANG MAI, TH",2016/2/1,,21.2
TH000048327,"CHIANG MAI, TH",2016/2/2,,22.5
TH000048327,"CHIANG MAI, TH",2016/2/3,,22.9
TH000048327,"CHIANG MAI, TH",2016/2/4,,23.4
TH000048327,"CHIANG MAI, TH",2016/2/5,,23.9
TH000048327,"CHIANG MAI, TH",2016/2/6,,24.3
TH000048327,"CHIANG MAI, TH",2016/2/7,,19.8
TH000048327,"CHIANG MAI, TH",2016/2/8,,19.1
TH000048327,"CHIANG MAI, TH",2016/2/9,,19.4
TH000048327,"CHIANG MAI, TH",2016/2/10,,20.2
TH000048327,"CHIANG MAI, TH",2016/2/11,,21
TH000048327,"CHIANG MAI, TH",2016/2/12,,22.3
TH000048327,"CHIANG MAI, TH",2016/2/13,,23.4
TH000048327,"CHIANG MAI, TH",2016/2/14,,24.4
TH000048327,"CHIANG MAI, TH",2016/2/15,,24.9
TH000048327,"CHIANG MAI, TH",2016/2/16,,25
TH000048327,"CHIANG MAI, TH",2016/2/17,,25.4
TH000048327,"CHIANG MAI, TH",2016/2/18,,25.7
TH000048327,"CHIANG MAI, TH",2016/2/19,,26.2
TH000048327,"CHIANG MAI, TH",2016/2/20,,27.4
TH000048327,"CHIANG MAI, TH",2016/2/21,,27.4
TH000048327,"CHIANG MAI, TH",2016/2/22,,27.7
TH000048327,"CHIANG MAI, TH",2016/2/23,,27.6
TH000048327,"CHIANG MAI, TH",2016/2/24,,27.2
TH000048327,"CHIANG MAI, TH",2016/2/25,43.7,26.6
TH000048327,"CHIANG MAI, TH",2016/2/26,0,22.4
TH000048327,"CHIANG MAI, TH",2016/2/27,1.5,23.4
TH000048327,"CHIANG MAI, TH",2016/2/28,0,23.9
TH000048327,"CHIANG MAI, TH",2016/2/29,0,25.2
TH000048327,"CHIANG MAI, TH",2016/3/1,,25
TH000048327,"CHIANG MAI, TH",2016/3/2,,25.7
TH000048327,"CHIANG MAI, TH",2016/3/3,,25.9
TH000048327,"CHIANG MAI, TH",2016/3/4,,27.1
TH000048327,"CHIANG MAI, TH",2016/3/5,,26.7
TH000048327,"CHIANG MAI, TH",2016/3/6,,27
TH000048327,"CHIANG MAI, TH",2016/3/7,,28
TH000048327,"CHIANG MAI, TH",2016/3/8,,28.7
TH000048327,"CHIANG MAI, TH",2016/3/9,,29
TH000048327,"CHIANG MAI, TH",2016/3/10,,28.9
TH000048327,"CHIANG MAI, TH",2016/3/11,,29.6
TH000048327,"CHIANG MAI, TH",2016/3/12,,29.9
TH000048327,"CHIANG MAI, TH",2016/3/13,,30.3
TH000048327,"CHIANG MAI, TH",2016/3/14,,30.4
TH000048327,"CHIANG MAI, TH",2016/3/15,,30.4
TH000048327,"CHIANG MAI, TH",2016/3/16,,29.8
TH000048327,"CHIANG MAI, TH",2016/3/17,,30.4
TH000048327,"CHIANG MAI, TH",2016/3/18,,30.4
TH000048327,"CHIANG MAI, TH",2016/3/19,,30.7
TH000048327,"CHIANG MAI, TH",2016/3/20,,30.6
TH000048327,"CHIANG MAI, TH",2016/3/21,,31.9
TH000048327,"CHIANG MAI, TH",2016/3/22,,31.2
TH000048327,"CHIANG MAI, TH",2016/3/23,,31.8
TH000048327,"CHIANG MAI, TH",2016/3/24,,30.8
TH000048327,"CHIANG MAI, TH",2016/3/25,,30.9
TH000048327,"CHIANG MAI, TH",2016/3/26,,29.7
TH000048327,"CHIANG MAI, TH",2016/3/27,,29.8
TH000048327,"CHIANG MAI, TH",2016/3/28,,30
TH000048327,"CHIANG MAI, TH",2016/3/29,,28.8
TH000048327,"CHIANG MAI, TH",2016/3/30,,27.9
TH000048327,"CHIANG MAI, TH",2016/3/31,,30.2
TH000048327,"CHIANG MAI, TH",2016/4/1,,30.5
TH000048327,"CHIANG MAI, TH",2016/4/2,,30.3
TH000048327,"CHIANG MAI, TH",2016/4/3,,31.1
TH000048327,"CHIANG MAI, TH",2016/4/4,,31.7
TH000048327,"CHIANG MAI, TH",2016/4/5,,32.4
TH000048327,"CHIANG MAI, TH",2016/4/6,,31.7
TH000048327,"CHIANG MAI, TH",2016/4/7,,32.3
TH000048327,"CHIANG MAI, TH",2016/4/8,0,31.2
TH000048327,"CHIANG MAI, TH",2016/4/9,0,31.1
TH000048327,"CHIANG MAI, TH",2016/4/10,,32.9
TH000048327,"CHIANG MAI, TH",2016/4/11,,33.4
TH000048327,"CHIANG MAI, TH",2016/4/12,,34.1
TH000048327,"CHIANG MAI, TH",2016/4/13,,33.7
TH000048327,"CHIANG MAI, TH",2016/4/14,,33.2
TH000048327,"CHIANG MAI, TH",2016/4/15,,33.8
TH000048327,"CHIANG MAI, TH",2016/4/16,,33.3
TH000048327,"CHIANG MAI, TH",2016/4/17,,33.2
TH000048327,"CHIANG MAI, TH",2016/4/18,,33.8
TH000048327,"CHIANG MAI, TH",2016/4/19,12.2,30.7
TH000048327,"CHIANG MAI, TH",2016/4/20,0.3,32.8
TH000048327,"CHIANG MAI, TH",2016/4/21,0,33.2
TH000048327,"CHIANG MAI, TH",2016/4/22,,31.9
TH000048327,"CHIANG MAI, TH",2016/4/23,,33
TH000048327,"CHIANG MAI, TH",2016/4/24,,33.3
TH000048327,"CHIANG MAI, TH",2016/4/25,,33.2
TH000048327,"CHIANG MAI, TH",2016/4/26,,34.3
TH000048327,"CHIANG MAI, TH",2016/4/27,,34.5
TH000048327,"CHIANG MAI, TH",2016/4/28,0,32.9
TH000048327,"CHIANG MAI, TH",2016/4/29,0,30.4
TH000048327,"CHIANG MAI, TH",2016/4/30,5.3,27.1
TH000048327,"CHIANG MAI, TH",2016/5/1,4.8,30.2
TH000048327,"CHIANG MAI, TH",2016/5/2,0,30.9
TH000048327,"CHIANG MAI, TH",2016/5/3,,30.6
TH000048327,"CHIANG MAI, TH",2016/5/4,9.1,29.3
TH000048327,"CHIANG MAI, TH",2016/5/5,,30.6
TH000048327,"CHIANG MAI, TH",2016/5/6,,32.8
TH000048327,"CHIANG MAI, TH",2016/5/7,,33.3
TH000048327,"CHIANG MAI, TH",2016/5/8,,33.4
TH000048327,"CHIANG MAI, TH",2016/5/9,,33.9
TH000048327,"CHIANG MAI, TH",2016/5/10,,34.4
TH000048327,"CHIANG MAI, TH",2016/5/11,,35.2
TH000048327,"CHIANG MAI, TH",2016/5/12,,35.3
TH000048327,"CHIANG MAI, TH",2016/5/13,,35.1
TH000048327,"CHIANG MAI, TH",2016/5/14,,33.5
TH000048327,"CHIANG MAI, TH",2016/5/15,,32.1
TH000048327,"CHIANG MAI, TH",2016/5/16,0,30.9
TH000048327,"CHIANG MAI, TH",2016/5/17,17.5,29.4
TH000048327,"CHIANG MAI, TH",2016/5/18,0,30.9
TH000048327,"CHIANG MAI, TH",2016/5/19,0,29.2
TH000048327,"CHIANG MAI, TH",2016/5/20,20.6,28.1
TH000048327,"CHIANG MAI, TH",2016/5/21,0.3,28.3
TH000048327,"CHIANG MAI, TH",2016/5/22,0,28.4
TH000048327,"CHIANG MAI, TH",2016/5/23,0,29.3
TH000048327,"CHIANG MAI, TH",2016/5/24,,30
TH000048327,"CHIANG MAI, TH",2016/5/25,0.8,29.3
TH000048327,"CHIANG MAI, TH",2016/5/26,0.5,30.4
