STATION,NAME,DATE,rain,temp
MXM00076680,"MEXICO CITY, MX",2013/11/6,0,17.3
MXM00076680,"MEXICO CITY, MX",2013/11/7,0,15.1
MXM00076680,"MEXICO CITY, MX",2013/11/8,0,15.1
MXM00076680,"MEXICO CITY, MX",2013/11/9,0,16.2
MXM00076680,"MEXICO CITY, MX",2013/11/10,0,16.6
MXM00076680,"MEXICO CITY, MX",2013/11/11,5.1,15.5
MXM00076680,"MEXICO CITY, MX",2013/11/12,0,14.4
MXM00076680,"MEXICO CITY, MX",2013/11/13,1.8,10.1
MXM00076680,"MEXICO CITY, MX",2013/11/14,0,10.4
MXM00076680,"MEXICO CITY, MX",2013/11/15,0,15.2
MXM00076680,"MEXICO CITY, MX",2013/11/16,0,15.7
MXM00076680,"MEXICO CITY, MX",2013/11/19,0,16.9
MXM00076680,"MEXICO CITY, MX",2013/11/20,8.4,15.4
MXM00076680,"MEXICO CITY, MX",2013/11/21,0,16.4
MXM00076680,"MEXICO CITY, MX",2013/11/22,0,15.6
MXM00076680,"MEXICO CITY, MX",2013/11/23,9.1,14.9
MXM00076680,"MEXICO CITY, MX",2013/11/24,0.5,13.7
MXM00076680,"MEXICO CITY, MX",2013/11/25,0,15.4
MXM00076680,"MEXICO CITY, MX",2013/11/26,0,17.1
MXM00076680,"MEXICO CITY, MX",2013/11/27,0,13.5
MXM00076680,"MEXICO CITY, MX",2013/11/28,0,13.9
MXM00076680,"MEXICO CITY, MX",2013/11/29,0,13.9
MXM00076680,"MEXICO CITY, MX",2013/11/30,0,11.9
MXM00076680,"MEXICO CITY, MX",2013/12/1,0,15.7
MXM00076680,"MEXICO CITY, MX",2013/12/2,0,15.8
MXM00076680,"MEXICO CITY, MX",2013/12/3,0,16
MXM00076680,"MEXICO CITY, MX",2013/12/4,0,17.3
MXM00076680,"MEXICO CITY, MX",2013/12/5,0,17.9
MXM00076680,"MEXICO CITY, MX",2013/12/6,0,17.8
MXM00076680,"MEXICO CITY, MX",2013/12/7,0,17.7
MXM00076680,"MEXICO CITY, MX",2013/12/8,0,16.3
MXM00076680,"MEXICO CITY, MX",2013/12/9,0,16.7
MXM00076680,"MEXICO CITY, MX",2013/12/10,0,16.3
MXM00076680,"MEXICO CITY, MX",2013/12/11,0,14.8
MXM00076680,"MEXICO CITY, MX",2013/12/12,0,12.9
MXM00076680,"MEXICO CITY, MX",2013/12/13,0,15.2
MXM00076680,"MEXICO CITY, MX",2013/12/14,0,17.2
MXM00076680,"MEXICO CITY, MX",2013/12/15,0,14.3
MXM00076680,"MEXICO CITY, MX",2013/12/16,0,15.6
MXM00076680,"MEXICO CITY, MX",2013/12/17,0,14.6
MXM00076680,"MEXICO CITY, MX",2013/12/18,0,13.6
MXM00076680,"MEXICO CITY, MX",2013/12/19,0,16.5
MXM00076680,"MEXICO CITY, MX",2013/12/20,0,17.4
MXM00076680,"MEXICO CITY, MX",2013/12/21,0,14.1
MXM00076680,"MEXICO CITY, MX",2013/12/22,0,14.9
MXM00076680,"MEXICO CITY, MX",2013/12/23,0,15.6
MXM00076680,"MEXICO CITY, MX",2013/12/24,0,11.4
MXM00076680,"MEXICO CITY, MX",2013/12/26,1.5,11.7
MXM00076680,"MEXICO CITY, MX",2013/12/27,0,11.3
MXM00076680,"MEXICO CITY, MX",2013/12/28,0,10.9
MXM00076680,"MEXICO CITY, MX",2013/12/29,0,13.8
MXM00076680,"MEXICO CITY, MX",2013/12/30,0,15.6
MXM00076680,"MEXICO CITY, MX",2013/12/31,0,13.2
MXM00076680,"MEXICO CITY, MX",2014/1/3,0,9.8
MXM00076680,"MEXICO CITY, MX",2014/1/4,0,11.4
MXM00076680,"MEXICO CITY, MX",2014/1/5,0,13.2
MXM00076680,"MEXICO CITY, MX",2014/1/6,0,16.2
MXM00076680,"MEXICO CITY, MX",2014/1/7,0,10.6
MXM00076680,"MEXICO CITY, MX",2014/1/8,0,12.1
MXM00076680,"MEXICO CITY, MX",2014/1/9,0,12.9
MXM00076680,"MEXICO CITY, MX",2014/1/10,0,15.2
MXM00076680,"MEXICO CITY, MX",2014/1/11,0,13.9
MXM00076680,"MEXICO CITY, MX",2014/1/13,0,14.3
MXM00076680,"MEXICO CITY, MX",2014/1/14,0,13.7
MXM00076680,"MEXICO CITY, MX",2014/1/15,0,12.6
MXM00076680,"MEXICO CITY, MX",2014/1/16,0,9.2
MXM00076680,"MEXICO CITY, MX",2014/1/17,0,11.9
MXM00076680,"MEXICO CITY, MX",2014/1/18,0,9.3
MXM00076680,"MEXICO CITY, MX",2014/1/19,0,11.2
MXM00076680,"MEXICO CITY, MX",2014/1/20,0,11.9
MXM00076680,"MEXICO CITY, MX",2014/1/21,0,14.5
MXM00076680,"MEXICO CITY, MX",2014/1/22,0,11.7
MXM00076680,"MEXICO CITY, MX",2014/1/23,0,14.8
MXM00076680,"MEXICO CITY, MX",2014/1/24,0,14.9
MXM00076680,"MEXICO CITY, MX",2014/1/25,0,15.5
MXM00076680,"MEXICO CITY, MX",2014/1/26,0,14.4
MXM00076680,"MEXICO CITY, MX",2014/1/27,0,16
MXM00076680,"MEXICO CITY, MX",2014/1/28,0,17.6
MXM00076680,"MEXICO CITY, MX",2014/1/29,0,17.2
MXM00076680,"MEXICO CITY, MX",2014/1/30,0,14.6
MXM00076680,"MEXICO CITY, MX",2014/1/31,0,15.8
MXM00076680,"MEXICO CITY, MX",2014/2/1,0,17.7
MXM00076680,"MEXICO CITY, MX",2014/2/2,0,17.8
MXM00076680,"MEXICO CITY, MX",2014/2/3,0,18.5
MXM00076680,"MEXICO CITY, MX",2014/2/4,0,18.1
MXM00076680,"MEXICO CITY, MX",2014/2/5,0,18.1
MXM00076680,"MEXICO CITY, MX",2014/2/6,0,16.7
MXM00076680,"MEXICO CITY, MX",2014/2/7,0,17.1
MXM00076680,"MEXICO CITY, MX",2014/2/8,0,16.3
MXM00076680,"MEXICO CITY, MX",2014/2/9,0,17
MXM00076680,"MEXICO CITY, MX",2014/2/10,0,17.2
MXM00076680,"MEXICO CITY, MX",2014/2/11,0,17.3
MXM00076680,"MEXICO CITY, MX",2014/2/12,2,15.9
MXM00076680,"MEXICO CITY, MX",2014/2/13,0,16.4
MXM00076680,"MEXICO CITY, MX",2014/2/14,0,17.8
MXM00076680,"MEXICO CITY, MX",2014/2/15,0,17.2
MXM00076680,"MEXICO CITY, MX",2014/2/16,0,16.5
MXM00076680,"MEXICO CITY, MX",2014/2/17,0,17.4
MXM00076680,"MEXICO CITY, MX",2014/2/18,0,17.8
MXM00076680,"MEXICO CITY, MX",2014/2/19,0,18.1
MXM00076680,"MEXICO CITY, MX",2014/2/20,0,18.9
MXM00076680,"MEXICO CITY, MX",2014/2/21,0,18.5
MXM00076680,"MEXICO CITY, MX",2014/2/22,0,17.3
MXM00076680,"MEXICO CITY, MX",2014/2/23,0,18.1
MXM00076680,"MEXICO CITY, MX",2014/2/24,0,18.9
MXM00076680,"MEXICO CITY, MX",2014/2/25,0,19.1
MXM00076680,"MEXICO CITY, MX",2014/2/26,0,20.3
MXM00076680,"MEXICO CITY, MX",2014/2/27,0,18.7
MXM00076680,"MEXICO CITY, MX",2014/2/28,0,19.7
MXM00076680,"MEXICO CITY, MX",2014/3/1,0,19.2
MXM00076680,"MEXICO CITY, MX",2014/3/2,0,18.9
MXM00076680,"MEXICO CITY, MX",2014/3/3,0,18.3
MXM00076680,"MEXICO CITY, MX",2014/3/4,0,17.2
MXM00076680,"MEXICO CITY, MX",2014/3/5,0,17.9
MXM00076680,"MEXICO CITY, MX",2014/3/6,0,18.1
MXM00076680,"MEXICO CITY, MX",2014/3/7,0,17.7
MXM00076680,"MEXICO CITY, MX",2014/3/8,0,17.7
MXM00076680,"MEXICO CITY, MX",2014/3/9,0,17.7
MXM00076680,"MEXICO CITY, MX",2014/3/10,0,16.6
MXM00076680,"MEXICO CITY, MX",2014/3/11,0,18
MXM00076680,"MEXICO CITY, MX",2014/3/12,0,19.2
MXM00076680,"MEXICO CITY, MX",2014/3/13,0,16.8
MXM00076680,"MEXICO CITY, MX",2014/3/14,0,19.4
MXM00076680,"MEXICO CITY, MX",2014/3/15,0,18.9
MXM00076680,"MEXICO CITY, MX",2014/3/16,0,19.8
