date, pm10, o3, no2
2016/10/5,36,12,14
2016/10/6,29,3,15
2016/10/7,18,16,13
2016/10/8,20,15,17
2016/10/9,21,21,14
2016/10/10,20,23,9
2016/10/11,16,22,8
2016/10/12,16,15,9
2016/10/13,16,9,14
2016/10/14,18,14,12
2016/10/15,16,8,10
2016/10/16,13,8,13
2016/10/17,16,12,9
2016/10/18,17,8,14
2016/10/19,21,18,17
2016/10/20,23,18,20
2016/10/21,20,14,12
2016/10/22,19,28,14
2016/10/23,31,8,22
2016/10/24,32,17,23
2016/10/25,21,15,15
2016/10/26,20,7,13
2016/10/27,21,10,25
2016/10/28,31,9,18
2016/10/29,17,10,14
2016/10/30,18,11,16
2016/10/31,19,12,16
2016/11/1,18,17,17
2016/11/2,17,13,13
2016/11/3,13,11,15
2016/11/4,17,6,15
2016/11/5,14,14,8
2016/11/6,20,7,17
2016/11/7,23,13,15
2016/11/8,25,24,18
2016/11/9,24,15,18
2016/11/10,22,11,18
2016/11/11,19,17,17
2016/11/12,19,14,15
2016/11/13,16,3,17
2016/11/14,15,16,13
2016/11/15,16,7,15
2016/11/16,19,13,20
2016/11/17,22,16,21
2016/11/18,23,10,23
2016/11/19,23,17,19
2016/11/20,17,17,12
2016/11/21,18,7,18
2016/11/22,17,7,13
2016/11/23,15,15,17
2016/11/24,20,23,19
2016/11/25,19,12,16
2016/11/26,17,13,10
2016/11/27,10,12,9
2016/11/28,11,5,10
2016/11/29,13,17,7
2016/11/30,12,10,13
2016/12/1,12,13,12
2016/12/2,14,10,16
2016/12/3,22,19,17
2016/12/4,16,15,10
2016/12/5,20,22,19
2016/12/6,23,18,15
2016/12/7,17,25,11
2016/12/8,16,11,13
2016/12/9,14,19,8
2016/12/10,14,17,7
2016/12/11,12,19,7
2016/12/12,17,29,14
2016/12/13,20,26,15
2016/12/14,22,26,10
2016/12/15,29,25,21
2016/12/16,29,11,18
2016/12/17,18,15,11
2016/12/18,14,19,10
2016/12/19,13,18,7
2016/12/20,11,24,11
2016/12/21,14,13,16
2016/12/22,16,12,12
2016/12/23,11,14,11
2016/12/24,10,14,6
2016/12/25,10,13,5
2016/12/26,9,10,8
2016/12/27,10,6,13
2016/12/28,12,6,15
2016/12/29,22,20,13
2016/12/30,11,12,11
2016/12/31,15,28,19
2017/1/1,16,11,15
2016/7/1,27,22,11
2016/7/2,29,24,8
2016/7/3,24,21,10
2016/7/4,19,14,8
2016/7/5,16,11,10
2016/7/6,19,13,12
2016/7/7,17,9,14
2016/7/8,17,15,12
2016/7/9,15,15,12
2016/7/10,15,6,16
2016/7/11,16,14,14
2016/7/12,15,6,16
2016/7/13,20,5,18
2016/7/14,18,5,15
2016/7/15,18,24,19
2016/7/16,19,31,16
2016/7/17,20,10,24
2016/7/18,18,17,12
2016/7/19,14,9,20
2016/7/20,20,14,19
2016/7/21,22,3,25
2016/7/22,19,9,17
2016/7/23,13,6,15
2016/7/24,15,4,20
2016/7/25,21,3,17
2016/7/26,22,13,16
2016/7/27,23,10,17
2016/7/28,20,15,17
2016/7/29,17,13,15
2016/7/30,18,11,16
2016/7/31,21,13,24
2016/8/1,20,22,17
2016/8/2,19,13,17
2016/8/3,18,12,15
2016/8/4,18,17,16
2016/8/5,20,14,19
2016/8/6,26,16,10
2016/8/7,29,22,14
2016/8/8,29,22,19
2016/8/9,20,14,13
2016/8/10,18,10,18
2016/8/11,19,10,16
2016/8/12,23,21,21
2016/8/13,26,19,16
2016/8/14,20,20,14
2016/8/15,14,10,12
2016/8/16,16,10,13
2016/8/17,19,10,10
2016/8/18,16,10,10
2016/8/19,15,13,12
2016/8/20,14,8,11
2016/8/21,14,12,15
2016/8/22,25,17,15
2016/8/23,23,9,12
2016/8/24,14,16,13
2016/8/25,32,28,20
2016/8/26,49,15,19
2016/8/27,35,17,17
2016/8/28,38,15,13
2016/8/29,17,7,13
2016/8/30,20,9,9
2016/8/31,20,4,14
2016/9/1,19,13,16
2016/9/2,21,13,17
2016/9/3,22,13,21
2016/9/4,35,12,27
2016/9/5,24,18,19
2016/9/6,17,7,14
2016/9/7,18,11,13
2016/9/8,18,10,14
2016/9/9,25,9,16
2016/9/10,19,13,12
2016/9/11,18,8,18
2016/9/12,21,12,15
2016/9/13,15,5,17
2016/9/14,18,12,14
2016/9/15,18,13,17
2016/9/16,18,19,12
2016/9/17,21,21,19
2016/9/18,19,11,16
2016/9/19,15,11,12
2016/9/20,14,12,13
2016/9/21,23,27,17
2016/9/22,22,18,16
2016/9/23,28,23,24
2016/9/24,22,24,17
2016/9/25,27,24,21
2016/9/26,38,19,24
2016/9/27,34,24,14
2016/9/28,25,19,15
2016/9/29,24,20,21
2016/9/30,27,12,22
2016/4/1,29,23,9
2016/4/2,23,16,9
2016/4/3,20,23,4
2016/4/4,21,17,10
2016/4/5,22,26,11
2016/4/6,26,33,12
2016/4/7,28,31,13
2016/4/8,27,18,3
2016/4/9,33,31,2
2016/4/10,25,23,15
2016/4/11,34,26,21
2016/4/12,27,23,17
2016/4/13,29,14,17
2016/4/14,24,13,22
2016/4/15,20,22,23
2016/4/16,20,26,13
2016/4/17,21,29,19
2016/4/18,27,22,5
2016/4/19,28,9,18
2016/4/20,25,26,13
2016/4/21,24,16,17
2016/4/22,19,13,17
2016/4/23,23,19,2
2016/4/24,16,11,15
2016/4/25,19,24,21
2016/4/26,28,23,27
2016/4/27,29,16,29
2016/4/28,28,10,27
2016/4/29,38,34,31
2016/4/30,37,21,19
2016/5/1,18,14,16
2016/5/2,22,16,17
2016/5/3,15,25,10
2016/5/4,17,19,18
2016/5/5,24,16,18
2016/5/6,22,8,17
2016/5/7,26,18,19
2016/5/8,26,12,23
2016/5/9,16,15,14
2016/5/10,14,16,22
2016/5/11,22,11,18
2016/5/12,19,4,12
2016/5/13,21,6,19
2016/5/14,21,20,17
2016/5/15,20,23,15
2016/5/16,25,20,29
2016/5/17,31,10,20
2016/5/18,20,7,20
2016/5/19,17,16,16
2016/5/20,20,17,12
2016/5/21,14,21,16
2016/5/22,18,25,17
2016/5/23,16,15,15
2016/5/24,14,17,14
2016/5/25,15,12,16
2016/5/26,12,9,13
2016/5/27,13,14,15
2016/5/28,15,26,17
2016/5/29,19,11,18
2016/5/30,17,26,21
2016/5/31,24,12,24
2016/6/1,22,13,22
2016/6/2,27,14,23
2016/6/3,28,3,30
2016/6/4,24,29,19
2016/6/5,21,19,16
2016/6/6,17,16,17
2016/6/7,28,6,24
2016/6/8,28,12,22
2016/6/9,25,7,24
2016/6/10,20,9,18
2016/6/11,13,14,13
2016/6/12,12,12,13
2016/6/13,18,14,16
2016/6/14,19,9,19
2016/6/15,18,5,16
2016/6/16,13,4,14
2016/6/17,13,14,19
2016/6/18,22,25,16
2016/6/19,18,24,15
2016/6/20,17,15,21
2016/6/21,22,5,22
2016/6/22,19,14,7
2016/6/23,16,8,15
2016/6/24,16,15,13
2016/6/25,13,13,13
2016/6/26,15,8,14
2016/6/27,15,18,17
2016/6/28,23,22,16
2016/6/29,25,22,18
2016/6/30,26,25,12
2016/1/4,17,13,9
2016/1/5,17,13,8
2016/1/6,19,15,10
2016/1/7,19,13,10
2016/1/8,20,13,9
2016/1/9,18,16,7
2016/1/10,17,12,12
2016/1/11,21,14,8
2016/1/12,20,15,7
2016/1/13,19,13,9
2016/1/14,18,8,12
2016/1/15,22,9,18
2016/1/16,22,9,12
2016/1/17,20,15,17
2016/1/18,21,9,12
2016/1/19,20,11,12
2016/1/20,18,9,10
2016/1/21,19,7,12
2016/1/22,16,9,9
2016/1/23,18,16,6
2016/1/24,21,12,8
2016/1/25,22,8,13
2016/1/26,24,14,8
2016/1/27,23,13,12
2016/1/28,20,9,12
2016/1/29,18,12,8
2016/1/30,19,9,7
2016/1/31,22,12,6
2016/2/1,20,11,8
2016/2/2,19,15,7
2016/2/3,19,8,10
2016/2/4,16,13,10
2016/2/5,18,16,6
2016/2/6,19,25,6
2016/2/7,31,25,4
2016/2/8,31,24,2
2016/2/9,24,17,5
2016/2/10,14,10,6
2016/2/11,18,13,8
2016/2/12,18,14,5
2016/2/13,15,15,6
2016/2/14,18,15,6
2016/2/15,21,15,5
2016/2/16,26,23,6
2016/2/17,29,17,9
2016/2/18,17,6,11
2016/2/19,14,9,14
2016/2/20,22,17,8
2016/2/21,24,17,8
2016/2/22,23,12,8
2016/2/23,21,6,13
2016/2/24,18,15,9
2016/2/25,26,17,11
2016/2/26,25,16,8
2016/2/27,22,17,5
2016/2/28,24,13,7
2016/2/29,25,15,10
2016/3/1,25,13,8
2016/3/2,27,12,9
2016/3/3,25,9,10
2016/3/4,20,16,10
2016/3/5,20,16,6
2016/3/6,18,12,9
2016/3/7,21,9,14
2016/3/8,20,19,10
2016/3/9,20,15,18
2016/3/10,21,18,10
2016/3/11,18,15,11
2016/3/12,20,14,12
2016/3/13,21,18,9
2016/3/14,22,17,6
2016/3/15,22,23,14
2016/3/16,22,26,12
2016/3/17,24,28,12
2016/3/18,28,33,12
2016/3/19,28,27,13
2016/3/20,30,28,19
2016/3/21,29,23,22
2016/3/22,29,30,19
2016/3/23,24,32,10
2016/3/24,26,38,1
2016/3/25,25,22,1
2016/3/26,29,23,1
2016/3/27,32,23,5
2016/3/28,39,31,15
2016/3/29,51,26,7
2016/3/30,43,22,12
2016/3/31,44,24,11
2015/10/1,97,33,15
2015/10/2,74,24,21
2015/10/3,82,29,15
2015/10/4,72,36,10
2015/10/5,90,30,21
2015/10/6,67,27,18
2015/10/7,39,30,27
2015/10/8,48,36,16
2015/10/9,49,31,14
2015/10/10,46,46,10
2015/10/11,57,36,15
2015/10/12,65,37,16
2015/10/13,59,24,15
2015/10/14,42,34,13
2015/10/15,53,39,13
2015/10/16,55,31,14
2015/10/17,55,40,11
2015/10/18,72,31,11
2015/10/19,62,31,11
2015/10/20,61,37,12
2015/10/21,52,35,12
2015/10/22,59,47,12
2015/10/23,106,27,15
2015/10/24,79,30,18
2015/10/25,80,42,17
2015/10/26,79,47,18
2015/10/27,55,26,14
2015/10/28,27,22,9
2015/10/29,20,18,16
2015/10/30,19,17,14
2015/10/31,25,36,17
2015/11/1,25,21,19
2015/11/2,21,12,21
2015/11/3,24,19,24
2015/11/4,40,30,28
2015/11/5,46,31,21
2015/11/6,29,19,20
2015/11/7,30,30,27
2015/11/8,45,43,25
2015/11/9,39,20,15
2015/11/10,25,19,23
2015/11/11,33,28,20
2015/11/12,32,8,21
2015/11/13,27,19,12
2015/11/14,19,16,11
2015/11/15,13,3,14
2015/11/16,14,24,20
2015/11/17,27,27,14
2015/11/18,19,14,17
2015/11/19,19,10,14
2015/11/20,18,18,19
2015/11/21,24,9,13
2015/11/22,34,38,21
2015/11/23,32,12,24
2015/11/24,32,24,22
2015/11/25,18,9,14
2015/11/26,11,15,12
2015/11/27,16,22,14
2015/11/28,22,22,15
2015/11/29,18,17,18
2015/11/30,16,12,16
2015/12/1,15,10,16
2015/12/2,16,14,12
2015/12/3,21,17,17
2015/12/4,19,13,15
2015/12/5,21,10,13
2015/12/6,14,13,9
2015/12/7,18,12,14
2015/12/8,16,13,12
2015/12/9,14,15,16
2015/12/10,19,10,16
2015/12/11,19,12,11
2015/12/12,14,3,11
2015/12/13,13,10,14
2015/12/14,20,11,15
2015/12/15,22,17,15
2015/12/16,26,20,14
2015/12/17,31,18,14
2015/12/18,34,25,13
2015/12/19,28,34,8
2015/12/20,24,30,12
2015/12/21,27,43,17
2015/12/22,29,28,17
2015/12/23,23,9,18
2015/12/24,22,17,11
2015/12/25,17,16,10
2015/12/26,18,18,9
2015/12/27,17,14,10
2015/12/28,15,7,11
2015/12/29,19,16,13
2015/12/30,24,29,22
2015/12/31,20,6,27
2016/1/1, , , 
2015/7/14,19,12,14
2015/7/15,15,11,15
2015/7/16,20,13,14
2015/7/17,21,15,14
2015/7/18,21,17,11
2015/7/19,22,15,10
2015/7/20,20,15,12
2015/7/21,19,14,15
2015/7/22,20,15,15
2015/7/23,19,11,14
2015/7/24,20,14,13
2015/7/25,22,19,12
2015/7/26,19,10,11
2015/7/27,19,12,14
2015/7/28,20,9,11
2015/7/29,14,14,7
2015/7/30,16,12,9
2015/7/31,20,11,16
2015/8/1,25,12,17
2015/8/2,20,13,12
2015/8/3,17,7,15
2015/8/4,18,15,18
2015/8/5,20,17,17
2015/8/6,21,11,18
2015/8/7,22,10,18
2015/8/8,22,16,17
2015/8/9,21,20,12
2015/8/10,26,21,9
2015/8/11,28,13,11
2015/8/12,25,5,16
2015/8/13,25,16,15
2015/8/14,21,14,13
2015/8/15,22,17,10
2015/8/16,24,16,8
2015/8/17,24,13,10
2015/8/18,26,27,10
2015/8/19,30,27,13
2015/8/20,37,27,13
2015/8/21,39,22,17
2015/8/22,43,26,16
2015/8/23,43,32,8
2015/8/24,41,27,9
2015/8/25,47,18,15
2015/8/26,43,17,13
2015/8/27,34,23,12
2015/8/28,32,16,12
2015/8/29,38,22,8
2015/8/30,35,15,7
2015/8/31,27,22,9
2015/9/1,33,30,10
2015/9/2,44,29,11
2015/9/3,48,25,9
2015/9/4,48,19,11
2015/9/5,49,26,9
2015/9/6,56,32,10
2015/9/7,47,28,11
2015/9/8,53,29,11
2015/9/9,47,14,17
2015/9/10,57,24,21
2015/9/11,82,34,14
2015/9/12,50,29,13
2015/9/13,71,34,10
2015/9/14,78,20,13
2015/9/15,77,16,22
2015/9/16,61,15,22
2015/9/17,48,25,17
2015/9/18,44,25,12
2015/9/19,67,33,11
2015/9/20,50,31,11
2015/9/21,42,22,13
2015/9/22,46,24,13
2015/9/23,52,33,18
2015/9/24,98,37,13
2015/9/25,141,27,14
2015/9/26,67,27,11
2015/9/27,43,29,10
2015/9/28,75,24,17
2015/9/29,94,34,19
2015/9/30,87,27,19
2015/4/1,21,13,18
2015/4/2,23,21,23
2015/4/3,30,31,23
2015/4/4,26,11,21
2015/4/5,25,29,22
2015/4/6,29,14,14
2015/4/7,19,16,10
2015/4/8,18,16,9
2015/4/9,18,20,6
2015/4/10,16,17,16
2015/4/11,20,21,16
2015/4/12,22,30,14
2015/4/13,24,24,12
2015/4/14,20,25,10
2015/4/15,17,25,8
2015/4/16,21,20,10
2015/4/17,24,31,18
2015/4/18,25,46,20
2015/4/19,28,14,28
2015/4/20,36,34,33
2015/4/21,30,31,21
2015/4/22,27,15,16
2015/4/23,30,15,15
2015/4/24,25,14,15
2015/4/25,19,13,10
2015/4/26,18,11,13
2015/4/27,28,10,15
2015/4/28,22,19,12
2015/4/29,22,17,15
2015/4/30,25,30,16
2015/5/1,24,11,15
2015/5/2,21,6,11
2015/5/3,19,13,15
2015/5/4,30,14,21
2015/5/5,32,26,23
2015/5/6,28,5,12
2015/5/7,20,8,10
2015/5/8,16,12,9
2015/5/9,16,11,5
2015/5/10,18,11,4
2015/5/11,16,10,6
2015/5/12,16,13,9
2015/5/13,16,10,10
2015/5/14,23,5,19
2015/5/15,19,7,8
2015/5/16,12,8,8
2015/5/17,19,7,13
2015/5/18,20,11,8
2015/5/19,18,9,7
2015/5/20,24,15,6
2015/5/21,21,11,9
2015/5/22,21,6,12
2015/5/23,23,17,9
2015/5/24,17,8,8
2015/5/25,16,13,9
2015/5/26,24,10,10
2015/5/27,19,14,10
2015/5/28,13,15,9
2015/5/29,14,15,8
2015/5/30,16,20,10
2015/5/31,21,20,14
2015/6/1,17,15,13
2015/6/2,19,20,17
2015/6/3,16,13,15
2015/6/4,20,13,17
2015/6/5,20,4,21
2015/6/6,24,7,17
2015/6/7,15,5,15
2015/6/8,22,7,20
2015/6/9,18,15,15
2015/6/10,14,12,17
2015/6/11,14,3,16
2015/6/12,14,11,19
2015/6/13,21,7,15
2015/6/14,15,7,16
2015/6/15,22,10,19
2015/6/16,25,12,22
2015/6/17,23,18,18
2015/6/18,20,13,13
2015/6/19,17,12,12
2015/6/20,18,13,12
2015/1/1,25,26,14
2015/1/2,30,25,8
2015/1/3,20,27,7
2015/1/4,14,25,11
2015/1/5,18,20,11
2015/1/6,14,16,14
2015/1/7,11,13,14
2015/1/8,11,13,10
2015/1/9,11,22,13
2015/1/10,16,19,8
2015/1/11,16,20,10
2015/1/12,20,23,11
2015/1/13,18,24,10
2015/1/14,19,24,9
2015/1/15,20,24,8
2015/1/16,22,30,6
2015/1/17,21,23,4
2015/1/18,27,28,9
2015/1/19,30,27,7
2015/1/20,34,21,11
2015/1/21,34,30,8
2015/1/22,34,25,10
2015/1/23,31,29,7
2015/1/24,40,43,5
2015/1/25,39,29,8
2015/1/26,32,24,9
2015/1/27,25,20,11
2015/1/28,21,10,17
2015/1/29,15,18,15
2015/1/30,19,20,14
2015/1/31,20,24,12
2015/2/1,22,18,12
2015/2/2,23,19,6
2015/2/3,16,17,12
2015/2/4,21,20,11
2015/2/5,20,20,14
2015/2/6,23,29,13
2015/2/7,28,31,10
2015/2/8,28,30,9
2015/2/9, , , 
2015/2/10, , , 
2015/2/11, , , 
2015/2/12, , , 
2015/2/13, , , 
2015/2/14,29,36,11
2015/2/15,27,30,11
2015/2/16,28,23,11
2015/2/17,22,16,9
2015/2/18,18,21,7
2015/2/19,16,24,6
2015/2/20,20,25,8
2015/2/21,18,25,8
2015/2/22,17,23,13
2015/2/23,21,18,11
2015/2/24,20,23,13
2015/2/25,22,21,11
2015/2/26,22,23,11
2015/2/27,21,20,10
2015/2/28,18,17,11
2015/3/1,18,16,14
2015/3/2,20,18,14
2015/3/3,25,26,19
2015/3/4,27,27,16
2015/3/5,30,28,18
2015/3/6,27,22,12
2015/3/7,19,23,12
2015/3/8,13,14,15
2015/3/9,18,16,15
2015/3/10,20,10,16
2015/3/11,19,16,16
2015/3/12,25,26,15
2015/3/13,22,26,13
2015/3/14,20,22,10
2015/3/15,20,26,17
2015/3/16,24,28,12
2015/3/17,24,34,10
2015/3/18,26,30,14
2015/3/19,34,49,18
2015/3/20,40,42,14
2015/3/21,38,34,20
2015/3/22,31,24,22
2015/3/23,29,26,12
2015/3/24,25,20,10
2015/3/25,23,18,10
2015/3/26,25,19,11
2015/3/27,25,18,4
2015/3/28,23,15,4
2015/3/29,21,21,4
2015/3/30,24,19,13
2015/3/31,24,15,24
2014/10/1,37,33,16
2014/10/2,39,40,15
2014/10/3,36,22,18
2014/10/4,23,23,9
2014/10/5,26,41,13
2014/10/6,58,33,14
2014/10/7,45,30,14
2014/10/8,42,30,13
2014/10/9,31,35,12
2014/10/10,40,36,17
2014/10/11,55,37,21
2014/10/12,39,40,23
2014/10/13,37,28,26
2014/10/14,39,30,25
2014/10/15,34,21,18
2014/10/16,28,16,18
2014/10/17,33,16,22
2014/10/18,47,36,17
2014/10/19,46,30,19
2014/10/20,37,16,23
2014/10/21,32,12,24
2014/10/22,37,21,32
2014/10/23,40,35,22
2014/10/24,34,31,20
2014/10/25,27,22,12
2014/10/26,22,10,16
2014/10/27,26,8,21
2014/10/28,37,11,21
2014/10/29,33,6,27
2014/10/30,34,27,25
2014/10/31,33,27,25
2014/11/1,37,42,16
2014/11/2,54,33,19
2014/11/3,44,36,18
2014/11/4,35,36,18
2014/11/5,33,26,23
2014/11/6,24,21,25
2014/11/7,23,24,21
2014/11/8,16,19,16
2014/11/9,25,21,23
2014/11/10,24,18,25
2014/11/11,36,23,30
2014/11/12,28,30,20
2014/11/13,20,30,15
2014/11/14,16,24,19
2014/11/15,15,16,15
2014/11/16,17,20,18
2014/11/17,16,6,18
2014/11/18,17,27,14
2014/11/19,15,16,18
2014/11/20,18,16,20
2014/11/21,17,19,17
2014/11/22,18,18,14
2014/11/23,17,16,19
2014/11/24,17,18,17
2014/11/25,18,18,18
2014/11/26,18,18,17
2014/11/27,20,17,16
2014/11/28,14,13,15
2014/11/29,16,23,15
2014/11/30,19,12,20
2014/12/1,20,16,22
2014/12/2,24,29,19
2014/12/3,22,17,19
2014/12/4,26,42,21
2014/12/5,25,20,17
2014/12/6,17,23,14
2014/12/7,14,18,15
2014/12/8,17,21,15
2014/12/9,23,22,14
2014/12/10,23,23,16
2014/12/11,21,24,17
2014/12/12,18,23,18
2014/12/13,19,22,15
2014/12/14,15,16,11
2014/12/15,13,14,14
2014/12/16,14,13,17
2014/12/17,15,16,14
2014/12/18,13,18,15
2014/12/19,13,20,15
2014/12/20,11,21,12
2014/12/21,11,17,13
2014/12/22,14,11,14
2014/12/23,15,14,15
2014/12/24,14,19,15
2014/12/25,18,15,19
2014/12/26,16,19,20
2014/12/27,13,19,10
2014/12/28, , , 
2014/7/1,22,14,12
2014/7/2,25,14,10
2014/7/3,25,9,11
2014/7/4,26,8,11
2014/7/5,21,11,10
2014/7/6,17,12,10
2014/7/7,18,18,10
2014/7/8,19,9,10
2014/7/9,16,14,9
2014/7/10,20,9,9
2014/7/11,21,12,11
2014/7/12,19,19,7
2014/7/13,17,18,7
2014/7/14,26,15,6
2014/7/15,26,20,7
2014/7/16,27,10,11
2014/7/17,23,16,9
2014/7/18,22,14,7
2014/7/19,19,18,8
2014/7/21,19,15,5
2014/7/22,22,17,7
2014/7/23,26,19,6
2014/7/24,30,20,7
2014/7/25,30,18,5
2014/7/26,25,18,7
2014/7/27,21,18,7
2014/7/28,20,10,9
2014/7/29,22,6,14
2014/7/30,20,6,10
2014/7/31,13,10,9
2014/8/1,18,12,9
2014/8/2,23,19,8
2014/8/3,22,15,10
2014/8/4,21,10,8
2014/8/5,16,8,11
2014/8/6,15,9,10
2014/8/7,15,6,11
2014/8/8,16,18,5
2014/8/9,10,15,6
2014/8/10,10,9,8
2014/8/11,15,8,10
2014/8/12,18,5,14
2014/8/13,19,6,12
2014/8/14,17,6,15
2014/8/15,28,17,15
2014/8/16,28,9,12
2014/8/17,21,21,7
2014/8/18,24,21,9
2014/8/19,24,20,13
2014/8/20,26,20,13
2014/8/21,26,19,11
2014/8/22,17,14,9
2014/8/23,21,9,13
2014/8/24,24,8,14
2014/8/25,30,12,16
2014/8/26,24,13,17
2014/8/27,20,6,15
2014/8/28,19,17,11
2014/8/29,23,18,11
2014/8/30,21,16,8
2014/8/31,24,28,8
2014/9/1,29,27,9
2014/9/2,34,16,12
2014/9/3,35,29,14
2014/9/4,35,26,12
2014/9/5,24,16,7
2014/9/6,17,27,9
2014/9/7,28,27,11
2014/9/8,32,23,12
2014/9/9,32,26,18
2014/9/10,33,24,18
2014/9/11,38,24,23
2014/9/12,37,22,19
2014/9/13,36,28,16
2014/9/14,41,21,21
2014/9/15,40,31,15
2014/9/16,33,32,14
2014/9/17,52,36,16
2014/9/18,58,28,18
2014/9/19,38,17,17
2014/9/20,23,30,16
2014/9/21,50,30,17
2014/9/22,34,31,14
2014/9/23,37,27,14
2014/9/24,27,20,18
2014/9/25,27,42,22
2014/9/26,33,33,18
2014/9/27,35,43,11
2014/9/28,38,38,14
2014/9/29,39,37,15
2014/9/30,42,30,18
2014/4/1,24,27,15
2014/4/2,20,16,10
2014/4/3,22,26,19
2014/4/4,28,9,17
2014/4/5,20,23,11
2014/4/6,19,27,12
2014/4/7,22,22,16
2014/4/8,26,32,19
2014/4/9,25,16,15
2014/4/10,25,28,21
2014/4/11,26,16,18
2014/4/12,24,37,13
2014/4/13,25,15,12
2014/4/14,29,17,22
2014/4/15,35,17,15
2014/4/16,33,19,22
2014/4/17,40,13,33
2014/4/18,24,16,20
2014/4/19,33,25,12
2014/4/20,20,7,37
2014/4/21,27,4,27
2014/4/22,28,9,32
2014/4/23,30,7,34
2014/4/24,21,15,21
2014/4/25,34,20,35
2014/4/26,35,11,24
2014/4/27,26,17,28
2014/4/28,30,15,22
2014/4/29,31,10,28
2014/4/30,35,8,23
2014/5/1,20,14,30
2014/5/2,20,13,21
2014/5/3,18,7,22
2014/5/4,23,23,8
2014/5/5,23,5,21
2014/5/6,20,11,22
2014/5/7,19,15,25
2014/5/8,32,17,33
2014/5/9,21,15,14
2014/5/10,21,24,18
2014/5/11,24,9,20
2014/5/12,26,38,18
2014/5/13,29,18,20
2014/5/14,21,22,16
2014/5/15,17,14,18
2014/5/16,19,16,22
2014/5/17,15,8,21
2014/5/18,17,6,18
2014/5/19,15,15,23
2014/5/20,25,22,30
2014/5/21,32,13,27
2014/5/22,17,9,19
2014/5/23,23,18,18
2014/5/24,17,14,20
2014/5/25,12,9,18
2014/5/26,24,10,27
2014/5/27,19,16,18
2014/5/28,20,11,29
2014/5/29,28,15,17
2014/5/30,21,10,14
2014/5/31,13,10,9
2014/6/1,15,10,14
2014/6/2,19,12,9
2014/6/3,19,6,12
2014/6/4,18,6,14
2014/6/5,16,6,11
2014/6/6,21,13,18
2014/6/7,16,15,6
2014/6/8,15,18,9
2014/6/9,21,14,11
2014/6/10,21,14,10
2014/6/11,19,14,9
2014/6/12,21,19,11
2014/6/13,19,8,12
2014/6/14,15,18,9
2014/6/15,18,16,8
2014/6/16,17,16,8
2014/6/17,18,17,10
2014/6/18,19,13,12
2014/6/19,18,17,8
2014/6/20,19,22,9
2014/6/21,26,28,10
2014/6/22,28,22,12
2014/6/23,31,20,14
2014/6/24,23,27,8
2014/6/25,15,17,7
2014/6/26,19,14,9
2014/6/27,21,22,12
2014/6/28,21,23,10
2014/6/29,21,11,11
2014/6/30,18,15,10
2014/1/1,29,17,7
2014/1/2,29,12,10
2014/1/3,20,13,8
2014/1/4,17,8,6
2014/1/5,14,5,10
2014/1/6,26,13,9
2014/1/7,27,15,7
2014/1/8,17,6,8
2014/1/9,17,16,11
2014/1/10,17,14,6
2014/1/11,15,9,8
2014/1/12,20,16,7
2014/1/13,28,15,8
2014/1/14,29,20,8
2014/1/15,33,24,9
2014/1/16,30,22,8
2014/1/17,24,16,8
2014/1/18,23,18,6
2014/1/19,25,17,8
2014/1/20,25,19,9
2014/1/21,30,20,10
2014/1/22,34,28,9
2014/1/23,40,22,9
2014/1/24,38,24,6
2014/1/25,36,30,8
2014/1/26,32,20,6
2014/1/27,28,19,5
2014/1/28,24,18,5
2014/1/29,20,21,5
2014/1/30,21,22,4
2014/1/31,21,22,7
2014/2/1,19,21,9
2014/2/2,19,28,6
2014/2/3,22,45,7
2014/2/4,29,26,7
2014/2/5,24,19,8
2014/2/6,20,22,8
2014/2/7,29,27,9
2014/2/8,30,33,9
2014/2/9,29,32,9
2014/2/10,26,21,7
2014/2/11,24,17,6
2014/2/12,29,15,6
2014/2/13,29,18,6
2014/2/14,29,20,5
2014/2/15,32,22,5
2014/2/16,30,18,5
2014/2/17,32,18,6
2014/2/18,31,18,6
2014/2/19,23,17,5
2014/2/20,26,13,5
2014/2/21,28,19,5
2014/2/22,29,23,6
2014/2/23,30,26,6
2014/2/24,31,21,9
2014/2/25,31,20,6
2014/2/26,28,17,5
2014/2/27,29,18,5
2014/2/28,30,18,6
2014/3/1,27,26,5
2014/3/2,25,27,7
2014/3/3,35,30,8
2014/3/4,31,23,7
2014/3/5,27,22,6
2014/3/6,33,25,7
2014/3/7,41,28,7
2014/3/8,40,27,6
2014/3/9,36,24,6
2014/3/10,41,24,8
2014/3/11,59,23,6
2014/3/12,49,30,6
2014/3/13,54,24,6
2014/3/14,40,12,6
2014/3/15,24,6,7
2014/3/16,14,5,8
2014/3/17,18,10,9
2014/3/18,23,14,10
2014/3/19,29,12,15
2014/3/20,27,29,18
2014/3/21,32,32,14
2014/3/22,30,26,9
2014/3/23,25,23,8
2014/3/24,29,22,12
2014/3/25,30,21,11
2014/3/26,28,21,10
2014/3/27,39,21,12
2014/3/28,23,14,14
2014/3/29,25,27,16
2014/3/30,21,19,12
2014/3/31,24,27,15
2020/3/31,24,24, 
2019/12/31,21,21, 
2018/12/31,16,29, 
2018/3/31,43,26, 
2017/9/10,25,20,21
2016/1/3,14,10,13
2015/7/1,31,13,20
2015/7/2,32,17,15
2015/7/3,29,15,14
2015/7/4,27,24,16
2015/7/5,27,24,16
2015/7/6,30,21,16
2015/7/7,30,18,15
