STATION,NAME,DATE,rain,temp
DRM00078486,"SANTO DOMINGO, DR",2013/12/20,,25.6
DRM00078486,"SANTO DOMINGO, DR",2013/12/21,3,24.5
DRM00078486,"SANTO DOMINGO, DR",2013/12/22,3,26.7
DRM00078486,"SANTO DOMINGO, DR",2013/12/23,0,25.2
DRM00078486,"SANTO DOMINGO, DR",2013/12/25,,23.3
DRM00078486,"SANTO DOMINGO, DR",2013/12/26,,24.3
DRM00078486,"SANTO DOMINGO, DR",2013/12/27,0,27.7
DRM00078486,"SANTO DOMINGO, DR",2013/12/29,,25.9
DRM00078486,"SANTO DOMINGO, DR",2013/12/31,,25.6
DRM00078486,"SANTO DOMINGO, DR",2014/1/2,1.5,26.4
DRM00078486,"SANTO DOMINGO, DR",2014/1/3,0,25.2
DRM00078486,"SANTO DOMINGO, DR",2014/1/4,,25.9
DRM00078486,"SANTO DOMINGO, DR",2014/1/5,1,25.6
DRM00078486,"SANTO DOMINGO, DR",2014/1/8,,25.9
DRM00078486,"SANTO DOMINGO, DR",2014/1/12,,25.3
DRM00078486,"SANTO DOMINGO, DR",2014/1/13,,25.8
DRM00078486,"SANTO DOMINGO, DR",2014/1/17,,25.1
DRM00078486,"SANTO DOMINGO, DR",2014/1/23,,25.9
DRM00078486,"SANTO DOMINGO, DR",2014/1/24,3,23.1
DRM00078486,"SANTO DOMINGO, DR",2014/1/25,11.2,25.7
DRM00078486,"SANTO DOMINGO, DR",2014/1/26,0.3,26.6
DRM00078486,"SANTO DOMINGO, DR",2014/1/27,0,25.4
DRM00078486,"SANTO DOMINGO, DR",2014/1/28,0,24.9
DRM00078486,"SANTO DOMINGO, DR",2014/1/29,1,25.5
DRM00078486,"SANTO DOMINGO, DR",2014/1/30,0,25.9
DRM00078486,"SANTO DOMINGO, DR",2014/1/31,2.3,26.3
DRM00078486,"SANTO DOMINGO, DR",2014/2/1,0,24.3
DRM00078486,"SANTO DOMINGO, DR",2014/2/2,13,24.5
DRM00078486,"SANTO DOMINGO, DR",2014/2/3,32.5,22.8
DRM00078486,"SANTO DOMINGO, DR",2014/2/4,0,25.2
DRM00078486,"SANTO DOMINGO, DR",2014/2/5,,24.5
DRM00078486,"SANTO DOMINGO, DR",2014/2/6,6.1,24.9
DRM00078486,"SANTO DOMINGO, DR",2014/2/7,0,24.7
DRM00078486,"SANTO DOMINGO, DR",2014/2/8,5.6,24.8
DRM00078486,"SANTO DOMINGO, DR",2014/2/10,,26.7
DRM00078486,"SANTO DOMINGO, DR",2014/2/11,,25.6
DRM00078486,"SANTO DOMINGO, DR",2014/2/12,,26.4
DRM00078486,"SANTO DOMINGO, DR",2014/2/13,0.3,25.7
DRM00078486,"SANTO DOMINGO, DR",2014/2/14,0,26.6
DRM00078486,"SANTO DOMINGO, DR",2014/2/16,,25.8
DRM00078486,"SANTO DOMINGO, DR",2014/2/17,,25.3
DRM00078486,"SANTO DOMINGO, DR",2014/2/18,0.5,25
DRM00078486,"SANTO DOMINGO, DR",2014/2/19,0,25.4
DRM00078486,"SANTO DOMINGO, DR",2014/2/20,,27
DRM00078486,"SANTO DOMINGO, DR",2014/2/21,,24.7
DRM00078486,"SANTO DOMINGO, DR",2014/2/23,4.1,25
DRM00078486,"SANTO DOMINGO, DR",2014/2/24,0,27.9
DRM00078486,"SANTO DOMINGO, DR",2014/2/25,,26.9
DRM00078486,"SANTO DOMINGO, DR",2014/2/26,0.5,23.7
DRM00078486,"SANTO DOMINGO, DR",2014/2/27,0,25.4
DRM00078486,"SANTO DOMINGO, DR",2014/2/28,2.3,26.4
DRM00078486,"SANTO DOMINGO, DR",2014/3/1,0,26.9
DRM00078486,"SANTO DOMINGO, DR",2014/3/2,,25.2
DRM00078486,"SANTO DOMINGO, DR",2014/3/3,,22.8
DRM00078486,"SANTO DOMINGO, DR",2014/3/4,0,25
DRM00078486,"SANTO DOMINGO, DR",2014/3/5,,23.7
DRM00078486,"SANTO DOMINGO, DR",2014/3/6,,24.9
DRM00078486,"SANTO DOMINGO, DR",2014/3/7,0.3,26.1
DRM00078486,"SANTO DOMINGO, DR",2014/3/8,0,26.3
DRM00078486,"SANTO DOMINGO, DR",2014/3/9,,27.2
DRM00078486,"SANTO DOMINGO, DR",2014/3/13,,26.2
DRM00078486,"SANTO DOMINGO, DR",2014/3/14,,26.3
DRM00078486,"SANTO DOMINGO, DR",2014/3/17,0,27.1
DRM00078486,"SANTO DOMINGO, DR",2014/3/19,,26.6
DRM00078486,"SANTO DOMINGO, DR",2014/3/20,,26.1
DRM00078486,"SANTO DOMINGO, DR",2014/3/21,,27.1
DRM00078486,"SANTO DOMINGO, DR",2014/3/23,,24.9
DRM00078486,"SANTO DOMINGO, DR",2014/3/24,,26.2
DRM00078486,"SANTO DOMINGO, DR",2014/3/26,,27.8
DRM00078486,"SANTO DOMINGO, DR",2014/3/27,,27.6
DRM00078486,"SANTO DOMINGO, DR",2014/3/28,,25.7
DRM00078486,"SANTO DOMINGO, DR",2014/3/29,,26.8
DRM00078486,"SANTO DOMINGO, DR",2014/3/31,,26.8
DRM00078486,"SANTO DOMINGO, DR",2014/4/1,,28.1
DRM00078486,"SANTO DOMINGO, DR",2014/4/3,1,25.7
DRM00078486,"SANTO DOMINGO, DR",2014/4/4,0.3,24.9
DRM00078486,"SANTO DOMINGO, DR",2014/4/5,0,27.9
DRM00078486,"SANTO DOMINGO, DR",2014/4/6,,27.2
DRM00078486,"SANTO DOMINGO, DR",2014/4/8,,28.3
DRM00078486,"SANTO DOMINGO, DR",2014/4/9,,28
DRM00078486,"SANTO DOMINGO, DR",2014/4/11,0,27.7
DRM00078486,"SANTO DOMINGO, DR",2014/4/12,0.5,27.1
DRM00078486,"SANTO DOMINGO, DR",2014/4/13,0,27.1
DRM00078486,"SANTO DOMINGO, DR",2014/4/14,,27.2
DRM00078486,"SANTO DOMINGO, DR",2014/4/15,3.8,28.3
DRM00078486,"SANTO DOMINGO, DR",2014/4/16,0,27.7
DRM00078486,"SANTO DOMINGO, DR",2014/4/17,0,26.7
DRM00078486,"SANTO DOMINGO, DR",2014/4/18,4.1,26.6
DRM00078486,"SANTO DOMINGO, DR",2014/4/19,0,26.9
DRM00078486,"SANTO DOMINGO, DR",2014/4/20,,26.7
DRM00078486,"SANTO DOMINGO, DR",2014/4/21,3.3,27.8
DRM00078486,"SANTO DOMINGO, DR",2014/4/22,0,27.7
DRM00078486,"SANTO DOMINGO, DR",2014/4/23,0.3,29.3
DRM00078486,"SANTO DOMINGO, DR",2014/4/24,0,27.4
DRM00078486,"SANTO DOMINGO, DR",2014/4/26,,28.7
DRM00078486,"SANTO DOMINGO, DR",2014/4/27,,29.2
DRM00078486,"SANTO DOMINGO, DR",2014/4/29,,27.6
DRM00078486,"SANTO DOMINGO, DR",2014/5/2,3.6,28.2
DRM00078486,"SANTO DOMINGO, DR",2014/5/3,0,27.9
DRM00078486,"SANTO DOMINGO, DR",2014/5/4,,27.2
DRM00078486,"SANTO DOMINGO, DR",2014/5/5,,27.3
DRM00078486,"SANTO DOMINGO, DR",2014/5/9,12.4,25.7
DRM00078486,"SANTO DOMINGO, DR",2014/5/10,0,26.9
DRM00078486,"SANTO DOMINGO, DR",2014/5/11,0,24.5
DRM00078486,"SANTO DOMINGO, DR",2014/5/12,,26.9
DRM00078486,"SANTO DOMINGO, DR",2014/5/16,,27.4
DRM00078486,"SANTO DOMINGO, DR",2014/5/18,,28.3
DRM00078486,"SANTO DOMINGO, DR",2014/5/19,,29.1
DRM00078486,"SANTO DOMINGO, DR",2014/5/21,0,28.5
DRM00078486,"SANTO DOMINGO, DR",2014/5/23,,27.3
DRM00078486,"SANTO DOMINGO, DR",2014/5/25,,27.7
DRM00078486,"SANTO DOMINGO, DR",2014/5/27,,29.3
DRM00078486,"SANTO DOMINGO, DR",2014/5/30,,27.3
DRM00078486,"SANTO DOMINGO, DR",2014/6/2,1.8,28.8
DRM00078486,"SANTO DOMINGO, DR",2014/6/3,0,27.9
DRM00078486,"SANTO DOMINGO, DR",2014/6/4,0.3,28.3
DRM00078486,"SANTO DOMINGO, DR",2014/6/5,0,28.8
DRM00078486,"SANTO DOMINGO, DR",2014/6/6,,27.9
DRM00078486,"SANTO DOMINGO, DR",2014/6/10,,28.1
DRM00078486,"SANTO DOMINGO, DR",2014/6/11,,28.7
