NAME,DATE,rain,temp
"JUAN SANTAMARIA INTERNATIONAL, CS",12/14/2014,1,20.2
"JUAN SANTAMARIA INTERNATIONAL, CS",12/15/2014,0,20.5
"JUAN SANTAMARIA INTERNATIONAL, CS",12/16/2014,8.21723886,21.1
"JUAN SANTAMARIA INTERNATIONAL, CS",12/17/2014,8.21723886,22.3
"JUAN SANTAMARIA INTERNATIONAL, CS",12/18/2014,0.5,22.8
"JUAN SANTAMARIA INTERNATIONAL, CS",12/19/2014,8.21723886,22.4
"JUAN SANTAMARIA INTERNATIONAL, CS",12/20/2014,8.21723886,22.7
"JUAN SANTAMARIA INTERNATIONAL, CS",12/21/2014,8.21723886,22.3
"JUAN SANTAMARIA INTERNATIONAL, CS",12/22/2014,8.21723886,22.8
"JUAN SANTAMARIA INTERNATIONAL, CS",12/23/2014,8.21723886,22.2
"JUAN SANTAMARIA INTERNATIONAL, CS",12/24/2014,8.21723886,22.9
"JUAN SANTAMARIA INTERNATIONAL, CS",12/25/2014,8.21723886,23.2
"JUAN SANTAMARIA INTERNATIONAL, CS",12/26/2014,8.21723886,22.9
"JUAN SANTAMARIA INTERNATIONAL, CS",12/27/2014,8.21723886,22.5
"JUAN SANTAMARIA INTERNATIONAL, CS",12/28/2014,8.21723886,23.2
"JUAN SANTAMARIA INTERNATIONAL, CS",12/29/2014,8.21723886,23.6
"JUAN SANTAMARIA INTERNATIONAL, CS",12/30/2014,0.5,23
"JUAN SANTAMARIA INTERNATIONAL, CS",12/31/2014,0,23.2
"JUAN SANTAMARIA INTERNATIONAL, CS",1/1/2015,8.21723886,23.2
"JUAN SANTAMARIA INTERNATIONAL, CS",1/2/2015,8.21723886,22.6
"JUAN SANTAMARIA INTERNATIONAL, CS",1/3/2015,8.21723886,23.9
"JUAN SANTAMARIA INTERNATIONAL, CS",1/4/2015,8.21723886,23.7
"JUAN SANTAMARIA INTERNATIONAL, CS",1/5/2015,8.21723886,23.3
"JUAN SANTAMARIA INTERNATIONAL, CS",1/6/2015,8.21723886,23.4
"JUAN SANTAMARIA INTERNATIONAL, CS",1/7/2015,8.21723886,22.5
"JUAN SANTAMARIA INTERNATIONAL, CS",1/8/2015,8.21723886,21.9
"JUAN SANTAMARIA INTERNATIONAL, CS",1/9/2015,8.21723886,21.6
"JUAN SANTAMARIA INTERNATIONAL, CS",1/10/2015,8.21723886,22.4
"JUAN SANTAMARIA INTERNATIONAL, CS",1/11/2015,8.21723886,23.4
"JUAN SANTAMARIA INTERNATIONAL, CS",1/12/2015,8.21723886,24.1
"JUAN SANTAMARIA INTERNATIONAL, CS",1/13/2015,8.21723886,23.7
"JUAN SANTAMARIA INTERNATIONAL, CS",1/14/2015,8.21723886,23.7
"JUAN SANTAMARIA INTERNATIONAL, CS",1/15/2015,8.21723886,23.6
"JUAN SANTAMARIA INTERNATIONAL, CS",1/16/2015,8.21723886,23.3
"JUAN SANTAMARIA INTERNATIONAL, CS",1/17/2015,8.21723886,22.7
"JUAN SANTAMARIA INTERNATIONAL, CS",1/18/2015,8.21723886,22.1
"JUAN SANTAMARIA INTERNATIONAL, CS",1/19/2015,8.21723886,21.8
"JUAN SANTAMARIA INTERNATIONAL, CS",1/20/2015,8.21723886,23.4
"JUAN SANTAMARIA INTERNATIONAL, CS",1/21/2015,8.21723886,22.6
"JUAN SANTAMARIA INTERNATIONAL, CS",1/22/2015,8.21723886,22.4
"JUAN SANTAMARIA INTERNATIONAL, CS",1/23/2015,8.21723886,22.7
"JUAN SANTAMARIA INTERNATIONAL, CS",1/24/2015,8.21723886,22.6
"JUAN SANTAMARIA INTERNATIONAL, CS",1/25/2015,8.21723886,22
"JUAN SANTAMARIA INTERNATIONAL, CS",1/26/2015,8.21723886,22.1
"JUAN SANTAMARIA INTERNATIONAL, CS",1/27/2015,8.21723886,22.1
"JUAN SANTAMARIA INTERNATIONAL, CS",1/28/2015,8.21723886,22.4
"JUAN SANTAMARIA INTERNATIONAL, CS",1/29/2015,8.21723886,22.2
"JUAN SANTAMARIA INTERNATIONAL, CS",1/30/2015,8.21723886,22.4
"JUAN SANTAMARIA INTERNATIONAL, CS",1/31/2015,8.21723886,22.2
"JUAN SANTAMARIA INTERNATIONAL, CS",2/1/2015,8.21723886,22.7
"JUAN SANTAMARIA INTERNATIONAL, CS",2/2/2015,8.21723886,23.3
"JUAN SANTAMARIA INTERNATIONAL, CS",2/3/2015,8.21723886,23.5
"JUAN SANTAMARIA INTERNATIONAL, CS",2/4/2015,8.21723886,22.9
"JUAN SANTAMARIA INTERNATIONAL, CS",2/5/2015,8.21723886,23.4
"JUAN SANTAMARIA INTERNATIONAL, CS",2/6/2015,8.21723886,22.7
"JUAN SANTAMARIA INTERNATIONAL, CS",2/7/2015,8.21723886,22.8
"JUAN SANTAMARIA INTERNATIONAL, CS",2/8/2015,8.21723886,22.2
"JUAN SANTAMARIA INTERNATIONAL, CS",2/9/2015,8.21723886,21.7
"JUAN SANTAMARIA INTERNATIONAL, CS",2/10/2015,0.8,21.6
"JUAN SANTAMARIA INTERNATIONAL, CS",2/11/2015,2.8,22.3
"JUAN SANTAMARIA INTERNATIONAL, CS",2/12/2015,0,23
"JUAN SANTAMARIA INTERNATIONAL, CS",2/13/2015,8.21723886,22.9
"JUAN SANTAMARIA INTERNATIONAL, CS",2/14/2015,8.21723886,21.4
"JUAN SANTAMARIA INTERNATIONAL, CS",2/15/2015,8.21723886,22.3
"JUAN SANTAMARIA INTERNATIONAL, CS",2/16/2015,8.21723886,23.2
"JUAN SANTAMARIA INTERNATIONAL, CS",2/17/2015,8.21723886,23.6
"JUAN SANTAMARIA INTERNATIONAL, CS",2/18/2015,8.21723886,23
"JUAN SANTAMARIA INTERNATIONAL, CS",2/19/2015,8.21723886,23.6
"JUAN SANTAMARIA INTERNATIONAL, CS",2/20/2015,8.21723886,22.8
"JUAN SANTAMARIA INTERNATIONAL, CS",2/21/2015,8.21723886,23.3
"JUAN SANTAMARIA INTERNATIONAL, CS",2/22/2015,8.21723886,23.2
"JUAN SANTAMARIA INTERNATIONAL, CS",2/23/2015,8.21723886,23.9
"JUAN SANTAMARIA INTERNATIONAL, CS",2/24/2015,8.21723886,22.8
"JUAN SANTAMARIA INTERNATIONAL, CS",2/25/2015,8.21723886,22.9
"JUAN SANTAMARIA INTERNATIONAL, CS",2/26/2015,8.21723886,22.8
"JUAN SANTAMARIA INTERNATIONAL, CS",2/27/2015,8.21723886,23.8
"JUAN SANTAMARIA INTERNATIONAL, CS",2/28/2015,8.21723886,23.2
"JUAN SANTAMARIA INTERNATIONAL, CS",3/1/2015,8.21723886,23.2
"JUAN SANTAMARIA INTERNATIONAL, CS",3/2/2015,8.21723886,22.9
"JUAN SANTAMARIA INTERNATIONAL, CS",3/3/2015,8.21723886,22.3
"JUAN SANTAMARIA INTERNATIONAL, CS",3/4/2015,8.21723886,22.9
"JUAN SANTAMARIA INTERNATIONAL, CS",3/5/2015,8.21723886,23
"JUAN SANTAMARIA INTERNATIONAL, CS",3/6/2015,8.21723886,23.9
"JUAN SANTAMARIA INTERNATIONAL, CS",3/7/2015,8.21723886,23.1
"JUAN SANTAMARIA INTERNATIONAL, CS",3/8/2015,8.21723886,22.7
"JUAN SANTAMARIA INTERNATIONAL, CS",3/9/2015,8.21723886,22.9
"JUAN SANTAMARIA INTERNATIONAL, CS",3/10/2015,8.21723886,23.3
"JUAN SANTAMARIA INTERNATIONAL, CS",3/11/2015,8.21723886,24.2
"JUAN SANTAMARIA INTERNATIONAL, CS",3/12/2015,8.21723886,24.3
"JUAN SANTAMARIA INTERNATIONAL, CS",3/13/2015,8.21723886,23.5
"JUAN SANTAMARIA INTERNATIONAL, CS",3/14/2015,8.21723886,23.2
"JUAN SANTAMARIA INTERNATIONAL, CS",3/15/2015,8.21723886,23.3
"JUAN SANTAMARIA INTERNATIONAL, CS",3/16/2015,8.21723886,23.3
"JUAN SANTAMARIA INTERNATIONAL, CS",3/17/2015,8.21723886,21.2
"JUAN SANTAMARIA INTERNATIONAL, CS",3/18/2015,8.21723886,22.8
"JUAN SANTAMARIA INTERNATIONAL, CS",3/19/2015,8.21723886,23.6
"JUAN SANTAMARIA INTERNATIONAL, CS",3/20/2015,8.21723886,22.7
"JUAN SANTAMARIA INTERNATIONAL, CS",3/21/2015,8.21723886,22.7
"JUAN SANTAMARIA INTERNATIONAL, CS",3/22/2015,8.21723886,22.3
"JUAN SANTAMARIA INTERNATIONAL, CS",3/23/2015,8.21723886,23.8
"JUAN SANTAMARIA INTERNATIONAL, CS",3/24/2015,8.21723886,24.7
"JUAN SANTAMARIA INTERNATIONAL, CS",3/25/2015,8.21723886,23.8
"JUAN SANTAMARIA INTERNATIONAL, CS",3/26/2015,8.21723886,23.3
"JUAN SANTAMARIA INTERNATIONAL, CS",3/27/2015,8.21723886,21.8
"JUAN SANTAMARIA INTERNATIONAL, CS",3/28/2015,8.21723886,24.3
"JUAN SANTAMARIA INTERNATIONAL, CS",3/29/2015,8.21723886,24.2
"JUAN SANTAMARIA INTERNATIONAL, CS",3/30/2015,8.21723886,22.9
"JUAN SANTAMARIA INTERNATIONAL, CS",3/31/2015,8.21723886,22.6
"JUAN SANTAMARIA INTERNATIONAL, CS",4/1/2015,8.21723886,23.3
"JUAN SANTAMARIA INTERNATIONAL, CS",4/2/2015,8.21723886,24.1
"JUAN SANTAMARIA INTERNATIONAL, CS",4/3/2015,8.21723886,24.4
"JUAN SANTAMARIA INTERNATIONAL, CS",4/4/2015,8.21723886,24.3
"JUAN SANTAMARIA INTERNATIONAL, CS",4/5/2015,8.21723886,23.8
"JUAN SANTAMARIA INTERNATIONAL, CS",4/6/2015,8.21723886,24
"JUAN SANTAMARIA INTERNATIONAL, CS",4/7/2015,8.21723886,23.2
"JUAN SANTAMARIA INTERNATIONAL, CS",4/8/2015,8.21723886,24
"JUAN SANTAMARIA INTERNATIONAL, CS",4/9/2015,8.21723886,24
"JUAN SANTAMARIA INTERNATIONAL, CS",4/10/2015,8.21723886,23.9
"JUAN SANTAMARIA INTERNATIONAL, CS",4/11/2015,8.21723886,24.3
"JUAN SANTAMARIA INTERNATIONAL, CS",4/12/2015,8.21723886,24.1
"JUAN SANTAMARIA INTERNATIONAL, CS",4/13/2015,8.21723886,24.3
"JUAN SANTAMARIA INTERNATIONAL, CS",4/14/2015,1.5,24.3
"JUAN SANTAMARIA INTERNATIONAL, CS",4/15/2015,0,24
"JUAN SANTAMARIA INTERNATIONAL, CS",4/16/2015,8.21723886,23.6
"JUAN SANTAMARIA INTERNATIONAL, CS",4/17/2015,8.21723886,23.9
"JUAN SANTAMARIA INTERNATIONAL, CS",4/18/2015,8.21723886,24.6
"JUAN SANTAMARIA INTERNATIONAL, CS",4/19/2015,8.21723886,24.4
"JUAN SANTAMARIA INTERNATIONAL, CS",4/20/2015,8.21723886,24.2
"JUAN SANTAMARIA INTERNATIONAL, CS",4/21/2015,8.21723886,22.9
"JUAN SANTAMARIA INTERNATIONAL, CS",4/22/2015,8.21723886,23.6
"JUAN SANTAMARIA INTERNATIONAL, CS",4/23/2015,8.21723886,24.6
"JUAN SANTAMARIA INTERNATIONAL, CS",4/24/2015,8.21723886,23.8
"JUAN SANTAMARIA INTERNATIONAL, CS",4/25/2015,8.21723886,23.4
"JUAN SANTAMARIA INTERNATIONAL, CS",4/26/2015,8.21723886,23.2
"JUAN SANTAMARIA INTERNATIONAL, CS",4/27/2015,8.21723886,24.3
"JUAN SANTAMARIA INTERNATIONAL, CS",4/28/2015,8.21723886,26.1
"JUAN SANTAMARIA INTERNATIONAL, CS",4/29/2015,8.21723886,25.1
"JUAN SANTAMARIA INTERNATIONAL, CS",4/30/2015,0.3,23.3
"JUAN SANTAMARIA INTERNATIONAL, CS",5/1/2015,2.5,24.5
"JUAN SANTAMARIA INTERNATIONAL, CS",5/2/2015,0.5,24.3
"JUAN SANTAMARIA INTERNATIONAL, CS",5/3/2015,0,24.2
"JUAN SANTAMARIA INTERNATIONAL, CS",5/4/2015,8.21723886,23.2
"JUAN SANTAMARIA INTERNATIONAL, CS",5/5/2015,0.3,24.4
"JUAN SANTAMARIA INTERNATIONAL, CS",5/6/2015,0,24.2
"JUAN SANTAMARIA INTERNATIONAL, CS",5/7/2015,2.8,24.1
"JUAN SANTAMARIA INTERNATIONAL, CS",5/8/2015,10.4,24.1
"JUAN SANTAMARIA INTERNATIONAL, CS",5/9/2015,0,24.7
"JUAN SANTAMARIA INTERNATIONAL, CS",5/10/2015,8.21723886,25
"JUAN SANTAMARIA INTERNATIONAL, CS",5/11/2015,8.21723886,25.6
"JUAN SANTAMARIA INTERNATIONAL, CS",5/12/2015,8.21723886,25.5
"JUAN SANTAMARIA INTERNATIONAL, CS",5/13/2015,8.21723886,25.3
"JUAN SANTAMARIA INTERNATIONAL, CS",5/14/2015,8.21723886,24.3
"JUAN SANTAMARIA INTERNATIONAL, CS",5/15/2015,8.21723886,24.3
"JUAN SANTAMARIA INTERNATIONAL, CS",5/16/2015,8.21723886,22.8
"JUAN SANTAMARIA INTERNATIONAL, CS",5/17/2015,23.4,21.7
"JUAN SANTAMARIA INTERNATIONAL, CS",5/18/2015,6.4,23.6
"JUAN SANTAMARIA INTERNATIONAL, CS",5/19/2015,0,23.8
"JUAN SANTAMARIA INTERNATIONAL, CS",5/20/2015,3.8,22.7
"JUAN SANTAMARIA INTERNATIONAL, CS",5/21/2015,3.8,23.4
"JUAN SANTAMARIA INTERNATIONAL, CS",5/22/2015,0,24.5
"JUAN SANTAMARIA INTERNATIONAL, CS",5/23/2015,9.7,24.6
"JUAN SANTAMARIA INTERNATIONAL, CS",5/24/2015,0,22.7
"JUAN SANTAMARIA INTERNATIONAL, CS",5/25/2015,6.9,22.9
"JUAN SANTAMARIA INTERNATIONAL, CS",5/26/2015,7.9,22.8
"JUAN SANTAMARIA INTERNATIONAL, CS",5/27/2015,9.4,23.1
"JUAN SANTAMARIA INTERNATIONAL, CS",5/28/2015,0,22.6
"JUAN SANTAMARIA INTERNATIONAL, CS",5/29/2015,8.21723886,22.9
"JUAN SANTAMARIA INTERNATIONAL, CS",5/30/2015,8.21723886,23.4
"JUAN SANTAMARIA INTERNATIONAL, CS",5/31/2015,8.21723886,22.9
"JUAN SANTAMARIA INTERNATIONAL, CS",6/1/2015,1.8,24.1
"JUAN SANTAMARIA INTERNATIONAL, CS",6/2/2015,0,23.9
"JUAN SANTAMARIA INTERNATIONAL, CS",6/3/2015,8.21723886,23.5
"JUAN SANTAMARIA INTERNATIONAL, CS",6/4/2015,33.3,22.4
"JUAN SANTAMARIA INTERNATIONAL, CS",6/5/2015,73.7,22.2
"JUAN SANTAMARIA INTERNATIONAL, CS",6/6/2015,0,22.2
"JUAN SANTAMARIA INTERNATIONAL, CS",6/7/2015,0.5,22.7
"JUAN SANTAMARIA INTERNATIONAL, CS",6/8/2015,4.1,22.1
"JUAN SANTAMARIA INTERNATIONAL, CS",6/9/2015,2.8,22.1
"JUAN SANTAMARIA INTERNATIONAL, CS",6/10/2015,7.4,22.2
"JUAN SANTAMARIA INTERNATIONAL, CS",6/11/2015,0,22.3
"JUAN SANTAMARIA INTERNATIONAL, CS",6/12/2015,2.5,22.1
"JUAN SANTAMARIA INTERNATIONAL, CS",6/13/2015,14.2,22.7
"JUAN SANTAMARIA INTERNATIONAL, CS",6/14/2015,0,23.7
"JUAN SANTAMARIA INTERNATIONAL, CS",6/15/2015,8.21723886,24.6
"JUAN SANTAMARIA INTERNATIONAL, CS",6/16/2015,8.21723886,24.9
"JUAN SANTAMARIA INTERNATIONAL, CS",6/17/2015,8.21723886,25
"JUAN SANTAMARIA INTERNATIONAL, CS",6/18/2015,8.21723886,25.1
"JUAN SANTAMARIA INTERNATIONAL, CS",6/19/2015,8.21723886,25.6
"JUAN SANTAMARIA INTERNATIONAL, CS",6/20/2015,8.21723886,24.7
"JUAN SANTAMARIA INTERNATIONAL, CS",6/21/2015,8.21723886,22.7
"JUAN SANTAMARIA INTERNATIONAL, CS",6/22/2015,8.21723886,22.9
"JUAN SANTAMARIA INTERNATIONAL, CS",6/23/2015,0.5,24.2
"JUAN SANTAMARIA INTERNATIONAL, CS",6/24/2015,0,25.8
"JUAN SANTAMARIA INTERNATIONAL, CS",6/25/2015,8.21723886,25.8
"JUAN SANTAMARIA INTERNATIONAL, CS",6/26/2015,8.21723886,25.3
"JUAN SANTAMARIA INTERNATIONAL, CS",6/27/2015,3.8,23.3
"JUAN SANTAMARIA INTERNATIONAL, CS",6/28/2015,0,24.9
"JUAN SANTAMARIA INTERNATIONAL, CS",6/29/2015,0.5,24.2
"JUAN SANTAMARIA INTERNATIONAL, CS",6/30/2015,0,23.8
"JUAN SANTAMARIA INTERNATIONAL, CS",7/1/2015,8.21723886,24.3
"JUAN SANTAMARIA INTERNATIONAL, CS",7/2/2015,8.21723886,24.8
"JUAN SANTAMARIA INTERNATIONAL, CS",7/3/2015,8.21723886,25.2
"JUAN SANTAMARIA INTERNATIONAL, CS",7/4/2015,8.21723886,24.5
"JUAN SANTAMARIA INTERNATIONAL, CS",7/5/2015,8.21723886,24.9
"JUAN SANTAMARIA INTERNATIONAL, CS",7/6/2015,8.21723886,22.7
"JUAN SANTAMARIA INTERNATIONAL, CS",7/7/2015,8.21723886,22.3
"JUAN SANTAMARIA INTERNATIONAL, CS",7/8/2015,8.21723886,22.1
"JUAN SANTAMARIA INTERNATIONAL, CS",7/9/2015,16.8,21.9
"JUAN SANTAMARIA INTERNATIONAL, CS",7/10/2015,8.4,22.6
"JUAN SANTAMARIA INTERNATIONAL, CS",7/11/2015,20.1,22.3
"JUAN SANTAMARIA INTERNATIONAL, CS",7/12/2015,2,22.3
"JUAN SANTAMARIA INTERNATIONAL, CS",7/13/2015,0,22.4
"JUAN SANTAMARIA INTERNATIONAL, CS",7/14/2015,35.3,21.9
"JUAN SANTAMARIA INTERNATIONAL, CS",7/15/2015,1.5,23.9
"JUAN SANTAMARIA INTERNATIONAL, CS",7/16/2015,0,23.6
"JUAN SANTAMARIA INTERNATIONAL, CS",7/17/2015,8.21723886,22.3
"JUAN SANTAMARIA INTERNATIONAL, CS",7/18/2015,8.21723886,21.1
"JUAN SANTAMARIA INTERNATIONAL, CS",7/19/2015,8.21723886,22.9
"JUAN SANTAMARIA INTERNATIONAL, CS",7/20/2015,8.9,22.5
"JUAN SANTAMARIA INTERNATIONAL, CS",7/21/2015,0,22.2
"JUAN SANTAMARIA INTERNATIONAL, CS",7/22/2015,8.21723886,22.4
"JUAN SANTAMARIA INTERNATIONAL, CS",7/23/2015,8.21723886,21.7
"JUAN SANTAMARIA INTERNATIONAL, CS",7/24/2015,0.8,22.9
"JUAN SANTAMARIA INTERNATIONAL, CS",7/25/2015,0,24.7
"JUAN SANTAMARIA INTERNATIONAL, CS",7/26/2015,0,24.5
"JUAN SANTAMARIA INTERNATIONAL, CS",7/27/2015,8.21723886,23.8
"JUAN SANTAMARIA INTERNATIONAL, CS",7/28/2015,8.21723886,23.8
"JUAN SANTAMARIA INTERNATIONAL, CS",7/29/2015,0.3,23.2
"JUAN SANTAMARIA INTERNATIONAL, CS",7/30/2015,10.4,22.9
"JUAN SANTAMARIA INTERNATIONAL, CS",7/31/2015,0,23.3
"JUAN SANTAMARIA INTERNATIONAL, CS",8/1/2015,8.21723886,23.3
"JUAN SANTAMARIA INTERNATIONAL, CS",8/2/2015,12.4,24.4
"JUAN SANTAMARIA INTERNATIONAL, CS",8/3/2015,0,25.2
"JUAN SANTAMARIA INTERNATIONAL, CS",8/4/2015,8.21723886,24.5
"JUAN SANTAMARIA INTERNATIONAL, CS",8/5/2015,8.21723886,25.7
"JUAN SANTAMARIA INTERNATIONAL, CS",8/6/2015,8.21723886,25.1
"JUAN SANTAMARIA INTERNATIONAL, CS",8/7/2015,8.21723886,24.7
"JUAN SANTAMARIA INTERNATIONAL, CS",8/8/2015,8.21723886,23.2
"JUAN SANTAMARIA INTERNATIONAL, CS",8/9/2015,8.9,22.6
"JUAN SANTAMARIA INTERNATIONAL, CS",8/10/2015,0,22.4
"JUAN SANTAMARIA INTERNATIONAL, CS",8/11/2015,13.7,21.9
"JUAN SANTAMARIA INTERNATIONAL, CS",8/12/2015,22.6,23.3
"JUAN SANTAMARIA INTERNATIONAL, CS",8/13/2015,0,24.1
"JUAN SANTAMARIA INTERNATIONAL, CS",8/14/2015,8.21723886,22.8
"JUAN SANTAMARIA INTERNATIONAL, CS",8/15/2015,5.6,23.8
"JUAN SANTAMARIA INTERNATIONAL, CS",8/16/2015,0.5,22.4
"JUAN SANTAMARIA INTERNATIONAL, CS",8/17/2015,0.5,23.5
"JUAN SANTAMARIA INTERNATIONAL, CS",8/18/2015,0,23.4
"JUAN SANTAMARIA INTERNATIONAL, CS",8/19/2015,8.21723886,24.7
"JUAN SANTAMARIA INTERNATIONAL, CS",8/20/2015,8.21723886,24.8
"JUAN SANTAMARIA INTERNATIONAL, CS",8/21/2015,8.21723886,23.8
"JUAN SANTAMARIA INTERNATIONAL, CS",8/22/2015,8.21723886,23.5
"JUAN SANTAMARIA INTERNATIONAL, CS",8/23/2015,19.1,22.4
"JUAN SANTAMARIA INTERNATIONAL, CS",8/24/2015,2,23.2
"JUAN SANTAMARIA INTERNATIONAL, CS",8/25/2015,0,23.1
"JUAN SANTAMARIA INTERNATIONAL, CS",8/26/2015,8.21723886,23.2
"JUAN SANTAMARIA INTERNATIONAL, CS",8/27/2015,8.21723886,23.8
"JUAN SANTAMARIA INTERNATIONAL, CS",8/28/2015,8.21723886,23.2
"JUAN SANTAMARIA INTERNATIONAL, CS",8/29/2015,8.21723886,24.5
"JUAN SANTAMARIA INTERNATIONAL, CS",8/30/2015,8.21723886,23.8
"JUAN SANTAMARIA INTERNATIONAL, CS",8/31/2015,20.3,22.4
"JUAN SANTAMARIA INTERNATIONAL, CS",9/1/2015,24.6,23.1
"JUAN SANTAMARIA INTERNATIONAL, CS",9/2/2015,0,22.1
"JUAN SANTAMARIA INTERNATIONAL, CS",9/3/2015,4.8,22.6
"JUAN SANTAMARIA INTERNATIONAL, CS",9/4/2015,5.3,22.7
