DATE,STATION,NAME,rain,temp,pm10,o3,no2
11/20/2014,TH000048459,"CHON BURI, TH",8.320996441,27,17,25,13
11/21/2014,TH000048459,"CHON BURI, TH",8.320996441,28.2,22,19.47660691,8.663632423
11/22/2014,TH000048459,"CHON BURI, TH",8.320996441,29.2,29.97211155,19.47660691,8.663632423
11/23/2014,TH000048459,"CHON BURI, TH",8.320996441,29.4,29.97211155,8,29
11/24/2014,TH000048459,"CHON BURI, TH",8.320996441,29.8,19,8,38
11/25/2014,TH000048459,"CHON BURI, TH",8.320996441,30.4,19,11,34
11/26/2014,TH000048459,"CHON BURI, TH",0.8,30.4,25,11,15
11/27/2014,TH000048459,"CHON BURI, TH",0.5,28.9,23,9,22
11/28/2014,TH000048459,"CHON BURI, TH",0,29.2,17,19.47660691,8.663632423
11/29/2014,TH000048459,"CHON BURI, TH",8.320996441,29.7,29.97211155,19.47660691,8.663632423
11/30/2014,TH000048459,"CHON BURI, TH",8.320996441,29.9,29.97211155,13,19
12/1/2014,TH000048459,"CHON BURI, TH",8.320996441,30.2,19,12,11
12/2/2014,TH000048459,"CHON BURI, TH",1.5,28.1,12,21,12
12/3/2014,TH000048459,"CHON BURI, TH",8.320996441,28.6,18,13,13
12/4/2014,TH000048459,"CHON BURI, TH",0.5,28.6,16,19.47660691,8.663632423
12/5/2014,TH000048459,"CHON BURI, TH",8.320996441,28,29.97211155,19.47660691,8.663632423
12/6/2014,TH000048459,"CHON BURI, TH",8.320996441,29.6,29.97211155,19.47660691,8.663632423
12/7/2014,TH000048459,"CHON BURI, TH",8.320996441,29.7,29.97211155,19,9
12/8/2014,TH000048459,"CHON BURI, TH",8.320996441,28.3,16,21,9
12/9/2014,TH000048459,"CHON BURI, TH",8.320996441,27.9,14,40,6
12/10/2014,TH000048459,"CHON BURI, TH",8.320996441,27.8,12,19.47660691,8.663632423
12/11/2014,TH000048459,"CHON BURI, TH",8.320996441,27.9,29.97211155,18,14
12/12/2014,TH000048459,"CHON BURI, TH",8.320996441,27.6,13,19.47660691,8.663632423
12/13/2014,TH000048459,"CHON BURI, TH",8.320996441,25.8,29.97211155,19.47660691,8.663632423
12/14/2014,TH000048459,"CHON BURI, TH",8.320996441,26.6,29.97211155,16,22
12/15/2014,TH000048459,"CHON BURI, TH",8.320996441,27.5,19,16,20
12/16/2014,TH000048459,"CHON BURI, TH",8.320996441,26.4,19,28,9
12/17/2014,TH000048459,"CHON BURI, TH",8.320996441,24.2,13,19.47660691,8.663632423
12/18/2014,TH000048459,"CHON BURI, TH",8.320996441,23.6,29.97211155,19.47660691,8.663632423
12/19/2014,TH000048459,"CHON BURI, TH",8.320996441,25.5,29.97211155,19.47660691,8.663632423
12/20/2014,TH000048459,"CHON BURI, TH",8.320996441,25.6,29.97211155,36,9
12/21/2014,TH000048459,"CHON BURI, TH",8.320996441,26.9,16,19.47660691,8.663632423
12/22/2014,TH000048459,"CHON BURI, TH",8.320996441,23.7,29.97211155,36,11
12/23/2014,TH000048459,"CHON BURI, TH",8.320996441,24.4,20,19.47660691,8.663632423
12/24/2014,TH000048459,"CHON BURI, TH",8.320996441,27.4,29.97211155,15,30
12/25/2014,TH000048459,"CHON BURI, TH",8.320996441,28.2,19,24,21
12/26/2014,TH000048459,"CHON BURI, TH",8.320996441,29.1,21,19.47660691,8.663632423
12/27/2014,TH000048459,"CHON BURI, TH",0.5,28.7,29.97211155,19.47660691,8.663632423
12/28/2014,TH000048459,"CHON BURI, TH",0,27.9,29.97211155,19.47660691,8.663632423
12/29/2014,TH000048459,"CHON BURI, TH",8.320996441,25.2,29.97211155,19.47660691,8.663632423
12/30/2014,TH000048459,"CHON BURI, TH",8.320996441,24.9,29.97211155,19.47660691,8.663632423
12/31/2014,TH000048459,"CHON BURI, TH",8.320996441,25,29.97211155,19.47660691,8.663632423
1/1/2015,TH000048459,"CHON BURI, TH",8.320996441,23.9,29.97211155,19.47660691,8.663632423
1/2/2015,TH000048459,"CHON BURI, TH",8.320996441,23.3,29.97211155,19.47660691,8.663632423
1/3/2015,TH000048459,"CHON BURI, TH",8.320996441,25.3,29.97211155,19.47660691,8.663632423
1/4/2015,TH000048459,"CHON BURI, TH",8.320996441,26.5,29.97211155,19,30
1/5/2015,TH000048459,"CHON BURI, TH",8.320996441,26.9,21,22,32
1/6/2015,TH000048459,"CHON BURI, TH",8.320996441,28.3,19,19.47660691,8.663632423
1/7/2015,TH000048459,"CHON BURI, TH",8.320996441,28.8,29.97211155,9,15
1/8/2015,TH000048459,"CHON BURI, TH",8.320996441,26.7,16,13,12
1/9/2015,TH000048459,"CHON BURI, TH",8.320996441,27.7,12,19.47660691,8.663632423
1/10/2015,TH000048459,"CHON BURI, TH",8.320996441,26.2,29.97211155,19.47660691,8.663632423
1/11/2015,TH000048459,"CHON BURI, TH",8.320996441,24.3,29.97211155,2,14
1/12/2015,TH000048459,"CHON BURI, TH",8.320996441,23.8,15,19.47660691,15
1/13/2015,TH000048459,"CHON BURI, TH",8.320996441,24,13,19.47660691,13
1/14/2015,TH000048459,"CHON BURI, TH",8.320996441,24.3,15,26,14
1/15/2015,TH000048459,"CHON BURI, TH",8.320996441,24.2,17,29,16
1/16/2015,TH000048459,"CHON BURI, TH",8.320996441,25,20,19.47660691,8.663632423
1/17/2015,TH000048459,"CHON BURI, TH",8.320996441,23.6,29.97211155,12,7
1/18/2015,TH000048459,"CHON BURI, TH",8.320996441,24.9,50,19.47660691,8.663632423
1/19/2015,TH000048459,"CHON BURI, TH",8.320996441,24.4,29.97211155,19.47660691,39
1/20/2015,TH000048459,"CHON BURI, TH",8.320996441,25.5,16,19.47660691,43
1/21/2015,TH000048459,"CHON BURI, TH",8.320996441,26.3,23,19.47660691,67
1/22/2015,TH000048459,"CHON BURI, TH",8.320996441,27.1,30,19.47660691,8.663632423
1/23/2015,TH000048459,"CHON BURI, TH",8.320996441,26.1,29.97211155,19.47660691,8.663632423
1/24/2015,TH000048459,"CHON BURI, TH",8.320996441,26.4,29.97211155,19.47660691,8.663632423
1/25/2015,TH000048459,"CHON BURI, TH",8.320996441,27.1,29.97211155,19.47660691,100
1/26/2015,TH000048459,"CHON BURI, TH",8.320996441,26.8,24,19.47660691,77
1/27/2015,TH000048459,"CHON BURI, TH",8.320996441,27.2,25,19.47660691,95
1/28/2015,TH000048459,"CHON BURI, TH",8.320996441,27.2,24,19.47660691,8.663632423
1/29/2015,TH000048459,"CHON BURI, TH",8.320996441,27.8,29.97211155,19.47660691,8.663632423
1/30/2015,TH000048459,"CHON BURI, TH",8.320996441,28.6,29.97211155,19.47660691,101
1/31/2015,TH000048459,"CHON BURI, TH",8.320996441,27.7,24,19.47660691,8.663632423
2/1/2015,TH000048459,"CHON BURI, TH",8.320996441,26.4,29.97211155,19.47660691,8.663632423
2/2/2015,TH000048459,"CHON BURI, TH",8.320996441,27,29.97211155,19.47660691,75
2/3/2015,TH000048459,"CHON BURI, TH",8.320996441,28.1,21,19.47660691,8.663632423
2/4/2015,TH000048459,"CHON BURI, TH",8.320996441,28.5,29.97211155,19.47660691,26
2/5/2015,TH000048459,"CHON BURI, TH",8.320996441,27.5,29.97211155,19.47660691,8.663632423
2/6/2015,TH000048459,"CHON BURI, TH",8.320996441,26.7,29.97211155,19.47660691,8.663632423
2/7/2015,TH000048459,"CHON BURI, TH",8.320996441,26.7,29.97211155,19.47660691,8.663632423
2/8/2015,TH000048459,"CHON BURI, TH",8.320996441,27.1,29.97211155,19.47660691,24
2/9/2015,TH000048459,"CHON BURI, TH",8.320996441,26.9,30,19.47660691,8.663632423
2/10/2015,TH000048459,"CHON BURI, TH",8.320996441,26.8,29.97211155,19.47660691,104
2/11/2015,TH000048459,"CHON BURI, TH",8.320996441,27.6,31,19.47660691,48
2/12/2015,TH000048459,"CHON BURI, TH",8.320996441,27.8,26,19.47660691,8.663632423
2/13/2015,TH000048459,"CHON BURI, TH",8.320996441,28.2,29.97211155,19.47660691,8.663632423
2/14/2015,TH000048459,"CHON BURI, TH",0,27.3,29.97211155,19.47660691,8.663632423
2/15/2015,TH000048459,"CHON BURI, TH",0,27.7,18,19.47660691,8.663632423
2/16/2015,TH000048459,"CHON BURI, TH",8.320996441,27.7,29.97211155,19.47660691,8.663632423
2/17/2015,TH000048459,"CHON BURI, TH",8.320996441,28.2,20,19.47660691,8.663632423
2/18/2015,TH000048459,"CHON BURI, TH",8.320996441,28.6,17,19.47660691,8.663632423
2/19/2015,TH000048459,"CHON BURI, TH",3.3,27.7,20,19.47660691,8.663632423
2/20/2015,TH000048459,"CHON BURI, TH",10.4,28.1,29.97211155,19.47660691,8.663632423
2/21/2015,TH000048459,"CHON BURI, TH",8.320996441,28.1,29.97211155,19.47660691,8.663632423
2/22/2015,TH000048459,"CHON BURI, TH",8.320996441,28.1,16,19.47660691,8.663632423
2/23/2015,TH000048459,"CHON BURI, TH",8.320996441,28.2,29.97211155,19.47660691,8.663632423
2/24/2015,TH000048459,"CHON BURI, TH",8.320996441,28.6,29.97211155,19.47660691,8.663632423
2/25/2015,TH000048459,"CHON BURI, TH",8.320996441,29.2,29.97211155,19.47660691,8.663632423
2/26/2015,TH000048459,"CHON BURI, TH",8.320996441,29.2,29.97211155,19.47660691,8.663632423
2/27/2015,TH000048459,"CHON BURI, TH",8.320996441,29.8,17,19.47660691,8.663632423
2/28/2015,TH000048459,"CHON BURI, TH",8.320996441,29.2,29.97211155,19.47660691,8.663632423
3/1/2015,TH000048459,"CHON BURI, TH",8.320996441,29.8,16,19.47660691,8.663632423
3/2/2015,TH000048459,"CHON BURI, TH",0.3,27.8,29.97211155,19.47660691,8.663632423
3/3/2015,TH000048459,"CHON BURI, TH",8.320996441,28.9,18,19.47660691,8.663632423
3/4/2015,TH000048459,"CHON BURI, TH",8.320996441,29.6,29.97211155,19.47660691,8.663632423
3/5/2015,TH000048459,"CHON BURI, TH",8.320996441,29.8,19,19.47660691,8.663632423
3/6/2015,TH000048459,"CHON BURI, TH",8.320996441,29.8,24,19.47660691,8.663632423
3/7/2015,TH000048459,"CHON BURI, TH",8.320996441,29.7,29.97211155,19.47660691,8.663632423
3/8/2015,TH000048459,"CHON BURI, TH",8.320996441,29.4,15,19.47660691,8.663632423
3/9/2015,TH000048459,"CHON BURI, TH",8.320996441,29.5,29.97211155,19.47660691,8.663632423
3/10/2015,TH000048459,"CHON BURI, TH",8.320996441,29.7,29.97211155,19.47660691,8.663632423
3/11/2015,TH000048459,"CHON BURI, TH",8.320996441,29.7,17,19.47660691,8.663632423
3/12/2015,TH000048459,"CHON BURI, TH",8.320996441,29.7,17,19.47660691,8.663632423
3/13/2015,TH000048459,"CHON BURI, TH",8.320996441,29.9,19,19.47660691,8.663632423
3/14/2015,TH000048459,"CHON BURI, TH",8.320996441,29.8,29.97211155,19.47660691,8.663632423
3/15/2015,TH000048459,"CHON BURI, TH",8.320996441,29.7,29.97211155,19.47660691,8.663632423
3/16/2015,TH000048459,"CHON BURI, TH",8.320996441,29.7,29.97211155,19.47660691,8.663632423
3/17/2015,TH000048459,"CHON BURI, TH",8.320996441,29.9,29.97211155,19.47660691,8.663632423
3/18/2015,TH000048459,"CHON BURI, TH",8.320996441,29.8,29.97211155,19.47660691,8.663632423
3/19/2015,TH000048459,"CHON BURI, TH",8.320996441,29.7,29.97211155,19.47660691,8.663632423
3/20/2015,TH000048459,"CHON BURI, TH",8.320996441,30.1,29.97211155,19.47660691,8.663632423
3/21/2015,TH000048459,"CHON BURI, TH",25.7,29.8,29.97211155,19.47660691,8.663632423
3/22/2015,TH000048459,"CHON BURI, TH",24.1,29.2,29.97211155,19.47660691,8.663632423
3/23/2015,TH000048459,"CHON BURI, TH",8.320996441,29.4,29.97211155,19.47660691,8.663632423
3/24/2015,TH000048459,"CHON BURI, TH",27.7,27.3,29.97211155,19.47660691,8.663632423
3/25/2015,TH000048459,"CHON BURI, TH",25.9,27.7,29.97211155,19.47660691,8.663632423
3/26/2015,TH000048459,"CHON BURI, TH",0,28.5,29.97211155,19.47660691,8.663632423
3/27/2015,TH000048459,"CHON BURI, TH",2,29.3,29.97211155,19.47660691,8.663632423
3/28/2015,TH000048459,"CHON BURI, TH",8.320996441,29.1,29.97211155,19.47660691,8.663632423
3/29/2015,TH000048459,"CHON BURI, TH",1,28.3,29.97211155,19.47660691,8.663632423
3/30/2015,TH000048459,"CHON BURI, TH",0.5,29.9,29.97211155,19.47660691,8.663632423
3/31/2015,TH000048459,"CHON BURI, TH",8.320996441,30.7,29.97211155,19.47660691,8.663632423
4/1/2015,TH000048459,"CHON BURI, TH",8.320996441,30.7,29.97211155,19.47660691,8.663632423
4/2/2015,TH000048459,"CHON BURI, TH",8.320996441,31.1,29.97211155,19.47660691,8.663632423
4/3/2015,TH000048459,"CHON BURI, TH",8.320996441,30.9,29.97211155,19.47660691,8.663632423
4/4/2015,TH000048459,"CHON BURI, TH",8.320996441,31,29.97211155,19.47660691,8.663632423
4/5/2015,TH000048459,"CHON BURI, TH",8.320996441,30.6,29.97211155,19.47660691,8.663632423
4/6/2015,TH000048459,"CHON BURI, TH",8.320996441,30.9,29.97211155,19.47660691,8.663632423
4/7/2015,TH000048459,"CHON BURI, TH",8.320996441,31.3,29.97211155,19.47660691,8.663632423
4/8/2015,TH000048459,"CHON BURI, TH",27.9,26.8,29.97211155,19.47660691,8.663632423
4/9/2015,TH000048459,"CHON BURI, TH",27.7,29.9,29.97211155,19.47660691,8.663632423
4/10/2015,TH000048459,"CHON BURI, TH",0,30.4,29.97211155,19.47660691,8.663632423
4/11/2015,TH000048459,"CHON BURI, TH",37.8,30,29.97211155,19.47660691,8.663632423
4/12/2015,TH000048459,"CHON BURI, TH",0.5,29.2,29.97211155,19.47660691,8.663632423
4/13/2015,TH000048459,"CHON BURI, TH",0,29.9,29.97211155,19.47660691,8.663632423
4/14/2015,TH000048459,"CHON BURI, TH",8.320996441,29.5,29.97211155,19.47660691,8.663632423
4/15/2015,TH000048459,"CHON BURI, TH",8.320996441,30.8,29.97211155,19.47660691,8.663632423
4/16/2015,TH000048459,"CHON BURI, TH",8.320996441,30.7,29.97211155,22,6
4/17/2015,TH000048459,"CHON BURI, TH",8.320996441,31,43,19.47660691,8.663632423
4/18/2015,TH000048459,"CHON BURI, TH",8.320996441,30.8,29.97211155,19.47660691,8.663632423
4/19/2015,TH000048459,"CHON BURI, TH",8.320996441,30.9,29.97211155,11,7
4/20/2015,TH000048459,"CHON BURI, TH",8.320996441,31.4,23,14,10
4/21/2015,TH000048459,"CHON BURI, TH",8.320996441,32.8,45,19.47660691,8.663632423
4/22/2015,TH000048459,"CHON BURI, TH",8.320996441,32.4,29.97211155,31,9
4/23/2015,TH000048459,"CHON BURI, TH",0.3,27.9,43,18,27
4/24/2015,TH000048459,"CHON BURI, TH",8.320996441,30.3,38,19.47660691,8.663632423
4/25/2015,TH000048459,"CHON BURI, TH",8.6,27.9,29.97211155,19.47660691,8.663632423
4/26/2015,TH000048459,"CHON BURI, TH",0.5,29.3,29.97211155,30,12
4/27/2015,TH000048459,"CHON BURI, TH",0,30.4,37,16,14
4/28/2015,TH000048459,"CHON BURI, TH",8.320996441,31,39,17,11
4/29/2015,TH000048459,"CHON BURI, TH",8.320996441,31.3,30,18,8
4/30/2015,TH000048459,"CHON BURI, TH",8.320996441,30.9,33,27,5
5/1/2015,TH000048459,"CHON BURI, TH",8.320996441,32.3,32,16,7
5/2/2015,TH000048459,"CHON BURI, TH",8.320996441,31.8,25,19.47660691,8.663632423
5/3/2015,TH000048459,"CHON BURI, TH",8.320996441,31.9,29.97211155,19.47660691,8.663632423
5/4/2015,TH000048459,"CHON BURI, TH",0.5,30.5,29.97211155,19.47660691,8.663632423
5/5/2015,TH000048459,"CHON BURI, TH",8.320996441,30.9,29.97211155,9,3
5/6/2015,TH000048459,"CHON BURI, TH",8.320996441,32.2,21,19.47660691,8.663632423
5/7/2015,TH000048459,"CHON BURI, TH",8.320996441,32,29.97211155,19.47660691,8.663632423
5/8/2015,TH000048459,"CHON BURI, TH",0.5,31.1,29.97211155,24,5
5/9/2015,TH000048459,"CHON BURI, TH",2.3,31.1,25,22,7
5/10/2015,TH000048459,"CHON BURI, TH",3.8,31.1,25,34,5
5/11/2015,TH000048459,"CHON BURI, TH",0.3,31.8,23,10,3
5/12/2015,TH000048459,"CHON BURI, TH",0,32.3,14,25,9
5/13/2015,TH000048459,"CHON BURI, TH",0,29.3,27,27,6
5/14/2015,TH000048459,"CHON BURI, TH",0.5,29.5,24,5,11
5/15/2015,TH000048459,"CHON BURI, TH",8.320996441,31.3,28,19.47660691,8.663632423
5/16/2015,TH000048459,"CHON BURI, TH",8.320996441,31.6,29.97211155,28,3
5/17/2015,TH000048459,"CHON BURI, TH",8.320996441,31.6,17,26,7
5/18/2015,TH000048459,"CHON BURI, TH",8.320996441,32.2,18,25,5
5/19/2015,TH000048459,"CHON BURI, TH",5.1,32.1,18,22,7
5/20/2015,TH000048459,"CHON BURI, TH",0,31.4,19,23,6
5/21/2015,TH000048459,"CHON BURI, TH",0.5,31.1,17,4,8
5/22/2015,TH000048459,"CHON BURI, TH",0,31.4,15,19.47660691,8.663632423
5/23/2015,TH000048459,"CHON BURI, TH",0,31.1,29.97211155,26,4
5/24/2015,TH000048459,"CHON BURI, TH",8.320996441,31.7,21,30,5
5/25/2015,TH000048459,"CHON BURI, TH",8.320996441,31.3,21,33,5
5/26/2015,TH000048459,"CHON BURI, TH",8.320996441,30.8,26,35,4
5/27/2015,TH000048459,"CHON BURI, TH",8.320996441,30.8,19,36,9
5/28/2015,TH000048459,"CHON BURI, TH",8.320996441,31.6,23,21,9
5/29/2015,TH000048459,"CHON BURI, TH",8.320996441,31.9,24,19.47660691,8.663632423
5/30/2015,TH000048459,"CHON BURI, TH",8.320996441,32.2,29.97211155,19.47660691,8.663632423
5/31/2015,TH000048459,"CHON BURI, TH",8.320996441,32.5,29.97211155,30,4
6/1/2015,TH000048459,"CHON BURI, TH",8.320996441,32.8,14,41,7
6/2/2015,TH000048459,"CHON BURI, TH",8.320996441,32,21,20,11
6/3/2015,TH000048459,"CHON BURI, TH",2.3,30.7,25,27,8
6/4/2015,TH000048459,"CHON BURI, TH",8.320996441,31.3,22,23,9
6/5/2015,TH000048459,"CHON BURI, TH",8.320996441,32.2,23,38,7
6/6/2015,TH000048459,"CHON BURI, TH",8.320996441,32.9,22,17,3
6/7/2015,TH000048459,"CHON BURI, TH",8.320996441,33.1,17,19.47660691,8.663632423
6/8/2015,TH000048459,"CHON BURI, TH",0.3,29.1,29.97211155,19.47660691,8.663632423
6/9/2015,TH000048459,"CHON BURI, TH",0.3,30.9,29.97211155,19.47660691,8.663632423
6/10/2015,TH000048459,"CHON BURI, TH",6.1,31.8,29.97211155,19.47660691,8.663632423
6/11/2015,TH000048459,"CHON BURI, TH",0,32.2,29.97211155,19.47660691,8.663632423
6/12/2015,TH000048459,"CHON BURI, TH",0,30.7,29.97211155,19.47660691,8.663632423
6/13/2015,TH000048459,"CHON BURI, TH",2,30.3,29.97211155,19.47660691,8.663632423
6/14/2015,TH000048459,"CHON BURI, TH",0,29.7,29.97211155,19.47660691,8.663632423
6/15/2015,TH000048459,"CHON BURI, TH",0.8,29.8,29.97211155,19.47660691,8.663632423
6/16/2015,TH000048459,"CHON BURI, TH",3.3,28.6,29.97211155,19.47660691,8.663632423
6/17/2015,TH000048459,"CHON BURI, TH",41.7,28.4,29.97211155,16,11
6/18/2015,TH000048459,"CHON BURI, TH",1.8,28.6,22,24,7
6/19/2015,TH000048459,"CHON BURI, TH",0.5,29.4,19,36,5
6/20/2015,TH000048459,"CHON BURI, TH",0.5,30,18,29,3
6/21/2015,TH000048459,"CHON BURI, TH",8.320996441,31.1,13,19,3
6/22/2015,TH000048459,"CHON BURI, TH",13.7,29.9,29,20,5
6/23/2015,TH000048459,"CHON BURI, TH",8.320996441,30,23,23,3
6/24/2015,TH000048459,"CHON BURI, TH",8.320996441,29.8,19,18,3
6/25/2015,TH000048459,"CHON BURI, TH",8.320996441,29.4,15,18,8
6/26/2015,TH000048459,"CHON BURI, TH",24.9,28.9,20,19,6
6/27/2015,TH000048459,"CHON BURI, TH",10.4,28.7,20,20,6
6/28/2015,TH000048459,"CHON BURI, TH",2.5,29.7,24,25,7
6/29/2015,TH000048459,"CHON BURI, TH",0,30.2,21,28,4
6/30/2015,TH000048459,"CHON BURI, TH",8.320996441,30.4,17,21,3
7/1/2015,TH000048459,"CHON BURI, TH",8.320996441,30.9,19,18,2
7/2/2015,TH000048459,"CHON BURI, TH",8.320996441,30.5,18,20,3
7/3/2015,TH000048459,"CHON BURI, TH",8.320996441,31.3,21,24,2
7/4/2015,TH000048459,"CHON BURI, TH",8.320996441,31.8,28,23,3
7/5/2015,TH000048459,"CHON BURI, TH",8.320996441,30.6,21,18,4
7/6/2015,TH000048459,"CHON BURI, TH",8.320996441,30.2,29,21,5
7/7/2015,TH000048459,"CHON BURI, TH",8.320996441,31.2,38,21,5
7/8/2015,TH000048459,"CHON BURI, TH",8.320996441,30.7,47,20,4
7/9/2015,TH000048459,"CHON BURI, TH",0,30.3,47,22,6
7/10/2015,TH000048459,"CHON BURI, TH",0,30.7,45,21,4
7/11/2015,TH000048459,"CHON BURI, TH",8.320996441,31.1,37,24,5
7/12/2015,TH000048459,"CHON BURI, TH",0.5,30.6,16,19,7
7/13/2015,TH000048459,"CHON BURI, TH",8.320996441,31.2,30,18,7
7/14/2015,TH000048459,"CHON BURI, TH",8.320996441,30.7,27,19,4
7/15/2015,TH000048459,"CHON BURI, TH",1.3,30.7,19,19,4
7/16/2015,TH000048459,"CHON BURI, TH",8.9,29.9,18,16,7
7/17/2015,TH000048459,"CHON BURI, TH",3.3,29.6,24,17,6
7/18/2015,TH000048459,"CHON BURI, TH",12.2,29.7,20,15,5
7/19/2015,TH000048459,"CHON BURI, TH",2.8,28.8,18,15,6
7/20/2015,TH000048459,"CHON BURI, TH",23.6,28.1,21,21,6
7/21/2015,TH000048459,"CHON BURI, TH",1.5,29.1,19,26,8
7/22/2015,TH000048459,"CHON BURI, TH",0,29.6,20,22,7
7/23/2015,TH000048459,"CHON BURI, TH",8.320996441,30.1,19,27,8
7/24/2015,TH000048459,"CHON BURI, TH",8.320996441,30.8,22,22,7
7/25/2015,TH000048459,"CHON BURI, TH",8.320996441,30.8,26,16,5
7/26/2015,TH000048459,"CHON BURI, TH",8.320996441,30.6,27,17,8
7/27/2015,TH000048459,"CHON BURI, TH",8.320996441,28.1,36,18,7
7/28/2015,TH000048459,"CHON BURI, TH",0,28.3,25,16,11
7/29/2015,TH000048459,"CHON BURI, TH",1.3,28.2,25,23,10
7/30/2015,TH000048459,"CHON BURI, TH",27.7,26.6,28,23,8
7/31/2015,TH000048459,"CHON BURI, TH",3.3,27.3,18,20,7
8/1/2015,TH000048459,"CHON BURI, TH",1.3,27.9,19,18,6
8/2/2015,TH000048459,"CHON BURI, TH",23.4,27.7,15,16,9
8/3/2015,TH000048459,"CHON BURI, TH",0.5,27.6,22,19,4
8/4/2015,TH000048459,"CHON BURI, TH",0,28.8,13,21,5
8/5/2015,TH000048459,"CHON BURI, TH",8.320996441,29.3,14,23,6
8/6/2015,TH000048459,"CHON BURI, TH",8.320996441,29.6,16,23,6
8/7/2015,TH000048459,"CHON BURI, TH",8.320996441,29.8,18,26,3
8/8/2015,TH000048459,"CHON BURI, TH",0,29.9,12,22,2
8/9/2015,TH000048459,"CHON BURI, TH",0,30.2,15,19,5
8/10/2015,TH000048459,"CHON BURI, TH",8.320996441,30.4,19,30,9
8/11/2015,TH000048459,"CHON BURI, TH",8.320996441,29.6,26,25,7
8/12/2015,TH000048459,"CHON BURI, TH",32.3,29.7,23,18,8
8/13/2015,TH000048459,"CHON BURI, TH",7.1,28.3,22,23,9
8/14/2015,TH000048459,"CHON BURI, TH",0,30.4,16,16,9
8/15/2015,TH000048459,"CHON BURI, TH",3.3,29.9,20,20,8
8/16/2015,TH000048459,"CHON BURI, TH",19.6,30.4,23,28,7
8/17/2015,TH000048459,"CHON BURI, TH",27.4,30.3,23,32,8
8/18/2015,TH000048459,"CHON BURI, TH",2.8,32,24,37,4
8/19/2015,TH000048459,"CHON BURI, TH",5.6,31.3,23,53,4
8/20/2015,TH000048459,"CHON BURI, TH",8.320996441,30.6,15,17,4
8/21/2015,TH000048459,"CHON BURI, TH",8.320996441,30.5,12,19,1
8/22/2015,TH000048459,"CHON BURI, TH",8.320996441,30.3,7,21,2
8/23/2015,TH000048459,"CHON BURI, TH",8.320996441,30.6,10,23,4
8/24/2015,TH000048459,"CHON BURI, TH",8.320996441,31.2,12,16,3
8/25/2015,TH000048459,"CHON BURI, TH",8.320996441,30.8,17,19,4
8/26/2015,TH000048459,"CHON BURI, TH",0.5,29.7,24,14,7
8/27/2015,TH000048459,"CHON BURI, TH",1,28.9,17,16,10
8/28/2015,TH000048459,"CHON BURI, TH",6.6,29,16,15,9
8/29/2015,TH000048459,"CHON BURI, TH",1.5,30.1,20,17,5
8/30/2015,TH000048459,"CHON BURI, TH",0,30.8,18,17,5
8/31/2015,TH000048459,"CHON BURI, TH",0,29.6,16,15,7
9/1/2015,TH000048459,"CHON BURI, TH",23.1,28.7,17,14,6
9/2/2015,TH000048459,"CHON BURI, TH",0.3,29.7,12,29,9
9/3/2015,TH000048459,"CHON BURI, TH",2,28.8,24,26,12
9/4/2015,TH000048459,"CHON BURI, TH",0,29.3,24,18,10
9/5/2015,TH000048459,"CHON BURI, TH",8.320996441,29.3,20,24,6
9/6/2015,TH000048459,"CHON BURI, TH",8.320996441,30.3,15,31,8
9/7/2015,TH000048459,"CHON BURI, TH",1.5,31.5,14,30,4
9/8/2015,TH000048459,"CHON BURI, TH",8.320996441,31.2,15,33,4
9/9/2015,TH000048459,"CHON BURI, TH",0.8,30.7,13,21,5
9/10/2015,TH000048459,"CHON BURI, TH",33.5,26.9,18,15,12
9/11/2015,TH000048459,"CHON BURI, TH",17,27.2,17,23,9
9/12/2015,TH000048459,"CHON BURI, TH",10.4,29.2,19,40,6
9/13/2015,TH000048459,"CHON BURI, TH",25.7,29.1,19,51,7
9/14/2015,TH000048459,"CHON BURI, TH",8.1,28.2,17,19,10
9/15/2015,TH000048459,"CHON BURI, TH",26.4,27.1,17,32,11
9/16/2015,TH000048459,"CHON BURI, TH",68.1,27.2,13,16,14
9/17/2015,TH000048459,"CHON BURI, TH",46,26.8,14,23,9
9/18/2015,TH000048459,"CHON BURI, TH",25.9,27.8,21,46,11
9/19/2015,TH000048459,"CHON BURI, TH",9.4,29.1,27,85,17
9/20/2015,TH000048459,"CHON BURI, TH",0,30.6,63,44,12
9/21/2015,TH000048459,"CHON BURI, TH",8.320996441,31.8,59,19,14
9/22/2015,TH000048459,"CHON BURI, TH",0.5,28.7,49,14,12
9/23/2015,TH000048459,"CHON BURI, TH",16,27.3,29,16,9
9/24/2015,TH000048459,"CHON BURI, TH",15.5,29.2,14,19,6
9/25/2015,TH000048459,"CHON BURI, TH",0,29.4,15,21,7
9/26/2015,TH000048459,"CHON BURI, TH",8.320996441,30.2,18,54,9
9/27/2015,TH000048459,"CHON BURI, TH",8.320996441,30.7,27,24,11
9/28/2015,TH000048459,"CHON BURI, TH",1,28.1,24,59,15
9/29/2015,TH000048459,"CHON BURI, TH",11.9,28.9,23,35,14
9/30/2015,TH000048459,"CHON BURI, TH",0.3,28.8,30,21,18
10/1/2015,TH000048459,"CHON BURI, TH",0.5,28.7,36,46,17
10/2/2015,TH000048459,"CHON BURI, TH",13,28.3,39,19,16
10/3/2015,TH000048459,"CHON BURI, TH",42.9,26.3,23,15,9
10/4/2015,TH000048459,"CHON BURI, TH",14.5,26.7,18,13,9
