DATE,STATION,NAME,rain,temp
10/25/2015,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,15.5
10/26/2015,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,15.8
10/27/2015,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,15.8
10/28/2015,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,17.3
10/29/2015,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,17.5
10/30/2015,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,17.7
10/31/2015,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,17.7
11/1/2015,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,16.6
11/2/2015,COM00080112,"JOSE MARIA CORDOVA, CO",35.1,15.3
11/3/2015,COM00080112,"JOSE MARIA CORDOVA, CO",0,15.7
11/4/2015,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,16.7
11/5/2015,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,15.7
11/6/2015,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,16.4
11/7/2015,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,16.5
11/8/2015,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,17.1
11/9/2015,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,17.4
11/10/2015,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,17.8
11/11/2015,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,17.6
11/12/2015,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,17.7
11/13/2015,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,18.2
11/14/2015,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,18.8
11/15/2015,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,17.8
11/16/2015,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,16.7
11/17/2015,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,15.9
11/18/2015,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,16.2
11/19/2015,COM00080112,"JOSE MARIA CORDOVA, CO",3,15.6
11/20/2015,COM00080112,"JOSE MARIA CORDOVA, CO",0,16.6
11/21/2015,COM00080112,"JOSE MARIA CORDOVA, CO",0,16.9
11/22/2015,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,17.6
11/23/2015,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,17.5
11/24/2015,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,17.2
11/25/2015,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,17.6
11/26/2015,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,18.3
11/27/2015,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,17.5
11/28/2015,COM00080112,"JOSE MARIA CORDOVA, CO",0,16.9
11/29/2015,COM00080112,"JOSE MARIA CORDOVA, CO",2,16.6
11/30/2015,COM00080112,"JOSE MARIA CORDOVA, CO",0,17.8
12/1/2015,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,17.6
12/2/2015,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,18.4
12/3/2015,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,16.3
12/4/2015,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,17.1
12/5/2015,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,17.6
12/6/2015,COM00080112,"JOSE MARIA CORDOVA, CO",0,17.9
12/7/2015,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,16.8
12/8/2015,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,17.7
12/9/2015,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,16.3
12/10/2015,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,17.2
12/11/2015,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,17.4
12/12/2015,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,15.9
12/13/2015,COM00080112,"JOSE MARIA CORDOVA, CO",0,16.9
12/14/2015,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,17.4
12/15/2015,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,16.8
12/16/2015,COM00080112,"JOSE MARIA CORDOVA, CO",0,17.6
12/17/2015,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,17.6
12/18/2015,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,17
12/19/2015,COM00080112,"JOSE MARIA CORDOVA, CO",2,18.1
12/20/2015,COM00080112,"JOSE MARIA CORDOVA, CO",0,18.3
12/21/2015,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,17.7
12/22/2015,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,17.1
12/23/2015,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,17.1
12/24/2015,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,18.2
12/25/2015,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,17.4
12/26/2015,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,17.1
12/27/2015,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,17.1
12/28/2015,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,18.3
12/29/2015,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,18.1
12/30/2015,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,19
12/31/2015,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,18.3
1/1/2016,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,18.2
1/2/2016,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,17.4
1/3/2016,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,16.7
1/4/2016,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,17.3
1/5/2016,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,16.9
1/6/2016,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,17.4
1/7/2016,COM00080112,"JOSE MARIA CORDOVA, CO",7.1,17.9
1/8/2016,COM00080112,"JOSE MARIA CORDOVA, CO",0,18.4
1/9/2016,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,17.9
1/10/2016,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,17.2
1/11/2016,COM00080112,"JOSE MARIA CORDOVA, CO",0,16.3
1/12/2016,COM00080112,"JOSE MARIA CORDOVA, CO",0,15.4
1/13/2016,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,17.1
1/14/2016,COM00080112,"JOSE MARIA CORDOVA, CO",0,17.7
1/15/2016,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,18.3
1/16/2016,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,18.1
1/17/2016,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,18.1
1/18/2016,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,16.4
1/19/2016,COM00080112,"JOSE MARIA CORDOVA, CO",0,16.7
1/20/2016,COM00080112,"JOSE MARIA CORDOVA, CO",0,17
1/21/2016,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,17.7
1/22/2016,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,18.1
1/23/2016,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,17.8
1/24/2016,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,17.5
1/25/2016,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,17.7
1/26/2016,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,18.2
1/27/2016,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,18.5
1/28/2016,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,18.4
1/29/2016,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,18.1
1/30/2016,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,17.4
1/31/2016,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,16.8
2/1/2016,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,17.8
2/2/2016,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,18
2/3/2016,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,17.3
2/4/2016,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,17.4
2/5/2016,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,17.3
2/6/2016,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,17.5
2/7/2016,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,17.9
2/8/2016,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,17.6
2/9/2016,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,17.1
2/10/2016,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,18
2/11/2016,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,17.6
2/12/2016,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,16.8
2/13/2016,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,18.2
2/14/2016,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,18.3
2/15/2016,COM00080112,"JOSE MARIA CORDOVA, CO",0,18.4
2/16/2016,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,19.1
2/17/2016,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,18.1
2/18/2016,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,17.7
2/19/2016,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,18.6
2/20/2016,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,18.5
2/21/2016,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,16.6
2/22/2016,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,17
2/23/2016,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,18.7
2/24/2016,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,19
2/25/2016,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,18.2
2/26/2016,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,17.1
2/27/2016,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,18.1
2/28/2016,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,18.8
2/29/2016,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,19.1
3/1/2016,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,19.1
3/2/2016,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,18.6
3/3/2016,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,18.3
3/4/2016,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,19.2
3/5/2016,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,18.8
3/6/2016,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,17.9
3/7/2016,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,17.4
3/8/2016,COM00080112,"JOSE MARIA CORDOVA, CO",0,17.8
3/9/2016,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,18.9
3/10/2016,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,18.4
3/11/2016,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,18.4
3/12/2016,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,17.9
3/13/2016,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,18.2
3/14/2016,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,17.3
3/15/2016,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,18.2
3/16/2016,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,19.4
3/17/2016,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,18.2
3/18/2016,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,18.1
3/19/2016,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,19.3
3/20/2016,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,18.3
3/21/2016,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,17.6
3/22/2016,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,18.6
3/23/2016,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,20.8
3/24/2016,COM00080112,"JOSE MARIA CORDOVA, CO",50.3,18.7
3/25/2016,COM00080112,"JOSE MARIA CORDOVA, CO",0,19.1
3/26/2016,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,19.7
3/27/2016,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,19.4
3/28/2016,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,18.3
3/29/2016,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,18.3
3/30/2016,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,17.3
3/31/2016,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,17.2
4/1/2016,COM00080112,"JOSE MARIA CORDOVA, CO",0,18.2
4/2/2016,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,17.2
4/3/2016,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,17.1
4/4/2016,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,17.6
4/5/2016,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,18.3
4/6/2016,COM00080112,"JOSE MARIA CORDOVA, CO",0,17.8
4/7/2016,COM00080112,"JOSE MARIA CORDOVA, CO",0,18.2
4/8/2016,COM00080112,"JOSE MARIA CORDOVA, CO",5.1,19.3
4/9/2016,COM00080112,"JOSE MARIA CORDOVA, CO",0,17.6
4/10/2016,COM00080112,"JOSE MARIA CORDOVA, CO",6.1,18.2
4/11/2016,COM00080112,"JOSE MARIA CORDOVA, CO",20.1,16.8
4/12/2016,COM00080112,"JOSE MARIA CORDOVA, CO",0,16.3
4/13/2016,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,15.7
4/14/2016,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,16.7
4/15/2016,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,18.6
4/16/2016,COM00080112,"JOSE MARIA CORDOVA, CO",0,18.7
4/17/2016,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,18.1
4/18/2016,COM00080112,"JOSE MARIA CORDOVA, CO",3,18.8
4/19/2016,COM00080112,"JOSE MARIA CORDOVA, CO",0,18.4
4/20/2016,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,18.6
4/21/2016,COM00080112,"JOSE MARIA CORDOVA, CO",2,19.7
4/22/2016,COM00080112,"JOSE MARIA CORDOVA, CO",0,18.8
4/23/2016,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,17.9
4/24/2016,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,17.6
4/25/2016,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,17.2
4/26/2016,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,18.1
4/27/2016,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,16.3
4/28/2016,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,17.4
4/29/2016,COM00080112,"JOSE MARIA CORDOVA, CO",37.1,17.2
4/30/2016,COM00080112,"JOSE MARIA CORDOVA, CO",0,17.4
5/1/2016,COM00080112,"JOSE MARIA CORDOVA, CO",3,17.1
5/2/2016,COM00080112,"JOSE MARIA CORDOVA, CO",7.9,15.9
5/3/2016,COM00080112,"JOSE MARIA CORDOVA, CO",0,17.7
5/4/2016,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,16.3
5/5/2016,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,16.8
5/6/2016,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,17.2
5/7/2016,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,17.1
5/8/2016,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,17
5/9/2016,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,17.6
5/10/2016,COM00080112,"JOSE MARIA CORDOVA, CO",21.1,15.7
5/11/2016,COM00080112,"JOSE MARIA CORDOVA, CO",0,16.3
5/12/2016,COM00080112,"JOSE MARIA CORDOVA, CO",0,18.3
5/13/2016,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,18.6
5/14/2016,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,17
5/15/2016,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,18.6
5/16/2016,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,18.1
5/17/2016,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,19.1
5/18/2016,COM00080112,"JOSE MARIA CORDOVA, CO",5.1,17.2
5/19/2016,COM00080112,"JOSE MARIA CORDOVA, CO",0,18.4
5/20/2016,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,18.4
5/21/2016,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,19.7
5/22/2016,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,19.2
5/23/2016,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,18.9
5/24/2016,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,18.8
5/25/2016,COM00080112,"JOSE MARIA CORDOVA, CO",4.1,18.8
5/26/2016,COM00080112,"JOSE MARIA CORDOVA, CO",0,17
5/27/2016,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,16.3
5/28/2016,COM00080112,"JOSE MARIA CORDOVA, CO",9.9,17.7
5/29/2016,COM00080112,"JOSE MARIA CORDOVA, CO",0,17.6
5/30/2016,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,17.8
5/31/2016,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,16.4
6/1/2016,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,17.1
6/2/2016,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,17.8
6/3/2016,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,17.4
6/4/2016,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,17.8
6/5/2016,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,17.4
6/6/2016,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,17.1
6/7/2016,COM00080112,"JOSE MARIA CORDOVA, CO",11.9,16.8
6/8/2016,COM00080112,"JOSE MARIA CORDOVA, CO",0,17.1
6/9/2016,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,17.6
6/10/2016,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,17.2
6/11/2016,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,17.6
6/12/2016,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,17.7
6/13/2016,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,17.9
6/14/2016,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,17.1
6/15/2016,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,17.3
6/16/2016,COM00080112,"JOSE MARIA CORDOVA, CO",0.5,16.3
6/17/2016,COM00080112,"JOSE MARIA CORDOVA, CO",0,17.4
6/18/2016,COM00080112,"JOSE MARIA CORDOVA, CO",0,18.2
6/19/2016,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,17.4
6/20/2016,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,16.9
6/21/2016,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,17.4
6/22/2016,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,17.6
6/23/2016,COM00080112,"JOSE MARIA CORDOVA, CO",6.1,18
6/24/2016,COM00080112,"JOSE MARIA CORDOVA, CO",0,17.5
6/25/2016,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,17.7
6/26/2016,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,17.4
6/27/2016,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,17.5
6/28/2016,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,17.1
6/29/2016,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,16.9
6/30/2016,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,17.6
7/1/2016,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,17.8
7/2/2016,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,17.4
7/3/2016,COM00080112,"JOSE MARIA CORDOVA, CO",3,17.3
7/4/2016,COM00080112,"JOSE MARIA CORDOVA, CO",0,18
7/5/2016,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,17.3
7/6/2016,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,16.9
7/7/2016,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,17.8
7/8/2016,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,18.2
7/9/2016,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,16.9
7/10/2016,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,18
7/11/2016,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,17.7
7/12/2016,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,16.3
7/13/2016,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,16.3
7/14/2016,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,16.8
7/15/2016,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,16.3
7/16/2016,COM00080112,"JOSE MARIA CORDOVA, CO",9.9,16.3
7/17/2016,COM00080112,"JOSE MARIA CORDOVA, CO",0,17.2
7/18/2016,COM00080112,"JOSE MARIA CORDOVA, CO",6.1,16.9
7/19/2016,COM00080112,"JOSE MARIA CORDOVA, CO",0,17.2
7/20/2016,COM00080112,"JOSE MARIA CORDOVA, CO",5.1,16.7
7/21/2016,COM00080112,"JOSE MARIA CORDOVA, CO",0,17.1
7/22/2016,COM00080112,"JOSE MARIA CORDOVA, CO",1,17.7
7/23/2016,COM00080112,"JOSE MARIA CORDOVA, CO",0,17.7
7/24/2016,COM00080112,"JOSE MARIA CORDOVA, CO",2,16.7
7/25/2016,COM00080112,"JOSE MARIA CORDOVA, CO",0,17.3
7/26/2016,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,17.8
7/27/2016,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,17.7
7/28/2016,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,17.1
7/29/2016,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,17.5
7/30/2016,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,17.3
7/31/2016,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,17.3
8/1/2016,COM00080112,"JOSE MARIA CORDOVA, CO",0.5,18.6
8/2/2016,COM00080112,"JOSE MARIA CORDOVA, CO",0,18.4
8/3/2016,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,17.6
8/4/2016,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,17.3
8/5/2016,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,18.6
8/6/2016,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,18.3
8/7/2016,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,18
8/8/2016,COM00080112,"JOSE MARIA CORDOVA, CO",7.9,18.3
8/9/2016,COM00080112,"JOSE MARIA CORDOVA, CO",0,17.7
8/10/2016,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,17.8
8/11/2016,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,17.6
8/12/2016,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,17.7
8/13/2016,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,17.3
8/14/2016,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,18.6
8/15/2016,COM00080112,"JOSE MARIA CORDOVA, CO",2,17
8/16/2016,COM00080112,"JOSE MARIA CORDOVA, CO",7.1,18.2
8/17/2016,COM00080112,"JOSE MARIA CORDOVA, CO",0,18.2
8/18/2016,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,18.2
8/19/2016,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,15.9
8/20/2016,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,17.4
8/21/2016,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,17.8
8/22/2016,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,16.7
8/23/2016,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,16.9
8/24/2016,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,18.1
8/25/2016,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,17.8
8/26/2016,COM00080112,"JOSE MARIA CORDOVA, CO",3,17.5
8/27/2016,COM00080112,"JOSE MARIA CORDOVA, CO",36.1,17
8/28/2016,COM00080112,"JOSE MARIA CORDOVA, CO",0,17.2
8/29/2016,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,16.8
8/30/2016,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,17.5
8/31/2016,COM00080112,"JOSE MARIA CORDOVA, CO",0,17.3
9/1/2016,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,16.1
9/2/2016,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,16.5
9/3/2016,COM00080112,"JOSE MARIA CORDOVA, CO",1,17.6
9/4/2016,COM00080112,"JOSE MARIA CORDOVA, CO",3,18.1
9/5/2016,COM00080112,"JOSE MARIA CORDOVA, CO",0,16.9
9/6/2016,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,17.5
9/7/2016,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,16.1
9/8/2016,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,17.3
9/9/2016,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,17.6
9/10/2016,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,17.3
9/11/2016,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,16.8
9/12/2016,COM00080112,"JOSE MARIA CORDOVA, CO",16,16.2
9/13/2016,COM00080112,"JOSE MARIA CORDOVA, CO",0,16.8
9/14/2016,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,16.8
9/15/2016,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,17.3
9/16/2016,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,17.8
9/17/2016,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,18.1
9/18/2016,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,17.5
9/19/2016,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,17.4
9/20/2016,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,17.2
9/21/2016,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,17.1
9/22/2016,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,16.8
9/23/2016,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,16.9
9/24/2016,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,17
9/25/2016,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,17.1
9/26/2016,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,17
9/27/2016,COM00080112,"JOSE MARIA CORDOVA, CO",5.799610642,17.3
9/28/2016,COM00080112,"JOSE MARIA CORDOVA, CO",17,17.4
9/29/2016,COM00080112,"JOSE MARIA CORDOVA, CO",7.1,17.3
