DATE,STATION,NAME,rain,temp
2/3/2017,MXM00076680,"MEXICO CITY, MX",1.865611258,16.5
2/4/2017,MXM00076680,"MEXICO CITY, MX",0,15.2
2/5/2017,MXM00076680,"MEXICO CITY, MX",0,17.9
2/6/2017,MXM00076680,"MEXICO CITY, MX",0,16.4
2/7/2017,MXM00076680,"MEXICO CITY, MX",0,16.7
2/8/2017,MXM00076680,"MEXICO CITY, MX",0,18.8
2/9/2017,MXM00076680,"MEXICO CITY, MX",0,17.8
2/10/2017,MXM00076680,"MEXICO CITY, MX",0,15.1
2/11/2017,MXM00076680,"MEXICO CITY, MX",0,17.7
2/12/2017,MXM00076680,"MEXICO CITY, MX",0,16.7
2/13/2017,MXM00076680,"MEXICO CITY, MX",0,17.8
2/14/2017,MXM00076680,"MEXICO CITY, MX",0,17.2
2/15/2017,MXM00076680,"MEXICO CITY, MX",0,16.9
2/16/2017,MXM00076680,"MEXICO CITY, MX",0,16.3
2/17/2017,MXM00076680,"MEXICO CITY, MX",0,15.6
2/18/2017,MXM00076680,"MEXICO CITY, MX",0,15
2/19/2017,MXM00076680,"MEXICO CITY, MX",0,16.6
2/20/2017,MXM00076680,"MEXICO CITY, MX",0,17.7
2/21/2017,MXM00076680,"MEXICO CITY, MX",0,15.7
2/22/2017,MXM00076680,"MEXICO CITY, MX",0,16.7
2/23/2017,MXM00076680,"MEXICO CITY, MX",0,17.4
2/24/2017,MXM00076680,"MEXICO CITY, MX",0,16.8
2/25/2017,MXM00076680,"MEXICO CITY, MX",0,18.3
2/26/2017,MXM00076680,"MEXICO CITY, MX",0,21.2
2/27/2017,MXM00076680,"MEXICO CITY, MX",0,19.3
2/28/2017,MXM00076680,"MEXICO CITY, MX",0,23.5
3/1/2017,MXM00076680,"MEXICO CITY, MX",0,19.9
3/2/2017,MXM00076680,"MEXICO CITY, MX",0,20.2
3/3/2017,MXM00076680,"MEXICO CITY, MX",0,20.2
3/4/2017,MXM00076680,"MEXICO CITY, MX",0,15.2
3/5/2017,MXM00076680,"MEXICO CITY, MX",0,14.7
3/6/2017,MXM00076680,"MEXICO CITY, MX",0,16.9
3/7/2017,MXM00076680,"MEXICO CITY, MX",0,18.5
3/8/2017,MXM00076680,"MEXICO CITY, MX",0,16.5
3/9/2017,MXM00076680,"MEXICO CITY, MX",0,15.8
3/10/2017,MXM00076680,"MEXICO CITY, MX",0,13.9
3/11/2017,MXM00076680,"MEXICO CITY, MX",0,16.5
3/12/2017,MXM00076680,"MEXICO CITY, MX",0,17.2
3/13/2017,MXM00076680,"MEXICO CITY, MX",0.5,14.4
3/14/2017,MXM00076680,"MEXICO CITY, MX",0.3,14.6
3/15/2017,MXM00076680,"MEXICO CITY, MX",0,14.3
3/16/2017,MXM00076680,"MEXICO CITY, MX",4.1,13.1
3/17/2017,MXM00076680,"MEXICO CITY, MX",2.8,15.1
3/18/2017,MXM00076680,"MEXICO CITY, MX",0,14
3/19/2017,MXM00076680,"MEXICO CITY, MX",0,15.7
3/20/2017,MXM00076680,"MEXICO CITY, MX",0,17.2
3/21/2017,MXM00076680,"MEXICO CITY, MX",0,17.6
3/22/2017,MXM00076680,"MEXICO CITY, MX",0,18.2
3/23/2017,MXM00076680,"MEXICO CITY, MX",0,17.9
3/24/2017,MXM00076680,"MEXICO CITY, MX",0,20.1
3/25/2017,MXM00076680,"MEXICO CITY, MX",0,18.8
3/26/2017,MXM00076680,"MEXICO CITY, MX",2.5,15.9
3/27/2017,NA,NA,1.865611258,17.66953286
3/28/2017,MXM00076680,"MEXICO CITY, MX",0,19.3
3/29/2017,MXM00076680,"MEXICO CITY, MX",0,19.8
3/30/2017,MXM00076680,"MEXICO CITY, MX",0,20.4
3/31/2017,MXM00076680,"MEXICO CITY, MX",0,20.2
4/1/2017,MXM00076680,"MEXICO CITY, MX",0,18.4
4/2/2017,MXM00076680,"MEXICO CITY, MX",0,20.8
4/3/2017,MXM00076680,"MEXICO CITY, MX",0,20
4/4/2017,MXM00076680,"MEXICO CITY, MX",0,20.9
4/5/2017,MXM00076680,"MEXICO CITY, MX",0,20.4
4/6/2017,MXM00076680,"MEXICO CITY, MX",0,19.6
4/7/2017,MXM00076680,"MEXICO CITY, MX",1.865611258,20.8
4/8/2017,MXM00076680,"MEXICO CITY, MX",0,20.9
4/9/2017,MXM00076680,"MEXICO CITY, MX",0,20.6
4/10/2017,MXM00076680,"MEXICO CITY, MX",0,20.3
4/11/2017,MXM00076680,"MEXICO CITY, MX",0,22.2
4/12/2017,MXM00076680,"MEXICO CITY, MX",0.3,16.6
4/13/2017,MXM00076680,"MEXICO CITY, MX",2,18.2
4/14/2017,MXM00076680,"MEXICO CITY, MX",1,16.2
4/15/2017,MXM00076680,"MEXICO CITY, MX",0,18.3
4/16/2017,MXM00076680,"MEXICO CITY, MX",0,19.1
4/17/2017,MXM00076680,"MEXICO CITY, MX",1.8,16
4/18/2017,MXM00076680,"MEXICO CITY, MX",0.5,15.1
4/19/2017,MXM00076680,"MEXICO CITY, MX",3.3,13.6
4/20/2017,MXM00076680,"MEXICO CITY, MX",0,17.2
4/21/2017,MXM00076680,"MEXICO CITY, MX",0,17.2
4/22/2017,MXM00076680,"MEXICO CITY, MX",0,20.7
4/23/2017,MXM00076680,"MEXICO CITY, MX",0,18.6
4/24/2017,MXM00076680,"MEXICO CITY, MX",0,18.5
4/25/2017,MXM00076680,"MEXICO CITY, MX",0,19.9
4/26/2017,MXM00076680,"MEXICO CITY, MX",0,22.3
4/27/2017,NA,NA,1.865611258,17.66953286
4/28/2017,MXM00076680,"MEXICO CITY, MX",0,21.6
4/29/2017,MXM00076680,"MEXICO CITY, MX",0,22.4
4/30/2017,MXM00076680,"MEXICO CITY, MX",0,22.6
5/1/2017,MXM00076680,"MEXICO CITY, MX",0,23
5/2/2017,MXM00076680,"MEXICO CITY, MX",0,23.1
5/3/2017,MXM00076680,"MEXICO CITY, MX",0,20.6
5/4/2017,MXM00076680,"MEXICO CITY, MX",0,20
5/5/2017,MXM00076680,"MEXICO CITY, MX",11.2,16.6
5/6/2017,MXM00076680,"MEXICO CITY, MX",0,18.6
5/7/2017,NA,NA,1.865611258,17.66953286
5/8/2017,MXM00076680,"MEXICO CITY, MX",0,18.9
5/9/2017,MXM00076680,"MEXICO CITY, MX",4.1,18.3
5/10/2017,MXM00076680,"MEXICO CITY, MX",0,20.4
5/11/2017,MXM00076680,"MEXICO CITY, MX",6.1,20.3
5/12/2017,MXM00076680,"MEXICO CITY, MX",0,18.9
5/13/2017,MXM00076680,"MEXICO CITY, MX",0.3,18.9
5/14/2017,MXM00076680,"MEXICO CITY, MX",0.8,18.3
5/15/2017,MXM00076680,"MEXICO CITY, MX",0,21.8
5/16/2017,MXM00076680,"MEXICO CITY, MX",0,21.9
5/17/2017,MXM00076680,"MEXICO CITY, MX",0,22.9
5/18/2017,MXM00076680,"MEXICO CITY, MX",0,23.6
5/19/2017,MXM00076680,"MEXICO CITY, MX",0,23.5
5/20/2017,MXM00076680,"MEXICO CITY, MX",0,24
5/21/2017,MXM00076680,"MEXICO CITY, MX",0,22.1
5/22/2017,MXM00076680,"MEXICO CITY, MX",4.3,22.2
5/23/2017,MXM00076680,"MEXICO CITY, MX",36.1,22.7
5/24/2017,MXM00076680,"MEXICO CITY, MX",0,23.8
5/25/2017,MXM00076680,"MEXICO CITY, MX",1.865611258,20.6
5/26/2017,MXM00076680,"MEXICO CITY, MX",7.6,19.4
5/27/2017,MXM00076680,"MEXICO CITY, MX",0,23.1
5/28/2017,MXM00076680,"MEXICO CITY, MX",0,23.8
5/29/2017,MXM00076680,"MEXICO CITY, MX",0,22.7
5/30/2017,MXM00076680,"MEXICO CITY, MX",0,18.7
5/31/2017,MXM00076680,"MEXICO CITY, MX",0,18.7
6/1/2017,MXM00076680,"MEXICO CITY, MX",0,18.3
6/2/2017,MXM00076680,"MEXICO CITY, MX",1.8,18.2
6/3/2017,MXM00076680,"MEXICO CITY, MX",1.8,20.2
6/4/2017,MXM00076680,"MEXICO CITY, MX",0,21.4
6/5/2017,MXM00076680,"MEXICO CITY, MX",0,21.8
6/6/2017,MXM00076680,"MEXICO CITY, MX",0,21.2
6/7/2017,MXM00076680,"MEXICO CITY, MX",6.1,19.3
6/8/2017,MXM00076680,"MEXICO CITY, MX",1.865611258,18.9
6/9/2017,MXM00076680,"MEXICO CITY, MX",5.6,20.7
6/10/2017,MXM00076680,"MEXICO CITY, MX",0,19.8
6/11/2017,MXM00076680,"MEXICO CITY, MX",27.2,19.1
6/12/2017,MXM00076680,"MEXICO CITY, MX",10.9,19.6
6/13/2017,MXM00076680,"MEXICO CITY, MX",1.865611258,23.1
6/14/2017,MXM00076680,"MEXICO CITY, MX",1.865611258,18.1
6/15/2017,MXM00076680,"MEXICO CITY, MX",26.4,18.6
6/16/2017,MXM00076680,"MEXICO CITY, MX",0,19.4
6/17/2017,MXM00076680,"MEXICO CITY, MX",0,20.8
6/18/2017,MXM00076680,"MEXICO CITY, MX",0,19.5
6/19/2017,MXM00076680,"MEXICO CITY, MX",0,19.1
6/20/2017,MXM00076680,"MEXICO CITY, MX",0,18.8
6/21/2017,MXM00076680,"MEXICO CITY, MX",0,18.3
6/22/2017,MXM00076680,"MEXICO CITY, MX",0,19.8
6/23/2017,MXM00076680,"MEXICO CITY, MX",0,21.5
6/24/2017,MXM00076680,"MEXICO CITY, MX",0,22.1
6/25/2017,MXM00076680,"MEXICO CITY, MX",0,17.6
6/26/2017,MXM00076680,"MEXICO CITY, MX",17,18.2
6/27/2017,MXM00076680,"MEXICO CITY, MX",0,17.9
6/28/2017,MXM00076680,"MEXICO CITY, MX",1.865611258,18
6/29/2017,MXM00076680,"MEXICO CITY, MX",18.8,16.8
6/30/2017,MXM00076680,"MEXICO CITY, MX",0,18.6
7/1/2017,MXM00076680,"MEXICO CITY, MX",0.5,17.4
7/2/2017,MXM00076680,"MEXICO CITY, MX",9.9,17.4
7/3/2017,MXM00076680,"MEXICO CITY, MX",0,17.4
7/4/2017,MXM00076680,"MEXICO CITY, MX",1.865611258,16.2
7/5/2017,MXM00076680,"MEXICO CITY, MX",0.3,16.8
7/6/2017,MXM00076680,"MEXICO CITY, MX",3,16.1
7/7/2017,MXM00076680,"MEXICO CITY, MX",0,16.2
7/8/2017,MXM00076680,"MEXICO CITY, MX",0,16.1
7/9/2017,MXM00076680,"MEXICO CITY, MX",11.9,15.8
7/10/2017,MXM00076680,"MEXICO CITY, MX",6.1,16.1
7/11/2017,MXM00076680,"MEXICO CITY, MX",9.7,16.4
7/12/2017,MXM00076680,"MEXICO CITY, MX",19.6,16.3
7/13/2017,MXM00076680,"MEXICO CITY, MX",1.8,17.3
7/14/2017,MXM00076680,"MEXICO CITY, MX",0.5,17.9
7/15/2017,MXM00076680,"MEXICO CITY, MX",0,19.4
7/16/2017,MXM00076680,"MEXICO CITY, MX",0,18.8
7/17/2017,MXM00076680,"MEXICO CITY, MX",1.8,17.9
7/18/2017,MXM00076680,"MEXICO CITY, MX",0,18.3
7/19/2017,MXM00076680,"MEXICO CITY, MX",0,17.7
7/20/2017,MXM00076680,"MEXICO CITY, MX",0.3,17.5
7/21/2017,MXM00076680,"MEXICO CITY, MX",2.8,16.6
7/22/2017,MXM00076680,"MEXICO CITY, MX",4.3,18.1
7/23/2017,MXM00076680,"MEXICO CITY, MX",3.8,16.1
7/24/2017,MXM00076680,"MEXICO CITY, MX",11.2,15.6
7/25/2017,MXM00076680,"MEXICO CITY, MX",6.9,16.6
7/26/2017,MXM00076680,"MEXICO CITY, MX",9.1,16.2
7/27/2017,MXM00076680,"MEXICO CITY, MX",1.8,17.8
7/28/2017,MXM00076680,"MEXICO CITY, MX",18,16.6
7/29/2017,MXM00076680,"MEXICO CITY, MX",0,19.5
7/30/2017,MXM00076680,"MEXICO CITY, MX",0,20.1
7/31/2017,MXM00076680,"MEXICO CITY, MX",0,19.9
8/1/2017,MXM00076680,"MEXICO CITY, MX",0,20.6
8/2/2017,MXM00076680,"MEXICO CITY, MX",0,19.6
8/3/2017,MXM00076680,"MEXICO CITY, MX",0,21.1
8/4/2017,MXM00076680,"MEXICO CITY, MX",0,18.1
8/5/2017,MXM00076680,"MEXICO CITY, MX",0.5,19.1
8/6/2017,MXM00076680,"MEXICO CITY, MX",0,23
8/7/2017,MXM00076680,"MEXICO CITY, MX",0,21.5
8/8/2017,MXM00076680,"MEXICO CITY, MX",0,21.2
8/9/2017,MXM00076680,"MEXICO CITY, MX",0,19.7
8/10/2017,MXM00076680,"MEXICO CITY, MX",1.865611258,15.4
8/11/2017,MXM00076680,"MEXICO CITY, MX",8.1,17.3
8/12/2017,MXM00076680,"MEXICO CITY, MX",12.7,18
8/13/2017,MXM00076680,"MEXICO CITY, MX",0,18
8/14/2017,MXM00076680,"MEXICO CITY, MX",1.865611258,20.4
8/15/2017,MXM00076680,"MEXICO CITY, MX",1.8,17.8
8/16/2017,MXM00076680,"MEXICO CITY, MX",0.3,19.8
8/17/2017,MXM00076680,"MEXICO CITY, MX",0,17.5
8/18/2017,MXM00076680,"MEXICO CITY, MX",0,17.8
8/19/2017,MXM00076680,"MEXICO CITY, MX",14,17.5
8/20/2017,MXM00076680,"MEXICO CITY, MX",2.8,19.1
8/21/2017,MXM00076680,"MEXICO CITY, MX",0,19
8/22/2017,MXM00076680,"MEXICO CITY, MX",0,18.9
8/23/2017,MXM00076680,"MEXICO CITY, MX",2.3,17.4
8/24/2017,MXM00076680,"MEXICO CITY, MX",0,18.1
8/25/2017,MXM00076680,"MEXICO CITY, MX",0,18.9
8/26/2017,MXM00076680,"MEXICO CITY, MX",1.865611258,18.1
8/27/2017,MXM00076680,"MEXICO CITY, MX",2.3,18.9
8/28/2017,MXM00076680,"MEXICO CITY, MX",0,17.2
8/29/2017,MXM00076680,"MEXICO CITY, MX",1.865611258,16.5
8/30/2017,MXM00076680,"MEXICO CITY, MX",9.4,15
8/31/2017,MXM00076680,"MEXICO CITY, MX",1.865611258,15.5
9/1/2017,MXM00076680,"MEXICO CITY, MX",13.7,16.5
9/2/2017,MXM00076680,"MEXICO CITY, MX",3.3,17
9/3/2017,MXM00076680,"MEXICO CITY, MX",3,17.2
9/4/2017,MXM00076680,"MEXICO CITY, MX",0,16.3
9/5/2017,MXM00076680,"MEXICO CITY, MX",2,16.6
9/6/2017,MXM00076680,"MEXICO CITY, MX",8.9,16.6
9/7/2017,MXM00076680,"MEXICO CITY, MX",0,15.5
9/8/2017,MXM00076680,"MEXICO CITY, MX",0,16.1
9/9/2017,MXM00076680,"MEXICO CITY, MX",0.8,15.4
9/10/2017,MXM00076680,"MEXICO CITY, MX",6.6,15.3
9/11/2017,MXM00076680,"MEXICO CITY, MX",0,15.2
9/12/2017,MXM00076680,"MEXICO CITY, MX",0,16.3
9/13/2017,MXM00076680,"MEXICO CITY, MX",0,17.3
9/14/2017,MXM00076680,"MEXICO CITY, MX",0,19.3
9/15/2017,MXM00076680,"MEXICO CITY, MX",0,19.2
9/16/2017,MXM00076680,"MEXICO CITY, MX",0,22.5
9/17/2017,MXM00076680,"MEXICO CITY, MX",0,20.3
9/18/2017,MXM00076680,"MEXICO CITY, MX",6.1,18.2
9/19/2017,MXM00076680,"MEXICO CITY, MX",2.5,18.6
9/20/2017,NA,NA,1.865611258,17.66953286
9/21/2017,MXM00076680,"MEXICO CITY, MX",0,21.3
9/22/2017,MXM00076680,"MEXICO CITY, MX",1.865611258,20
9/23/2017,MXM00076680,"MEXICO CITY, MX",0,18.1
9/24/2017,MXM00076680,"MEXICO CITY, MX",0,18.8
9/25/2017,MXM00076680,"MEXICO CITY, MX",1.865611258,18.3
9/26/2017,MXM00076680,"MEXICO CITY, MX",3,18.3
9/27/2017,MXM00076680,"MEXICO CITY, MX",1.865611258,18.2
9/28/2017,MXM00076680,"MEXICO CITY, MX",0.3,16.9
9/29/2017,MXM00076680,"MEXICO CITY, MX",0,16.3
9/30/2017,MXM00076680,"MEXICO CITY, MX",1.865611258,15.9
10/1/2017,MXM00076680,"MEXICO CITY, MX",1,16.7
10/2/2017,MXM00076680,"MEXICO CITY, MX",0,16.7
10/3/2017,MXM00076680,"MEXICO CITY, MX",0,16.1
10/4/2017,NA,NA,1.865611258,17.66953286
10/5/2017,MXM00076680,"MEXICO CITY, MX",0.5,17.1
10/6/2017,MXM00076680,"MEXICO CITY, MX",0,17.3
10/7/2017,MXM00076680,"MEXICO CITY, MX",0,17.1
10/8/2017,MXM00076680,"MEXICO CITY, MX",0,19.2
10/9/2017,MXM00076680,"MEXICO CITY, MX",1.3,18.7
10/10/2017,MXM00076680,"MEXICO CITY, MX",0,18.6
10/11/2017,MXM00076680,"MEXICO CITY, MX",0,15.8
10/12/2017,MXM00076680,"MEXICO CITY, MX",0,15.2
10/13/2017,MXM00076680,"MEXICO CITY, MX",0,15.8
10/14/2017,MXM00076680,"MEXICO CITY, MX",0,16.8
10/15/2017,MXM00076680,"MEXICO CITY, MX",0,19.5
10/16/2017,MXM00076680,"MEXICO CITY, MX",1.865611258,16.3
10/17/2017,MXM00076680,"MEXICO CITY, MX",0,15.1
10/18/2017,MXM00076680,"MEXICO CITY, MX",0,16.7
10/19/2017,MXM00076680,"MEXICO CITY, MX",0,18.4
10/20/2017,MXM00076680,"MEXICO CITY, MX",0,18.5
10/21/2017,MXM00076680,"MEXICO CITY, MX",0,19.2
10/22/2017,MXM00076680,"MEXICO CITY, MX",0,19
10/23/2017,MXM00076680,"MEXICO CITY, MX",0,16.1
10/24/2017,MXM00076680,"MEXICO CITY, MX",1.865611258,15.7
10/25/2017,MXM00076680,"MEXICO CITY, MX",0,13.1
10/26/2017,MXM00076680,"MEXICO CITY, MX",0,13.4
10/27/2017,MXM00076680,"MEXICO CITY, MX",0,17.7
10/28/2017,MXM00076680,"MEXICO CITY, MX",0,16.3
10/29/2017,MXM00076680,"MEXICO CITY, MX",0,17.9
10/30/2017,MXM00076680,"MEXICO CITY, MX",0,17.6
10/31/2017,MXM00076680,"MEXICO CITY, MX",0,17.8
11/1/2017,MXM00076680,"MEXICO CITY, MX",11.2,17.6
11/2/2017,MXM00076680,"MEXICO CITY, MX",0,19.8
11/3/2017,MXM00076680,"MEXICO CITY, MX",0,19.4
11/4/2017,MXM00076680,"MEXICO CITY, MX",0,17.9
11/5/2017,MXM00076680,"MEXICO CITY, MX",0,17.2
11/6/2017,MXM00076680,"MEXICO CITY, MX",0,17.9
11/7/2017,MXM00076680,"MEXICO CITY, MX",0,17.6
11/8/2017,MXM00076680,"MEXICO CITY, MX",0,18.2
11/9/2017,MXM00076680,"MEXICO CITY, MX",0,18.1
11/10/2017,MXM00076680,"MEXICO CITY, MX",0,15.4
11/11/2017,MXM00076680,"MEXICO CITY, MX",0,16.9
11/12/2017,MXM00076680,"MEXICO CITY, MX",0,16.9
11/13/2017,MXM00076680,"MEXICO CITY, MX",0,17.6
11/14/2017,MXM00076680,"MEXICO CITY, MX",0,14.7
11/15/2017,MXM00076680,"MEXICO CITY, MX",0,15.5
11/16/2017,MXM00076680,"MEXICO CITY, MX",0,15.4
11/17/2017,MXM00076680,"MEXICO CITY, MX",0,15.7
11/18/2017,MXM00076680,"MEXICO CITY, MX",0,17.3
11/19/2017,MXM00076680,"MEXICO CITY, MX",0,14.6
11/20/2017,MXM00076680,"MEXICO CITY, MX",0,13.8
11/21/2017,MXM00076680,"MEXICO CITY, MX",0,15.9
11/22/2017,MXM00076680,"MEXICO CITY, MX",0,15.6
11/23/2017,MXM00076680,"MEXICO CITY, MX",0,11.5
11/24/2017,MXM00076680,"MEXICO CITY, MX",0,12.9
11/25/2017,MXM00076680,"MEXICO CITY, MX",0,14.1
11/26/2017,MXM00076680,"MEXICO CITY, MX",0,13.4
11/27/2017,MXM00076680,"MEXICO CITY, MX",0,9.8
11/28/2017,MXM00076680,"MEXICO CITY, MX",0,13.5
11/29/2017,MXM00076680,"MEXICO CITY, MX",0,17.3
11/30/2017,MXM00076680,"MEXICO CITY, MX",0,12.8
12/1/2017,MXM00076680,"MEXICO CITY, MX",0,12.2
12/2/2017,MXM00076680,"MEXICO CITY, MX",0,13
12/3/2017,MXM00076680,"MEXICO CITY, MX",0,16.5
12/4/2017,MXM00076680,"MEXICO CITY, MX",0,15.4
12/5/2017,MXM00076680,"MEXICO CITY, MX",0,16.3
12/6/2017,MXM00076680,"MEXICO CITY, MX",0,16.8
12/7/2017,MXM00076680,"MEXICO CITY, MX",0,19.5
12/8/2017,MXM00076680,"MEXICO CITY, MX",0,16.1
12/9/2017,MXM00076680,"MEXICO CITY, MX",0,11
12/10/2017,MXM00076680,"MEXICO CITY, MX",0,9.8
12/11/2017,MXM00076680,"MEXICO CITY, MX",0,9.6
12/12/2017,MXM00076680,"MEXICO CITY, MX",0,12.1
12/13/2017,NA,NA,1.865611258,17.66953286
12/14/2017,MXM00076680,"MEXICO CITY, MX",0,14.8
12/15/2017,MXM00076680,"MEXICO CITY, MX",0,15.6
12/16/2017,MXM00076680,"MEXICO CITY, MX",0,16.1
12/17/2017,MXM00076680,"MEXICO CITY, MX",0,15
12/18/2017,MXM00076680,"MEXICO CITY, MX",0,15.8
12/19/2017,MXM00076680,"MEXICO CITY, MX",0,15.2
12/20/2017,MXM00076680,"MEXICO CITY, MX",1.865611258,16.3
12/21/2017,MXM00076680,"MEXICO CITY, MX",0,16.5
12/22/2017,MXM00076680,"MEXICO CITY, MX",0,16.7
12/23/2017,MXM00076680,"MEXICO CITY, MX",0,15.9
12/24/2017,MXM00076680,"MEXICO CITY, MX",0,15.5
12/25/2017,MXM00076680,"MEXICO CITY, MX",0,14.3
12/26/2017,MXM00076680,"MEXICO CITY, MX",0,14.3
12/27/2017,MXM00076680,"MEXICO CITY, MX",0,15.3
12/28/2017,MXM00076680,"MEXICO CITY, MX",0,16.4
12/29/2017,MXM00076680,"MEXICO CITY, MX",0,13.8
12/30/2017,MXM00076680,"MEXICO CITY, MX",0,13.4
12/31/2017,MXM00076680,"MEXICO CITY, MX",0,14.9
1/1/2018,MXM00076680,"MEXICO CITY, MX",0,15.5
1/2/2018,MXM00076680,"MEXICO CITY, MX",0,12.2
1/3/2018,MXM00076680,"MEXICO CITY, MX",0,14.8
1/4/2018,MXM00076680,"MEXICO CITY, MX",0,14.5
1/5/2018,MXM00076680,"MEXICO CITY, MX",0,16.2
1/6/2018,MXM00076680,"MEXICO CITY, MX",0,15.4
1/7/2018,MXM00076680,"MEXICO CITY, MX",0,14
1/8/2018,MXM00076680,"MEXICO CITY, MX",1.865611258,14.6
1/9/2018,MXM00076680,"MEXICO CITY, MX",0,13.3
1/10/2018,MXM00076680,"MEXICO CITY, MX",0,15.6
1/11/2018,MXM00076680,"MEXICO CITY, MX",0,16.4
1/12/2018,MXM00076680,"MEXICO CITY, MX",0,13.8
1/13/2018,MXM00076680,"MEXICO CITY, MX",0,13.8
1/14/2018,MXM00076680,"MEXICO CITY, MX",0,8.3
1/15/2018,MXM00076680,"MEXICO CITY, MX",0,10.9
1/16/2018,MXM00076680,"MEXICO CITY, MX",0,12.1
1/17/2018,MXM00076680,"MEXICO CITY, MX",0,10.6
1/18/2018,MXM00076680,"MEXICO CITY, MX",0,11.5
1/19/2018,MXM00076680,"MEXICO CITY, MX",0,12.8
1/20/2018,MXM00076680,"MEXICO CITY, MX",0,13.9
1/21/2018,MXM00076680,"MEXICO CITY, MX",0,16.3
1/22/2018,MXM00076680,"MEXICO CITY, MX",0,16.9
1/23/2018,MXM00076680,"MEXICO CITY, MX",0,15
1/24/2018,MXM00076680,"MEXICO CITY, MX",0,14.2
1/25/2018,MXM00076680,"MEXICO CITY, MX",9.9,10.7
1/26/2018,MXM00076680,"MEXICO CITY, MX",10.4,15.2
1/27/2018,MXM00076680,"MEXICO CITY, MX",0.3,14.8
1/28/2018,MXM00076680,"MEXICO CITY, MX",0,13
1/29/2018,MXM00076680,"MEXICO CITY, MX",0,10.9
1/30/2018,MXM00076680,"MEXICO CITY, MX",0,5.8
1/31/2018,MXM00076680,"MEXICO CITY, MX",0,10.4
2/1/2018,MXM00076680,"MEXICO CITY, MX",0,14.2
2/2/2018,MXM00076680,"MEXICO CITY, MX",0,16.4
2/3/2018,MXM00076680,"MEXICO CITY, MX",0,19.2
2/4/2018,MXM00076680,"MEXICO CITY, MX",0,17.8
2/5/2018,MXM00076680,"MEXICO CITY, MX",0,19.7
2/6/2018,MXM00076680,"MEXICO CITY, MX",0,17.7
2/7/2018,MXM00076680,"MEXICO CITY, MX",0,17.4
2/8/2018,MXM00076680,"MEXICO CITY, MX",0,15.1
2/9/2018,MXM00076680,"MEXICO CITY, MX",0,14.1
2/10/2018,MXM00076680,"MEXICO CITY, MX",5.1,13.6
2/11/2018,MXM00076680,"MEXICO CITY, MX",0,15.3
2/12/2018,MXM00076680,"MEXICO CITY, MX",0,16.5
2/13/2018,MXM00076680,"MEXICO CITY, MX",0,15.7
2/14/2018,MXM00076680,"MEXICO CITY, MX",0,15.9
2/15/2018,MXM00076680,"MEXICO CITY, MX",0,16.8
2/16/2018,MXM00076680,"MEXICO CITY, MX",0,17.8
2/17/2018,MXM00076680,"MEXICO CITY, MX",0,17.9
2/18/2018,MXM00076680,"MEXICO CITY, MX",0,17.2
2/19/2018,MXM00076680,"MEXICO CITY, MX",0,17.7
2/20/2018,MXM00076680,"MEXICO CITY, MX",0,17.8
2/21/2018,MXM00076680,"MEXICO CITY, MX",0,17.6
2/22/2018,MXM00076680,"MEXICO CITY, MX",0,17.6
2/23/2018,MXM00076680,"MEXICO CITY, MX",0,17.4
2/24/2018,MXM00076680,"MEXICO CITY, MX",0,19.8
2/25/2018,NA,NA,1.865611258,17.66953286
2/26/2018,MXM00076680,"MEXICO CITY, MX",0,18.5
2/27/2018,MXM00076680,"MEXICO CITY, MX",0,18.7
2/28/2018,MXM00076680,"MEXICO CITY, MX",0,19.6
3/1/2018,MXM00076680,"MEXICO CITY, MX",0,20.3
3/2/2018,MXM00076680,"MEXICO CITY, MX",0,17.1
3/3/2018,MXM00076680,"MEXICO CITY, MX",0,17.8
3/4/2018,NA,NA,1.865611258,17.66953286
3/5/2018,MXM00076680,"MEXICO CITY, MX",0,18.8
3/6/2018,MXM00076680,"MEXICO CITY, MX",0,19.7
3/7/2018,MXM00076680,"MEXICO CITY, MX",0,17.4
3/8/2018,MXM00076680,"MEXICO CITY, MX",0,15.3
3/9/2018,MXM00076680,"MEXICO CITY, MX",0,19.2
3/10/2018,NA,NA,1.865611258,17.66953286
3/11/2018,NA,NA,1.865611258,17.66953286
3/12/2018,NA,NA,1.865611258,17.66953286
3/13/2018,MXM00076680,"MEXICO CITY, MX",2,18.3
3/14/2018,MXM00076680,"MEXICO CITY, MX",0,17.6
3/15/2018,MXM00076680,"MEXICO CITY, MX",7.1,15.6
3/16/2018,MXM00076680,"MEXICO CITY, MX",0,18
3/17/2018,MXM00076680,"MEXICO CITY, MX",0,19.7
3/18/2018,NA,NA,1.865611258,17.66953286
3/19/2018,MXM00076680,"MEXICO CITY, MX",0,20.9
3/20/2018,MXM00076680,"MEXICO CITY, MX",0,21.2
3/21/2018,MXM00076680,"MEXICO CITY, MX",0,18.8
3/22/2018,MXM00076680,"MEXICO CITY, MX",0,18.6
3/23/2018,MXM00076680,"MEXICO CITY, MX",1.865611258,21.6
3/24/2018,MXM00076680,"MEXICO CITY, MX",0,19.5
3/25/2018,MXM00076680,"MEXICO CITY, MX",0,18.7
3/26/2018,MXM00076680,"MEXICO CITY, MX",1.865611258,22
3/27/2018,MXM00076680,"MEXICO CITY, MX",0,21.5
3/28/2018,MXM00076680,"MEXICO CITY, MX",0,21.1
3/29/2018,MXM00076680,"MEXICO CITY, MX",0,20.4
3/30/2018,MXM00076680,"MEXICO CITY, MX",0,15.4
